data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,1000,4,250,75.0,25.0,100,9,15.850000000000001,28.0,38.0,49.0,66.0,75,38.76,14.833159685738782,21.0,0.38269245835239374,0.038759999999999996,0.15503999999999998
lognormal,1000,4,500,50.0,50.0,100,20,27.85,42.0,51.5,67.25,82.1,108,54.46,17.55765107043397,25.25,0.3223953556818577,0.054459999999999995,0.10891999999999999
