data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,500,10,125,75.0,25.0,100,7,9.95,20.75,27.0,34.0,46.05,53,27.36,10.905026178767109,13.25,0.398575518229792,0.054720000000000005,0.21888000000000002
nakagami,500,10,250,50.0,50.0,100,12,21.0,28.75,35.0,45.25,58.05,63,36.85,11.708906219134427,16.5,0.3177450805735258,0.0737,0.1474
