data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
twdp,1000,8,250,75.0,25.0,T_0p025N,N,25,100,7.683922100529856e+21,0.8813685237521208,0.767492851552109,11.863147624787914,0.01
twdp,1000,8,250,75.0,25.0,T_0p05K,K,12,100,6.633350357860126e+21,0.7610555009799981,0.6052818049159561,23.894449902000193,0.0
twdp,1000,8,250,75.0,25.0,T_0p05N,N,50,100,8.182767544076989e+21,0.9399009258674154,0.8863622197594621,6.00990741325848,0.01
twdp,1000,8,250,75.0,25.0,T_0p05NL_over_Lp2,N_L,40,100,8.127303203826939e+21,0.9359266538855937,0.8652044388115363,6.40733461144064,0.0
twdp,1000,8,250,75.0,25.0,T_0p075N,N,75,100,7.821741504499436e+21,0.9004428592522052,0.8269879581875698,9.955714074779488,0.0
twdp,1000,8,250,75.0,25.0,T_0p075NL_over_Lp2,N_L,60,100,8.1020527679865e+21,0.9321133015663149,0.8639788756128717,6.788669843368487,0.02
twdp,1000,8,250,75.0,25.0,T_0p10K,K,25,100,7.683922100529856e+21,0.8813685237521208,0.767492851552109,11.863147624787914,0.01
twdp,1000,8,250,75.0,25.0,T_0p10N,N,100,100,7.259414402336251e+21,0.8355848446126234,0.7520577739986583,16.441515538737658,0.0
twdp,1000,8,250,75.0,25.0,T_0p10NL_over_Lp2,N_L,80,100,7.700544630855684e+21,0.8865385666762114,0.8045364299369037,11.346143332378865,0.0
twdp,1000,8,250,75.0,25.0,T_0p125NL_over_Lp2,N_L,100,100,7.259414402336251e+21,0.8355848446126234,0.7520577739986583,16.441515538737658,0.0
twdp,1000,8,250,75.0,25.0,T_0p15K,K,38,100,8.093916543369629e+21,0.9304648681820413,0.861885449474648,6.953513181795854,0.03
twdp,1000,8,250,75.0,25.0,T_0p15NL_over_Lp2,N_L,120,100,6.721926423051943e+21,0.7731264244119328,0.6670218352497204,22.68735755880675,0.0
twdp,1000,8,250,75.0,25.0,T_0p20K,K,50,100,8.182767544076989e+21,0.9399009258674154,0.8863622197594621,6.00990741325848,0.01
twdp,1000,8,250,75.0,25.0,legacy_T100,legacy,100,100,7.259414402336251e+21,0.8355848446126234,0.7520577739986583,16.441515538737658,0.0
twdp,1000,8,250,75.0,25.0,legacy_T25,legacy,25,100,7.683922100529856e+21,0.8813685237521208,0.767492851552109,11.863147624787914,0.01
twdp,1000,8,250,75.0,25.0,legacy_T50,legacy,50,100,8.182767544076989e+21,0.9399009258674154,0.8863622197594621,6.00990741325848,0.01
twdp,1000,8,500,50.0,50.0,T_0p025N,N,25,100,1.2536739197043795e+26,0.8181245998140722,0.6915824584235816,18.18754001859279,0.0
twdp,1000,8,500,50.0,50.0,T_0p05K,K,25,100,1.2536739197043795e+26,0.8181245998140722,0.6915824584235816,18.18754001859279,0.0
twdp,1000,8,500,50.0,50.0,T_0p05N,N,50,100,1.4366405415619327e+26,0.9378582604570505,0.8602603469585418,6.214173954294945,0.01
twdp,1000,8,500,50.0,50.0,T_0p05NL_over_Lp2,N_L,40,100,1.3908650101988057e+26,0.9102785813112239,0.8199108545487961,8.972141868877591,0.03
twdp,1000,8,500,50.0,50.0,T_0p075N,N,75,100,1.4394714496466865e+26,0.941865945522008,0.8808575261894389,5.813405447799218,0.03
twdp,1000,8,500,50.0,50.0,T_0p075NL_over_Lp2,N_L,60,100,1.4521483049858459e+26,0.9495123774996996,0.878448197769633,5.048762250030049,0.01
twdp,1000,8,500,50.0,50.0,T_0p10K,K,50,100,1.4366405415619327e+26,0.9378582604570505,0.8602603469585418,6.214173954294945,0.01
twdp,1000,8,500,50.0,50.0,T_0p10N,N,100,100,1.3814187404354859e+26,0.9033973735632158,0.8220610745015463,9.660262643678424,0.0
twdp,1000,8,500,50.0,50.0,T_0p10NL_over_Lp2,N_L,80,100,1.4287662878205563e+26,0.9347659113093435,0.871322306885185,6.523408869065665,0.0
twdp,1000,8,500,50.0,50.0,T_0p125NL_over_Lp2,N_L,100,100,1.3814187404354859e+26,0.9033973735632158,0.8220610745015463,9.660262643678424,0.0
twdp,1000,8,500,50.0,50.0,T_0p15K,K,75,100,1.4394714496466865e+26,0.941865945522008,0.8808575261894389,5.813405447799218,0.03
twdp,1000,8,500,50.0,50.0,T_0p15NL_over_Lp2,N_L,120,100,1.3046801776522996e+26,0.8525472739026302,0.7620202110517097,14.74527260973698,0.0
twdp,1000,8,500,50.0,50.0,T_0p20K,K,100,100,1.3814187404354859e+26,0.9033973735632158,0.8220610745015463,9.660262643678424,0.0
twdp,1000,8,500,50.0,50.0,legacy_T100,legacy,100,100,1.3814187404354859e+26,0.9033973735632158,0.8220610745015463,9.660262643678424,0.0
twdp,1000,8,500,50.0,50.0,legacy_T25,legacy,25,100,1.2536739197043795e+26,0.8181245998140722,0.6915824584235816,18.18754001859279,0.0
twdp,1000,8,500,50.0,50.0,legacy_T50,legacy,50,100,1.4366405415619327e+26,0.9378582604570505,0.8602603469585418,6.214173954294945,0.01
