data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
twdp,42,0,1000,8,250,1.0,1.0,75.0,25.0,22,0.022,0.088,4759.569813568477,230123.77281941802,1.148447510162814e+22,220.60111150538805,21,1.11252596040024e+22,23,1.1349006388376709e+22,0.27176947966342435,0.2166172071752133,1.4982397006265427,1.6706020384486173,1.237052483688635,0.35384684310527303,999,0.999,0.27857575069434865,0.15048111629482488,0.07959534521276485,0.017384788427798694
twdp,42,1,1000,8,250,1.0,1.0,75.0,25.0,30,0.03,0.12,4487.2677808370745,312890.114856502,5.834027161683839e+21,217.65968446750395,29,5.692892613009204e+21,31,5.783535438279285e+21,0.25851253893807363,0.24927639114525846,1.4529134913476858,1.658778850873639,1.3725496921587275,0.24709900026315434,998,0.998,0.274706634421261,0.14768716268956214,0.0782194924508107,0.017458978190883833
twdp,42,2,1000,8,250,1.0,1.0,75.0,25.0,61,0.061,0.244,4350.948548034279,209387.51933514918,5.310491402994821e+21,217.2513471010872,60,5.202006274539076e+21,62,5.270457719649087e+21,0.2487963951925393,0.34150144717005004,1.4534328867819948,1.6640113717255796,1.4045668157038131,0.14103222364792622,999,0.999,0.27295925610828353,0.1464779502309432,0.07797212138675146,0.01736173318825078
twdp,42,3,1000,8,250,1.0,1.0,75.0,25.0,54,0.054,0.216,3823.016101943982,209160.23091180084,1.7384733768616766e+21,212.40168044245277,53,1.6998231210235016e+21,55,1.736406841245761e+21,0.252696441269442,0.28504423509482024,1.4543990465889591,1.6224702703233707,1.5763128868512035,0.3418421694269105,998,0.998,0.27205002758921204,0.14694405193970028,0.07787835066995631,0.017687934257593622
twdp,42,4,1000,8,250,1.0,1.0,75.0,25.0,60,0.06,0.24,4677.194797363957,279308.37863578106,9.30607988380551e+21,219.68766776216486,59,9.1077345672883e+21,61,9.207383120849749e+21,0.2615679602909104,0.1776683496440742,1.4688432721730609,1.6431207200922,1.3020844358562356,0.1451525530062454,998,0.998,0.27537932761118317,0.14735930585852497,0.07778447444499452,0.017059918389028882
twdp,42,5,1000,8,250,1.0,1.0,75.0,25.0,58,0.058,0.232,4648.052142180905,272290.7246928319,8.435694651876735e+21,219.2612085112849,57,8.264972338035181e+21,59,8.354597843385502e+21,0.24801719232624764,0.2500996565779674,1.4434644018409715,1.6530113898182195,1.3235937245342766,0.1400848811937061,999,0.999,0.2721342697081638,0.145746936238833,0.0774823522767974,0.01718430789719356
twdp,42,6,1000,8,250,1.0,1.0,75.0,25.0,36,0.036,0.144,4733.384095488988,217911.77102265498,1.0903050640806956e+22,220.37548029234497,35,1.071490215104668e+22,37,1.0715994865833865e+22,0.2541761373569623,0.19108409529368747,1.4661048403867765,1.6167139952142553,1.2882227993348714,0.3167287749170904,999,0.999,0.2739779869496421,0.14633257647688885,0.07685264116527336,0.01673483380573445
twdp,42,7,1000,8,250,1.0,1.0,75.0,25.0,55,0.055,0.22,4863.358659457547,415381.1357734116,1.0461333175916154e+22,220.1958703386676,54,1.032867544606823e+22,56,1.0351660300352147e+22,0.26130637773013565,0.22900319313844114,1.4870881486631653,1.666827719756365,1.2526967252351595,0.08433691588266612,999,0.999,0.2762483339401264,0.1485115347441057,0.07879405636414244,0.0169813946800412
twdp,42,8,1000,8,250,1.0,1.0,75.0,25.0,50,0.05,0.2,4639.003668836608,285387.5694509583,8.045185460887222e+21,219.05536060083472,49,7.938153325940354e+21,51,7.891753454425389e+21,0.25998059964392606,0.2266085402014188,1.442461475484929,1.663510334485401,1.3396384819825453,0.1793651106326528,996,0.996,0.2743902629118609,0.14746303511666456,0.07840946693406271,0.017557912666842593
twdp,42,9,1000,8,250,1.0,1.0,75.0,25.0,13,0.013,0.052,4893.007717481278,415511.0626946986,1.1151766112381916e+22,220.47343652327902,12,1.0901991305095334e+22,14,1.1011373715794432e+22,0.2547535920324255,0.2450842206930646,1.4800611451370018,1.6389077597517447,1.228274936637952,0.37070867235584415,999,0.999,0.27462888715222383,0.14823773711426497,0.0783625439259024,0.017130580085452804
twdp,42,10,1000,8,250,1.0,1.0,75.0,25.0,28,0.028,0.112,4393.935049055979,132422.6144244043,6.639313008440428e+21,218.22123143813968,27,6.09025099400245e+21,29,6.514400847184417e+21,0.2625713595341886,0.337835596105139,1.4956664560992237,1.7116290562657173,1.3502391137344958,0.17551496689382584,999,0.999,0.27739146889839844,0.14980200953453218,0.07963248661436877,0.017880289074825396
twdp,42,11,1000,8,250,1.0,1.0,75.0,25.0,52,0.052,0.208,4528.957057291992,212939.61802625027,7.425427524950476e+21,218.7072146356254,51,7.385394931452947e+21,53,7.381453227961343e+21,0.26268820727574793,0.24237474949714952,1.4604973489810984,1.645567676740997,1.3312809535521104,0.10748885303230286,1,0.001,0.27628255353530684,0.1484214621602454,0.07871753191662845,0.01699610727811899
twdp,42,12,1000,8,250,1.0,1.0,75.0,25.0,42,0.042,0.168,4790.480823123803,260834.92051534515,1.1571577381892183e+22,220.63392563926533,41,1.1421314572240934e+22,43,1.140755551839509e+22,0.2630328155689599,0.3169878671715284,1.476869483562116,1.710399125217317,1.2496004188023861,0.11826372807589869,997,0.997,0.27751854339046717,0.1494037450228071,0.07930314143324828,0.017488948673070208
twdp,42,13,1000,8,250,1.0,1.0,75.0,25.0,59,0.059,0.236,4542.347780405463,199102.27309553284,7.950612000262591e+21,219.00400559864917,58,7.672669153029733e+21,60,7.855657123780978e+21,0.2651252859284826,0.19063602508987484,1.4507506282265437,1.6178979879011757,1.3354124891813846,0.2963083197976024,999,0.999,0.2759185520675528,0.14801083215709024,0.07841615183797897,0.017723022749133194
twdp,42,14,1000,8,250,1.0,1.0,75.0,25.0,49,0.049,0.196,4968.555517643311,251922.66268245797,1.5485534221126198e+22,221.89926192274996,48,1.4301656687845212e+22,50,1.5244177880790096e+22,0.25381370893861205,0.07693590079547041,1.4363523929560251,1.600868283866395,1.262744451584748,0.20735360932329994,999,0.999,0.2722173567215503,0.14522370142605634,0.07669478679655999,0.01651462184078853
twdp,42,15,1000,8,250,1.0,1.0,75.0,25.0,31,0.031,0.124,4885.338060504644,330611.58060535963,1.1909865795564618e+22,220.75906867731803,30,1.1815133231403466e+22,32,1.172221239800679e+22,0.25446038820350136,0.09648255937972706,1.4273873173014129,1.5755932703789166,1.2742220453330655,0.10012979953479695,998,0.998,0.2722078747766926,0.1455334470963419,0.0763475158788793,0.016677405960587737
twdp,42,16,1000,8,250,1.0,1.0,75.0,25.0,54,0.054,0.216,4829.650066033316,319986.07206212037,1.1102841210823877e+22,220.4543412872263,53,1.049594663420166e+22,55,1.1068272611707356e+22,0.2567364344287042,0.2632092168724198,1.466414310395338,1.6368239813135828,1.2475873824260602,0.23367211219877815,996,0.996,0.2749412061830349,0.1480963398910511,0.07828718021581572,0.01698155855228811
twdp,42,17,1000,8,250,1.0,1.0,75.0,25.0,96,0.096,0.384,4728.293526690098,355961.41194118845,8.499675631663845e+21,219.2940235229471,95,8.325546823549555e+21,97,8.437889329186718e+21,0.25940396195523185,0.2761147001637654,1.464255965319023,1.701019730367843,1.280260211405343,0.1360358857668309,999,0.999,0.2746772989658883,0.148365815851565,0.07918821074228698,0.017633389957066602
twdp,42,18,1000,8,250,1.0,1.0,75.0,25.0,39,0.039,0.156,4779.469020703109,239642.01016301193,1.1404310767993189e+22,220.57069043343287,38,1.1107638546844814e+22,40,1.1347967703128568e+22,0.2611058680573538,0.23833395934835772,1.464695805184206,1.649683086537971,1.2671780267070305,0.30301396958562576,999,0.999,0.27582936995396323,0.14790936350227188,0.07808305795680638,0.01729434838338452
twdp,42,19,1000,8,250,1.0,1.0,75.0,25.0,52,0.052,0.208,4719.541444454155,268306.7014897852,9.782694110628168e+21,219.90458474036384,51,9.621575513998455e+21,53,9.53647481725188e+21,0.26167331845719416,0.18660068494412316,1.4610148121613409,1.6202071333289796,1.3063618854073078,0.4310885432960849,999,0.999,0.27600547009644977,0.14760850406840134,0.07783988047691906,0.017141109970779517
twdp,42,20,1000,8,250,1.0,1.0,75.0,25.0,46,0.046,0.184,5131.52938838672,388344.30787439074,1.6896807019570732e+22,222.27804643974952,45,1.5948762780080502e+22,47,1.6550464177365422e+22,0.25298902745581126,0.09411765389122893,1.4370876259584764,1.6216740524749342,1.20032709013016,0.18118086960785162,999,0.999,0.27195759036427947,0.146124433625471,0.07705888471722874,0.016573432966127514
twdp,42,21,1000,8,250,1.0,1.0,75.0,25.0,67,0.067,0.268,4259.373035526466,192431.11114732988,4.590738459328634e+21,216.6188255111804,66,4.551970697418834e+21,68,4.5816905489060227e+21,0.24963021343600034,0.29032752026920233,1.4519902426711648,1.6432781067768867,1.4120827117741444,0.2461723057974985,999,0.999,0.27227001184140687,0.14651293010254715,0.07787788881450962,0.017464143260979878
twdp,42,22,1000,8,250,1.0,1.0,75.0,25.0,36,0.036,0.144,4895.492399250121,315636.8905853693,1.2293290067094997e+22,220.8966812916505,35,1.1800428398154908e+22,37,1.2276432484007812e+22,0.24711310463172792,0.216396928852028,1.448809836462167,1.635943312307731,1.2444446338548296,0.17010479727151262,999,0.999,0.27131333130001817,0.1459288735279151,0.07714934984957234,0.016879029449750088
twdp,42,23,1000,8,250,1.0,1.0,75.0,25.0,51,0.051,0.204,4601.775645559353,209598.90916788566,8.438071015570001e+21,219.2624317612294,50,8.434268872146062e+21,52,8.353023850058066e+21,0.2546296473492117,0.2611007681757112,1.4468934413623735,1.6562158202373503,1.3488088028699217,0.32970435197409165,999,0.999,0.2739689641258084,0.14702724263333317,0.07796583809929859,0.01719925496046736
twdp,42,24,1000,8,250,1.0,1.0,75.0,25.0,42,0.042,0.168,5001.661509066829,335161.97875150817,1.5046132150471259e+22,221.77424871916799,41,1.4921803098542286e+22,43,1.487929460351354e+22,0.25209864848279934,0.20900022805574847,1.4495905790930075,1.6177211862028762,1.2309410038911892,0.11251081344755032,999,0.999,0.2730508702202226,0.14597249117715855,0.07708366789337233,0.016824120853140587
