data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
twdp,42,0,1000,4,250,1.0,1.0,75.0,25.0,375,5664.9860003200465,383543.1483730268,3656278876161.5146,125.6303931336351,11447012089996.137,0.31940901672994987,68.059098327005,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,1,1000,4,250,1.0,1.0,75.0,25.0,375,5017.4715544561295,114452.54799249885,2350629740963.068,123.71184226691824,7072147349447.112,0.3323785018629223,66.76214981370777,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,2,1000,4,250,1.0,1.0,75.0,25.0,375,6302.4481285303145,339157.37320855254,5773862265412.432,127.61466419640855,16413057535863.736,0.3517846844072848,64.82153155927153,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,3,1000,4,250,1.0,1.0,75.0,25.0,375,5857.553604651366,595270.3379594657,3990283876610.5796,126.01003793345897,11857178613526.21,0.33652895066104666,66.34710493389532,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,4,1000,4,250,1.0,1.0,75.0,25.0,375,5961.591802152967,238436.72668762837,4654835972333.002,126.67904381866072,12744548127859.94,0.36524135070410224,63.475864929589775,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,5,1000,4,250,1.0,1.0,75.0,25.0,375,5910.51343293667,230071.6531213989,4484730042611.837,126.51736305901268,11970127630824.297,0.3746601691249474,62.53398308750526,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,6,1000,4,250,1.0,1.0,75.0,25.0,375,5203.6078874068435,226904.30879441262,2632492143210.093,124.20367083688257,7383970720398.518,0.3565144341563716,64.34855658436285,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,7,1000,4,250,1.0,1.0,75.0,25.0,375,6653.782094802088,1050415.774333168,6278369378108.624,127.97846863156828,18319181151862.95,0.3427210706669688,65.72789293330312,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,8,1000,4,250,1.0,1.0,75.0,25.0,375,5836.074907353331,262795.1885669656,4153701104082.41,126.18435241954012,11234446170278.006,0.36972904948990676,63.02709505100932,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,9,1000,4,250,1.0,1.0,75.0,25.0,375,6210.63478102011,776049.8029132537,4825646052652.217,126.83555464481749,14707411030199.855,0.32810982454650567,67.18901754534943,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,10,1000,4,250,1.0,1.0,75.0,25.0,375,6132.998237277873,438345.0640489855,4976289178503.71,126.96905609821692,13901176707442.34,0.3579761111762237,64.20238888237763,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,11,1000,4,250,1.0,1.0,75.0,25.0,375,6428.97202438859,297536.9449421854,6291136959194.2705,127.98729139957675,17965435445597.734,0.3501800431303131,64.9819956869687,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,12,1000,4,250,1.0,1.0,75.0,25.0,375,5941.722592269279,165914.77141911784,4665440844189.259,126.68892687129251,13702876529481.045,0.3404716399620035,65.95283600379965,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,13,1000,4,250,1.0,1.0,75.0,25.0,375,6356.294947746706,417229.297727475,5737652341841.536,127.5873422975975,15199426120848.178,0.3774913800180606,62.25086199819394,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,14,1000,4,250,1.0,1.0,75.0,25.0,375,5943.098689687571,109884.1474328742,4738322048888.81,126.75624575023754,14869084572212.25,0.31866938585741283,68.13306141425872,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,15,1000,4,250,1.0,1.0,75.0,25.0,375,6256.083013937737,281793.3376246229,5639420109676.549,127.51234448643731,19859388237732.24,0.2839674637591213,71.60325362408787,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,16,1000,4,250,1.0,1.0,75.0,25.0,375,5302.664814036197,379767.0044508821,2745994431086.495,124.38699652146599,7178491303704.931,0.3825308570993525,61.74691429006476,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,17,1000,4,250,1.0,1.0,75.0,25.0,375,5778.288689141041,230711.52584193888,4124880197503.8574,126.15411339475385,12153623077663.596,0.33939510639298365,66.06048936070164,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,18,1000,4,250,1.0,1.0,75.0,25.0,375,6787.950466254465,511642.8246386228,7573191875123.074,128.79278960291077,21611137560440.344,0.3504300434876675,64.95699565123326,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,19,1000,4,250,1.0,1.0,75.0,25.0,375,6197.14211821311,663313.2392618335,4698767188754.844,126.71983927435404,17501801117533.81,0.2684733506683197,73.15266493316803,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,20,1000,4,250,1.0,1.0,75.0,25.0,375,5712.58166215052,439591.7232621689,3705418462776.406,125.68837261117592,12043020607259.775,0.3076818170138067,69.23181829861933,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,21,1000,4,250,1.0,1.0,75.0,25.0,375,5809.021516026332,150426.61130989154,4260585337079.0044,126.29469268398621,12754050712136.148,0.3340574248324757,66.59425751675244,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
