data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,2000,8,500,75.0,25.0,100,39,60.9,77.75,94.0,108.0,137.25,182,94.59,25.428090328960565,30.25,0.2688242978006191,0.047295,0.18918
gaussian,2000,8,1000,50.0,50.0,100,64,85.8,108.5,137.0,159.0,191.54999999999995,227,136.29,33.980474191256164,50.5,0.24932477945011494,0.06814499999999998,0.13628999999999997
