data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,1000,6,250,75.0,25.0,100,11,21.95,36.0,46.5,55.75,84.0,92,47.58,17.42410961741219,19.75,0.36620659137057987,0.04758,0.19032
gaussian,1000,6,500,50.0,50.0,100,29,39.9,52.0,63.0,81.0,100.1,114,66.58,19.27691873613612,29.0,0.28953017026338423,0.06657999999999999,0.13315999999999997
