data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,5000,8,1250,75.0,25.0,100,155,185.5,224.0,263.0,296.0,371.15,426,265.05,55.00622095212817,72.0,0.20753148821780104,0.053009999999999995,0.21203999999999998
nakagami,5000,8,2500,50.0,50.0,100,191,267.0,311.5,360.0,400.0,446.34999999999997,511,357.06,59.402550705361385,88.5,0.1663657388264196,0.071412,0.142824
