data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
twdp,5000,2,1250,75.0,25.0,100,83,115.8,155.5,181.0,204.0,252.45,308,181.35,41.36493781946349,48.5,0.22809450134802037,0.03627,0.14508
twdp,5000,2,2500,50.0,50.0,100,162,174.95,207.25,233.0,263.5,315.15,371,237.65,42.57859636820909,56.25,0.17916514356494462,0.04752999999999999,0.09505999999999998
