data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
twdp,5000,2,1250,75.0,25.0,0,100,0.0,216864.98813063945,52550694.07552204,11900234270.297941,7607905811.16929,11914685016.937098,17144554182.248175,100.62584099684723,0.5502711431961784,0.43776625215406906,44.97288568038216,8.25126693234779e-05
twdp,5000,2,1250,75.0,25.0,1,100,0.0,226756.75231247098,56859155.18918726,12938081452.133038,9261595932.776253,12759248071.52566,18008571508.578846,101.04021170299207,0.6029006882106965,0.5224030084796095,39.709931178930354,3.430256881983951e-05
twdp,5000,2,1250,75.0,25.0,2,100,0.0,232911.01501716572,60718598.61707607,13635851497.495804,10002168036.371422,13488835046.635355,18169056762.470837,101.27668959023892,0.6361704630246144,0.5572508571968164,36.38295369753856,3.134684840915725e-05
twdp,5000,2,1250,75.0,25.0,3,100,0.0,237736.3917372827,63497766.53711117,14190882487.779322,10872641132.608208,14103772399.158623,18483943210.22001,101.45945203841225,0.6629474803403211,0.6057428990117394,33.70525196596789,3.0345382110681385e-05
twdp,5000,2,1250,75.0,25.0,4,100,0.0,241817.33476641306,65386855.80294885,14673398200.979918,11282050648.382908,14563300520.181108,18464921262.272984,101.61006604829733,0.6859601612857485,0.6245719930715903,31.403983871425144,3.051724866963923e-05
twdp,5000,2,1250,75.0,25.0,5,100,0.0,244411.17571589575,68323567.93951245,14983860100.166262,11765104404.368837,14971032010.024761,18732136375.01704,101.7041425791851,0.7008485471034084,0.6413535664789333,29.915145289659158,2.960997022455558e-05
twdp,5000,2,1250,75.0,25.0,6,100,0.0,247095.41969941105,69792901.61566304,15307810636.530918,12199813757.043793,15213266723.034723,18913671179.778355,101.80098319161618,0.7164929978217159,0.6602546239513162,28.350700217828404,3.025388141395524e-05
twdp,5000,2,1250,75.0,25.0,7,100,0.0,249021.57904503882,71135092.48280309,15543531817.587639,12526109686.630482,15346325292.400988,19051421470.317223,101.86943769571724,0.7277623925367784,0.6739322072618456,27.22376074632216,3.0512261437252162e-05
twdp,5000,2,1250,75.0,25.0,8,100,0.0,250743.42645559486,73306008.31701273,15760168040.087536,12551332748.246216,15617293619.250065,19620077270.16597,101.92867620903587,0.7376999007295857,0.684564246388519,26.230009927041436,2.92690668720752e-05
twdp,5000,2,1250,75.0,25.0,9,100,0.0,252711.31248997967,74366630.05203569,16002057677.26482,12952578123.556711,15811894031.133219,19709530215.87793,101.99834392767251,0.7495032621179725,0.7009413514917897,25.049673788202757,2.9144109576009213e-05
twdp,5000,2,1250,75.0,25.0,10,100,0.0,254262.5551709378,75372073.83266914,16196000786.35975,13286846624.682554,16086176395.640577,19795931149.580833,102.05220090154185,0.7587701191798314,0.7162481867657364,24.122988082016864,2.9125320143066347e-05
twdp,5000,2,1250,75.0,25.0,11,100,0.0,255471.84922870292,76118017.05871134,16349369079.858736,13303607918.543028,16226189314.381113,19777132158.036015,102.09362470416467,0.766072193604309,0.7170796449820191,23.392780639569093,2.9014829196967183e-05
twdp,5000,2,1250,75.0,25.0,12,100,0.0,256965.07194840026,77265470.50765179,16539209557.42784,13308064058.413542,16465805994.510954,20226183310.794376,102.14460392817163,0.7750938059797728,0.7242141649266766,22.49061940202271,2.863209054339677e-05
twdp,5000,2,1250,75.0,25.0,13,100,0.0,258089.9845398553,78544061.45284103,16682877527.247822,13619094650.86996,16653689590.135628,20517242143.133217,102.18287737675601,0.7818949571201433,0.7323953466226464,21.810504287985673,2.885499212425202e-05
twdp,5000,2,1250,75.0,25.0,14,100,0.0,259380.36877078473,80237282.8174555,16848867037.824099,13796750280.70243,16800239398.56108,21106995068.876015,102.22632858528934,0.7897223183923126,0.7410393308318854,21.02776816076875,2.9690939700230957e-05
twdp,5000,2,1250,75.0,25.0,15,100,0.0,260306.01137309204,80705904.38753822,16968713363.920774,13777987480.138668,17000627480.054089,21117284794.16804,102.25750363399929,0.7954387356221031,0.7464837038955245,20.45612643778969,2.878865896491334e-05
twdp,5000,2,1250,75.0,25.0,16,100,0.0,261469.3628527413,83649319.6962716,17119982469.667652,13916265067.942553,17084867883.193573,21213107762.378,102.29591399873667,0.8024707585632993,0.7633183917354941,19.752924143670064,2.8951341228093952e-05
twdp,5000,2,1250,75.0,25.0,17,100,0.0,262640.62313375773,83704047.73884858,17274166460.88116,13908634455.892885,17239407408.983826,21227088969.76693,102.33466067548345,0.8096382132740034,0.7698134423982868,19.036178672599657,2.9160817211959512e-05
twdp,5000,2,1250,75.0,25.0,18,100,0.0,263531.16300472396,84926772.49595444,17390282951.833073,14080615051.342482,17366036482.84491,21311297146.85131,102.36414384606793,0.8151713843881787,0.7746515623159639,18.482861561182126,2.8926970844622702e-05
twdp,5000,2,1250,75.0,25.0,19,100,0.0,264291.5078037798,84746700.71592516,17490465908.087963,14094074885.267593,17420649694.82064,21430377972.441517,102.38940408004683,0.8199348891019058,0.7797458468824133,18.006511089809425,2.9447950946632773e-05
twdp,5000,2,1250,75.0,25.0,20,100,0.0,265077.2958770853,85955984.37644184,17593079318.673874,14091851790.944431,17643533890.216736,21611293582.56341,102.41540807846047,0.8248627928371155,0.7837960065695372,17.51372071628844,2.8562360967043787e-05
twdp,5000,2,1250,75.0,25.0,21,100,0.0,266038.6561370153,87016474.32599524,17720230633.606213,14340955476.421495,17818328585.175293,21599954644.69525,102.44687049601981,0.830829705840924,0.7930995610697831,16.91702941590761,2.9422061052173375e-05
