data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
thin_tail,500,8,125,75.0,25.0,100,5,8.0,14.75,21.5,29.25,39.05,49,22.26,10.012739360182582,14.5,0.44980859659400635,0.04451999999999999,0.17807999999999996
thin_tail,500,8,250,50.0,50.0,100,9,13.95,22.0,32.0,40.0,53.099999999999994,77,32.62,12.988557512773552,18.0,0.39817772877907887,0.06523999999999999,0.13047999999999998
