data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,500,6,125,75.0,25.0,100,2,8.0,16.75,22.0,32.25,43.05,56,23.95,10.970460797113772,15.5,0.45805681825109695,0.04790000000000001,0.19160000000000005
nakagami,500,6,250,50.0,50.0,100,2,16.0,23.75,31.0,39.0,55.099999999999994,68,32.65,12.780489391682506,15.25,0.39143918504387465,0.0653,0.1306
