data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,5000,6,1250,75.0,25.0,100,104,132.0,164.25,195.0,229.0,304.4,337,202.58,50.99141936134793,64.75,0.251710037325244,0.040515999999999996,0.16206399999999999
lognormal,5000,6,2500,50.0,50.0,100,155,185.85,239.75,294.0,337.0,389.65,450,291.63,65.47443868573538,97.25,0.22451201414715694,0.058325999999999996,0.11665199999999999
