data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
rician,42,0,5000,4,1250,1.0,1.0,75.0,25.0,125,410440.47671740083,118068770423.60846,1.5647465807242568e+16,161.94444011208424,2.1776732917462028e+16,0.7185405573255386,28.145944267446144,False,T_0p025N,N,125,T_0p025N
rician,42,1,5000,4,1250,1.0,1.0,75.0,25.0,125,334680.42666662665,78343369744.88,7622863505420637.0,158.8211814338628,1.001280222873505e+16,0.7613117018874404,23.868829811255964,False,T_0p025N,N,125,T_0p025N
rician,42,2,5000,4,1250,1.0,1.0,75.0,25.0,125,326215.5990242279,74198383062.59563,7744569237542693.0,158.8899726677426,9269139078292780.0,0.8355219586336289,16.44780413663711,False,T_0p025N,N,125,T_0p025N
rician,42,3,5000,4,1250,1.0,1.0,75.0,25.0,125,409437.22665927594,117586760206.83128,1.4980563492105418e+16,161.75528149605725,2.292124211059076e+16,0.653566827653884,34.6433172346116,False,T_0p025N,N,125,T_0p025N
rician,42,4,5000,4,1250,1.0,1.0,75.0,25.0,125,409856.5268114445,117370594625.73746,1.7728921981305186e+16,162.48682328843773,2.41176715757073e+16,0.73510089585774,26.489910414226003,False,T_0p025N,N,125,T_0p025N
rician,42,5,5000,4,1250,1.0,1.0,75.0,25.0,125,427390.9453518157,128121216378.73792,1.8003972872160408e+16,162.553683498852,2.3980229986660464e+16,0.7507839950732549,24.92160049267451,False,T_0p025N,N,125,T_0p025N
rician,42,6,5000,4,1250,1.0,1.0,75.0,25.0,125,343321.6915942486,82151243077.69205,9777760272810604.0,159.90239385201104,1.1226807182531278e+16,0.8709297410954588,12.907025890454115,False,T_0p025N,N,125,T_0p025N
rician,42,7,5000,4,1250,1.0,1.0,75.0,25.0,125,375558.046399077,98640736983.05518,1.2066396182578874e+16,160.81577580642505,1.576366317026644e+16,0.7654563569550646,23.454364304493534,False,T_0p025N,N,125,T_0p025N
rician,42,8,5000,4,1250,1.0,1.0,75.0,25.0,125,401557.83365279296,112200072756.45287,1.9310888956226624e+16,162.85802266523962,2.402664411034774e+16,0.8037280973379821,19.627190266201787,False,T_0p025N,N,125,T_0p025N
rician,42,9,5000,4,1250,1.0,1.0,75.0,25.0,125,404951.3935607624,115009750341.09944,1.4648198904396676e+16,161.65784228514792,1.7775736605611904e+16,0.8240558031092874,17.594419689071263,False,T_0p025N,N,125,T_0p025N
