data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
rician,5000,4,1250,75.0,25.0,T_0p025N,N,125,100,1.3219702031959772e+16,0.7855118956629035,0.7009104185561975,21.44881043370966,0.0
rician,5000,4,1250,75.0,25.0,T_0p05K,K,62,100,1.1136350990099072e+16,0.6603471858086266,0.5736244522833502,33.965281419137334,0.0
rician,5000,4,1250,75.0,25.0,T_0p05N,N,250,100,1.5114703447323398e+16,0.8960347647188867,0.822366871710138,10.396523528111324,0.0
rician,5000,4,1250,75.0,25.0,T_0p05NL_over_Lp2,N_L,167,100,1.4086874232141364e+16,0.8352259043347012,0.7450552388841712,16.477409566529886,0.0
rician,5000,4,1250,75.0,25.0,T_0p075N,N,375,100,1.582085035705302e+16,0.9372150771035485,0.872285215013477,6.278492289645145,0.0
rician,5000,4,1250,75.0,25.0,T_0p075NL_over_Lp2,N_L,250,100,1.5114703447323398e+16,0.8960347647188867,0.822366871710138,10.396523528111324,0.0
rician,5000,4,1250,75.0,25.0,T_0p10K,K,125,100,1.3219702031959772e+16,0.7855118956629035,0.7009104185561975,21.44881043370966,0.0
rician,5000,4,1250,75.0,25.0,T_0p10N,N,500,100,1.6086129699361088e+16,0.9526628423930805,0.8995462023987693,4.733715760691926,0.02
rician,5000,4,1250,75.0,25.0,T_0p10NL_over_Lp2,N_L,333,100,1.5701599376526392e+16,0.9298945906519118,0.8592691482540168,7.01054093480879,0.0
rician,5000,4,1250,75.0,25.0,T_0p125NL_over_Lp2,N_L,417,100,1.5939178569875814e+16,0.9437302039566166,0.8836235428475924,5.626979604338361,0.0
rician,5000,4,1250,75.0,25.0,T_0p15K,K,188,100,1.4412030420340662e+16,0.8550172424071424,0.7719826379206303,14.498275759285775,0.0
rician,5000,4,1250,75.0,25.0,T_0p15NL_over_Lp2,N_L,500,100,1.6086129699361088e+16,0.9526628423930805,0.8995462023987693,4.733715760691926,0.02
rician,5000,4,1250,75.0,25.0,T_0p20K,K,250,100,1.5114703447323398e+16,0.8960347647188867,0.822366871710138,10.396523528111324,0.0
rician,5000,4,1250,75.0,25.0,legacy_T100,legacy,100,100,1.2547883443584908e+16,0.7454245261521777,0.6616239840756435,25.457547384782224,0.0
rician,5000,4,1250,75.0,25.0,legacy_T25,legacy,25,100,8604666774751955.0,0.5073773912283213,0.42724663074955377,49.262260877167876,0.0
rician,5000,4,1250,75.0,25.0,legacy_T50,legacy,50,100,1.0488619127001158e+16,0.6211978304113502,0.5438630740226168,37.88021695886499,0.0
rician,5000,4,2500,50.0,50.0,T_0p025N,N,125,100,1.5459247863761257e+18,0.7319975761007943,0.6709171252173921,26.80024238992059,0.0
rician,5000,4,2500,50.0,50.0,T_0p05K,K,125,100,1.5459247863761257e+18,0.7319975761007943,0.6709171252173921,26.80024238992059,0.0
rician,5000,4,2500,50.0,50.0,T_0p05N,N,250,100,1.8465712272037256e+18,0.8730007346305091,0.8218430903188235,12.699926536949103,0.0
rician,5000,4,2500,50.0,50.0,T_0p05NL_over_Lp2,N_L,167,100,1.6757423079210232e+18,0.7924735269206331,0.7392776009864503,20.752647307936698,0.0
rician,5000,4,2500,50.0,50.0,T_0p075N,N,375,100,1.9851505519341942e+18,0.9380416684338381,0.8925306997702558,6.1958331566161915,0.0
rician,5000,4,2500,50.0,50.0,T_0p075NL_over_Lp2,N_L,250,100,1.8465712272037256e+18,0.8730007346305091,0.8218430903188235,12.699926536949103,0.0
rician,5000,4,2500,50.0,50.0,T_0p10K,K,250,100,1.8465712272037256e+18,0.8730007346305091,0.8218430903188235,12.699926536949103,0.0
rician,5000,4,2500,50.0,50.0,T_0p10N,N,500,100,2.0590088928212047e+18,0.9717934662924387,0.9291406720084976,2.820653370756132,0.01
rician,5000,4,2500,50.0,50.0,T_0p10NL_over_Lp2,N_L,333,100,1.954699617722202e+18,0.9240067678125776,0.8755552544088571,7.5993232187422395,0.0
rician,5000,4,2500,50.0,50.0,T_0p125NL_over_Lp2,N_L,417,100,2.0140592126913838e+18,0.9509656192888309,0.8972799587560654,4.903438071116913,0.0
rician,5000,4,2500,50.0,50.0,T_0p15K,K,375,100,1.9851505519341942e+18,0.9380416684338381,0.8925306997702558,6.1958331566161915,0.0
rician,5000,4,2500,50.0,50.0,T_0p15NL_over_Lp2,N_L,500,100,2.0590088928212047e+18,0.9717934662924387,0.9291406720084976,2.820653370756132,0.01
rician,5000,4,2500,50.0,50.0,T_0p20K,K,500,100,2.0590088928212047e+18,0.9717934662924387,0.9291406720084976,2.820653370756132,0.01
rician,5000,4,2500,50.0,50.0,legacy_T100,legacy,100,100,1.450805504874205e+18,0.6866129642584375,0.6274482872860105,31.338703574156238,0.0
rician,5000,4,2500,50.0,50.0,legacy_T25,legacy,25,100,9.524682387662397e+17,0.4470871127340451,0.38767079720516284,55.29128872659548,0.0
rician,5000,4,2500,50.0,50.0,legacy_T50,legacy,50,100,1.1822666482925325e+18,0.5574748689062539,0.49861005233553063,44.25251310937461,0.0
