data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,formula,formula_family,formula_label,formula_T,rule_note,u_bf,u_i,u_g,u_g_db,exact_completed,exact_u_g,fraction_exact_u_g,gap_to_exact_pct,is_exact_best
gaussian,42,75,24,2,6,75.0,25.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,9,outside_dense_0_to_K,4.770295012077524,0.9928433928928845,9.218392065876895,9.646551750866054,True,29.6051506211924,0.31137798229197483,68.86220177080251,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,0,,23.269287065508763,25.988480179790486,145.7378198939648,21.635722685845288,True,145.7378198939648,1.0,0.0,True
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p025N,N,T_0p025N,1,,19.19353636561415,4.9103168547961475,103.72833463716061,20.158974053350846,True,145.7378198939648,0.7117461665930694,28.825383340693055,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p05N,N,T_0p05N,1,,19.19353636561415,4.9103168547961475,103.72833463716061,20.158974053350846,True,145.7378198939648,0.7117461665930694,28.825383340693055,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p075N,N,T_0p075N,2,,17.745950569329718,25.249670372326595,81.30506619725332,19.101176077461094,True,145.7378198939648,0.5578858408641549,44.2114159135845,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p10N,N,T_0p10N,2,,17.745950569329718,25.249670372326595,81.30506619725332,19.101176077461094,True,145.7378198939648,0.5578858408641549,44.2114159135845,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p10K,K,T_0p10K,1,,19.19353636561415,4.9103168547961475,103.72833463716061,20.158974053350846,True,145.7378198939648,0.7117461665930694,28.825383340693055,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p20K,K,T_0p20K,2,,17.745950569329718,25.249670372326595,81.30506619725332,19.101176077461094,True,145.7378198939648,0.5578858408641549,44.2114159135845,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,legacy_T25,legacy,legacy_T25,12,,10.549435226940593,32.54893350387293,21.83579445112976,13.391689974694126,True,145.7378198939648,0.1498292925406524,85.01707074593476,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,legacy_T50,legacy,legacy_T50,12,,10.549435226940593,32.54893350387293,21.83579445112976,13.391689974694126,True,145.7378198939648,0.1498292925406524,85.01707074593476,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,legacy_T100,legacy,legacy_T100,12,,10.549435226940593,32.54893350387293,21.83579445112976,13.391689974694126,True,145.7378198939648,0.1498292925406524,85.01707074593476,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p05K,K,T_0p05K,1,,19.19353636561415,4.9103168547961475,103.72833463716061,20.158974053350846,True,145.7378198939648,0.7117461665930694,28.825383340693055,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p15K,K,T_0p15K,2,,17.745950569329718,25.249670372326595,81.30506619725332,19.101176077461094,True,145.7378198939648,0.5578858408641549,44.2114159135845,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p05NL_over_Lp2,N_L,T_0p05NL_over_Lp2,1,,19.19353636561415,4.9103168547961475,103.72833463716061,20.158974053350846,True,145.7378198939648,0.7117461665930694,28.825383340693055,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p075NL_over_Lp2,N_L,T_0p075NL_over_Lp2,1,,19.19353636561415,4.9103168547961475,103.72833463716061,20.158974053350846,True,145.7378198939648,0.7117461665930694,28.825383340693055,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p10NL_over_Lp2,N_L,T_0p10NL_over_Lp2,1,,19.19353636561415,4.9103168547961475,103.72833463716061,20.158974053350846,True,145.7378198939648,0.7117461665930694,28.825383340693055,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p125NL_over_Lp2,N_L,T_0p125NL_over_Lp2,2,,17.745950569329718,25.249670372326595,81.30506619725332,19.101176077461094,True,145.7378198939648,0.5578858408641549,44.2114159135845,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,T_0p15NL_over_Lp2,N_L,T_0p15NL_over_Lp2,2,,17.745950569329718,25.249670372326595,81.30506619725332,19.101176077461094,True,145.7378198939648,0.5578858408641549,44.2114159135845,False
gaussian,42,75,24,2,12,50.0,50.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,6,,15.523089733015517,1.4593808836096256,74.72389256842175,18.734594873782648,True,145.7378198939648,0.5127282171696337,48.72717828303663,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,0,,9.903265359729014,3.3729505145716274,32.25947133606761,15.08657245950962,True,32.2594713360676,1.0000000000000004,-4.440892098500626e-14,True
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p025N,N,T_0p025N,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p05N,N,T_0p05N,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p075N,N,T_0p075N,2,,7.112541673334215,1.2753867229915392,19.63408083777591,12.930105747469693,True,32.2594713360676,0.608629962755282,39.137003724471796,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p10N,N,T_0p10N,2,,7.112541673334215,1.2753867229915392,19.63408083777591,12.930105747469693,True,32.2594713360676,0.608629962755282,39.137003724471796,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p10K,K,T_0p10K,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
gaussian,42,76,24,2,6,75.0,25.0,1.0,1.0,T_0p20K,K,T_0p20K,1,,8.613565964391151,1.899358485057215,26.094191296587855,14.165438418746861,True,32.2594713360676,0.8088846535874048,19.11153464125952,False
