data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,exact_completed,exact_timed_out,exact_candidate_count,exact_evaluated_count,exact_elapsed_seconds,exact_subset,exact_window_T,exact_is_threshold_window,exact_u_bf,exact_u_i,exact_u_g,exact_u_g_db,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g,best_tested_u_g_db,best_tested_subset,best_tested_fraction_exact_u_g,best_tested_gap_to_exact_pct
gaussian,42,24,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00024766899878159165,0 1 2 5,0.0,True,5.6567287693396215,4.057728154760106,12.39588235322012,10.932774457868506,0,5.656728769339621,4.057728154760106,12.39588235322012,10.932774457868506,0 1 2 5,1.0,0.0
gaussian,42,25,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00014311197446659207,3 4,1.0,True,2.5817094654679256,2.8840896040481026,3.6913867578282074,5.671895499345139,1,2.581709465467925,2.8840896040481008,3.6913867578282056,5.671895499345137,3 4,0.9999999999999996,4.440892098500626e-14
gaussian,42,25,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00026338500902056694,2 3 4 7,0.0,True,5.642830983277416,7.703728254081142,10.644991261071521,10.271453092435783,0,5.642830983277414,7.703728254081142,10.64499126107151,10.271453092435777,2 3 4 7,0.999999999999999,9.992007221626409e-14
gaussian,42,26,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00016169104492291808,2 7,0.0,True,1.2761572346822387,0.21836693174926214,2.506426766305056,3.990550197592685,0,1.2761572346822387,0.21836693174926214,2.506426766305056,3.990550197592685,2 7,1.0,0.0
gaussian,42,26,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0002533959923312068,0 2 3 7,0.0,True,2.26228658330558,0.5034775858904252,4.2889872175576205,6.32354751915813,0,2.26228658330558,0.5034775858904252,4.2889872175576205,6.32354751915813,0 2 3 7,1.0,0.0
gaussian,42,27,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00018858100520446897,0 2,0.0,True,2.0524152216833653,0.42566651826477403,3.8560405299009237,5.861415900180904,0,2.0524152216833653,0.42566651826477403,3.8560405299009237,5.861415900180904,0 2,1.0,0.0
gaussian,42,27,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00028007698711007833,0 2 4 5,0.0,True,4.831130983953897,3.950685933803351,9.689862820618368,9.863176287875886,0,4.831130983953897,3.950685933803351,9.689862820618368,9.863176287875886,0 2 4 5,1.0,0.0
gaussian,42,28,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00017936102813109756,5 6,0.0,True,1.3728470759104954,0.6923954017251049,2.4933348267363593,3.967806032690633,0,1.3728470759104954,0.6923954017251049,2.4933348267363593,3.967806032690633,5 6,1.0,0.0
gaussian,42,28,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00018934998661279678,1 4 5 6,0.0,True,2.914480474191357,3.090149975756901,4.4419667207654525,6.475753004884419,0,2.914480474191357,3.090149975756901,4.4419667207654525,6.475753004884419,1 4 5 6,1.0,0.0
gaussian,42,29,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00016420497559010983,1 2,,False,2.8186740715327288,2.7787051515286914,4.060524474860997,6.085821325493849,0,2.232977113422212,0.8436077535867366,3.9920515583737464,6.011961416766103,0 2,0.9831369280221874,1.686307197781256
gaussian,42,29,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0001942379749380052,0 1 2 4,0.0,True,6.888707183400038,1.3607082154625871,19.06354498640057,12.802036636096068,0,6.888707183400037,1.3607082154625871,19.06354498640057,12.802036636096068,0 1 2 4,1.0,0.0
