data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,1000,8,250,75.0,25.0,100,12,18.85,29.5,41.0,52.0,76.29999999999998,104,42.91,18.520038287806486,22.5,0.43160191768367484,0.04291,0.17164
lognormal,1000,8,500,50.0,50.0,100,19,25.95,42.75,59.0,74.0,91.05,104,58.61,20.360337259813093,31.25,0.34738674730955627,0.058610000000000016,0.11722000000000003
