data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
twdp,42,0,2000,4,500,1.0,1.0,75.0,25.0,50,30072.22850997247,3534974.290805417,3062882540616343.5,154.8613034223906,3257983040966895.5,0.9401161706806642,5.988382931933578,False,T_0p025N,N,50,T_0p025N
twdp,42,1,2000,4,500,1.0,1.0,75.0,25.0,50,27741.390168818558,7084106.048014322,2136837124992098.2,153.2977142042662,2401865262036975.5,0.8896573670331066,11.034263296689339,False,T_0p025N,N,50,T_0p025N
twdp,42,2,2000,4,500,1.0,1.0,75.0,25.0,50,30795.48310572203,7071826.173462865,3289202680182590.0,155.1709063546893,3356283644110421.5,0.9800133209701913,1.9986679029808663,False,T_0p025N,N,50,T_0p025N
twdp,42,3,2000,4,500,1.0,1.0,75.0,25.0,50,28030.677713562658,2647306.9377358477,2342727316912640.0,153.69721741583757,2387405983806850.5,0.98128568530143,1.871431469856999,False,T_0p025N,N,50,T_0p025N
twdp,42,4,2000,4,500,1.0,1.0,75.0,25.0,50,31546.28071901571,5229204.793371211,3700953952935797.5,155.68313681660823,3791384950188562.5,0.97614829450429,2.385170549571003,False,T_0p025N,N,50,T_0p025N
twdp,42,5,2000,4,500,1.0,1.0,75.0,25.0,50,32053.651194737882,1506102.477595834,4061492335076142.0,156.08685637962515,4490615347182814.0,0.9044400424151487,9.555995758485125,False,T_0p025N,N,50,T_0p025N
twdp,42,6,2000,4,500,1.0,1.0,75.0,25.0,50,31952.293836613084,3393051.399363995,3905301093820151.0,155.91654523064446,4014051959720091.0,0.972907459347506,2.7092540652494,False,T_0p025N,N,50,T_0p025N
twdp,42,7,2000,4,500,1.0,1.0,75.0,25.0,50,30909.901084401914,4648239.190555262,3399914220982436.0,155.31467960035215,3466898528195895.5,0.9806788959444057,1.9321104055594285,False,T_0p025N,N,50,T_0p025N
twdp,42,8,2000,4,500,1.0,1.0,75.0,25.0,50,26110.273734720857,6964514.095077081,1659661866332019.0,152.20019615422922,1769040585113478.5,0.9381705995318117,6.18294004681883,False,T_0p025N,N,50,T_0p025N
twdp,42,9,2000,4,500,1.0,1.0,75.0,25.0,50,30232.00506850215,6083444.275083213,3089181223852418.0,154.8984338651786,3207065386187150.0,0.9632423576886022,3.6757642311397776,False,T_0p025N,N,50,T_0p025N
