data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rayleigh,5000,6,1250,75.0,25.0,100,128,161.8,199.0,232.5,269.0,318.05,388,235.41,50.810023468293,70.0,0.2158363003623168,0.047082000000000006,0.18832800000000002
rayleigh,5000,6,2500,50.0,50.0,100,219,238.8,270.5,309.5,351.5,390.05,436,311.97,51.50805664155753,81.0,0.16510580069095596,0.06239399999999999,0.12478799999999998
