data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
rayleigh,42,0,5000,6,1250,1.0,1.0,75.0,25.0,125,87131.27180041965,9651307.123940649,9.152625796121449e+24,249.6154570665337,1.0261710267884841e+25,0.8919201144048673,10.807988559513271,False,T_0p025N,N,125,T_0p025N
rayleigh,42,1,5000,6,1250,1.0,1.0,75.0,25.0,125,86157.01260080103,23020011.713685825,8.292121879645805e+24,249.1866567683579,9.444552435393257e+24,0.8779793363813891,12.202066361861085,False,T_0p025N,N,125,T_0p025N
rayleigh,42,2,5000,6,1250,1.0,1.0,75.0,25.0,125,99203.24546762802,32190895.013951,1.9124892292017897e+25,252.81598997963485,2.072399240040187e+25,0.9228382216375951,7.71617783624049,False,T_0p025N,N,125,T_0p025N
rayleigh,42,3,5000,6,1250,1.0,1.0,75.0,25.0,125,86305.64051430608,22376579.56543367,8.361858535971523e+24,249.22302815980882,1.0653312799291195e+25,0.7849068823481715,21.509311765182847,False,T_0p025N,N,125,T_0p025N
rayleigh,42,4,5000,6,1250,1.0,1.0,75.0,25.0,125,90530.52507039631,16533935.967055215,1.1365223845447664e+25,250.55577993856446,1.2387770082079606e+25,0.9174551812104442,8.254481878955577,False,T_0p025N,N,125,T_0p025N
rayleigh,42,5,5000,6,1250,1.0,1.0,75.0,25.0,125,90161.49011820462,20277742.056477863,1.0965991401484532e+25,250.4004790101406,1.2409290322073955e+25,0.8836920659336943,11.630793406630568,False,T_0p025N,N,125,T_0p025N
rayleigh,42,6,5000,6,1250,1.0,1.0,75.0,25.0,125,91027.89080636617,13716476.187624978,1.1739233099131958e+25,250.6963972623919,1.295443274165572e+25,0.9061942991439356,9.380570085606443,False,T_0p025N,N,125,T_0p025N
rayleigh,42,7,5000,6,1250,1.0,1.0,75.0,25.0,125,88388.88312478346,15516753.67558646,9.846014715937612e+24,249.9326048053746,1.1341450668924246e+25,0.8681442086518832,13.185579134811675,False,T_0p025N,N,125,T_0p025N
rayleigh,42,8,5000,6,1250,1.0,1.0,75.0,25.0,125,82992.40472435378,13093282.791361244,6.739847986703232e+24,248.28650101389852,7.159806488910808e+24,0.9413449926533611,5.865500734663886,False,T_0p025N,N,125,T_0p025N
rayleigh,42,9,5000,6,1250,1.0,1.0,75.0,25.0,125,76806.25034908009,9793557.301686065,4.2566205955877506e+24,246.29064942029197,4.764541345934636e+24,0.8933956673961344,10.66043326038656,False,T_0p025N,N,125,T_0p025N
rayleigh,42,10,5000,6,1250,1.0,1.0,75.0,25.0,125,92215.44180152322,21201994.815910447,1.258512581018617e+25,250.9985756143357,1.4743145924931718e+25,0.853625533808481,14.637446619151895,False,T_0p025N,N,125,T_0p025N
rayleigh,42,11,5000,6,1250,1.0,1.0,75.0,25.0,125,98787.81959478994,17640246.962887716,1.9205505417925738e+25,252.83425740677345,2.0678547475296144e+25,0.9287647229995147,7.123527700048527,False,T_0p025N,N,125,T_0p025N
rayleigh,42,12,5000,6,1250,1.0,1.0,75.0,25.0,125,89156.88629939675,22158203.979187597,1.022323802466406e+25,250.09588472463793,1.1486513810164176e+25,0.8900209579357081,10.997904206429187,False,T_0p025N,N,125,T_0p025N
rayleigh,42,13,5000,6,1250,1.0,1.0,75.0,25.0,125,93071.95131170386,13638339.792790098,1.3526118408343684e+25,251.31173184942438,1.4392122489429644e+25,0.9398279106002606,6.017208939973939,False,T_0p025N,N,125,T_0p025N
rayleigh,42,14,5000,6,1250,1.0,1.0,75.0,25.0,125,91030.25237793276,20346793.485013004,1.1649425520014565e+25,250.66304509083983,1.3498291171447932e+25,0.8630296510906392,13.697034890936077,False,T_0p025N,N,125,T_0p025N
rayleigh,42,15,5000,6,1250,1.0,1.0,75.0,25.0,125,92203.26154752346,21446365.080857813,1.2552386480710888e+25,250.9872630246034,1.3063700634547468e+25,0.9608599302647529,3.9140069735247085,False,T_0p025N,N,125,T_0p025N
rayleigh,42,16,5000,6,1250,1.0,1.0,75.0,25.0,125,85573.17083372656,18956085.05067532,8.019790279168485e+24,249.04163011452397,8.387500687856074e+24,0.9561597164194595,4.3840283580540484,False,T_0p025N,N,125,T_0p025N
rayleigh,42,17,5000,6,1250,1.0,1.0,75.0,25.0,125,98791.93104675648,26159368.34712075,1.89567457640691e+25,252.77763785638734,2.0261588682291976e+25,0.9356001674556117,6.439983254438831,False,T_0p025N,N,125,T_0p025N
rayleigh,42,18,5000,6,1250,1.0,1.0,75.0,25.0,125,81773.94110707035,15481496.716055596,6.130792970179217e+24,247.8751665075016,7.255343692617895e+24,0.8450037971898042,15.499620281019578,False,T_0p025N,N,125,T_0p025N
rayleigh,42,19,5000,6,1250,1.0,1.0,75.0,25.0,125,89599.15199824772,18990680.416051034,1.0627976909086869e+25,250.2645060216776,1.2010699762310003e+25,0.8848757457444597,11.51242542555403,False,T_0p025N,N,125,T_0p025N
rayleigh,42,20,5000,6,1250,1.0,1.0,75.0,25.0,125,84686.69584211962,19066875.480315253,7.524997459736383e+24,248.76506357658218,9.115545060531258e+24,0.8255126171575112,17.448738284248876,False,T_0p025N,N,125,T_0p025N
rayleigh,42,21,5000,6,1250,1.0,1.0,75.0,25.0,125,86375.34100315806,11885873.081562059,8.637834239201681e+24,249.36404865642163,9.02420591433347e+24,0.9571849668769081,4.281503312309187,False,T_0p025N,N,125,T_0p025N
rayleigh,42,22,5000,6,1250,1.0,1.0,75.0,25.0,125,100557.02619829917,23693607.241824478,2.111365586525273e+25,253.24563438643494,2.357552389979489e+25,0.8955752565666811,10.442474343331886,False,T_0p025N,N,125,T_0p025N
