data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
twdp,500,4,125,75.0,25.0,0,100,0.0,1733.545122151745,70821.69545676635,32790319292.48268,9771709791.155828,31579079864.562485,59958464419.81948,104.45386491851234,0.5313387576061617,0.3069648648859997,46.866124239383836,5.5444110475946215e-05
twdp,500,4,125,75.0,25.0,1,100,0.0,1823.21398884775,76514.36751299677,38589666347.69594,14418856345.13568,35230937217.85066,68249174020.36521,105.41198505694534,0.6494038914139414,0.4376644547636737,35.05961085860587,3.303664998384192e-05
twdp,500,4,125,75.0,25.0,2,100,0.01,1872.060549884568,79116.19285560037,42326321934.04306,18216246866.301212,42415393135.42987,71221797594.46141,105.91036230860826,0.7222824373242918,0.5114452301517303,27.77175626757082,3.0119418224785476e-05
twdp,500,4,125,75.0,25.0,3,100,0.0,1902.8170744073623,82101.95241558975,44979106962.6289,19446210481.16878,45005118879.08209,77344482216.53545,106.19341670395438,0.7683241974308883,0.5820000699250961,23.16758025691117,2.9057751526124775e-05
twdp,500,4,125,75.0,25.0,4,100,0.02,1923.3445368469327,83796.99066174445,46766927852.61231,20615621561.815784,47024045356.16983,76572703581.98018,106.38387471478487,0.8006657825284645,0.6308296887418057,19.93342174715354,2.918204088928178e-05
twdp,500,4,125,75.0,25.0,5,100,0.0,1934.8607071263739,84268.79216418906,47799026430.288185,21250411105.97788,47080613360.175,77216390338.8454,106.49222346080347,0.8208028651784598,0.6322302878932722,17.919713482154023,2.8908380772918463e-05
twdp,500,4,125,75.0,25.0,6,100,0.03,1955.4471614975084,86597.82754101802,49636000399.58361,24693155370.59097,49167539921.00684,78953102565.22595,106.67720403907816,0.8536611549655345,0.6788435475112343,14.633884503446557,2.869468939024955e-05
twdp,500,4,125,75.0,25.0,7,100,0.01,1964.819782980119,87449.22539973327,50444348681.82874,25503031448.78001,49872900654.07013,82235270074.3661,106.76169770902399,0.8691542828467252,0.7216904407973119,13.084571715327478,2.8580821526702495e-05
twdp,500,4,125,75.0,25.0,8,100,0.01,1974.868792786564,88167.94681059105,51418642304.612274,26996679042.775696,50363712377.24357,82381724427.01353,106.85339625049411,0.8866676126217437,0.765305135476783,11.333238737825637,2.8971869905944913e-05
twdp,500,4,125,75.0,25.0,9,100,0.03,1983.089103202302,88678.735791888,52330299606.515526,27348369135.642647,52209753807.67667,82691364866.3783,106.92494954526188,0.9011204750310577,0.775466130348299,9.887952496894222,2.8875579591840505e-05
