data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
thin_tail,42,0,5000,8,1250,1.0,1.0,75.0,25.0,125,28692.44911068322,1810322.1587931002,2.5460658285389036e+28,284.05869628147803,2.9116662058735278e+28,0.8744360268367574,12.556397316324263,False,T_0p025N,N,125,T_0p025N
thin_tail,42,1,5000,8,1250,1.0,1.0,75.0,25.0,125,27725.503893123598,2283668.8488399517,1.8941075149434996e+28,282.7740462716009,2.718596756239687e+28,0.6967224950137122,30.32775049862878,False,T_0p025N,N,125,T_0p025N
thin_tail,42,2,5000,8,1250,1.0,1.0,75.0,25.0,125,28644.105618870828,3020801.712913516,2.4022256805812105e+28,283.80613805409524,3.229402979384038e+28,0.7438606132206518,25.613938677934822,False,T_0p025N,N,125,T_0p025N
thin_tail,42,3,5000,8,1250,1.0,1.0,75.0,25.0,125,26545.6236689084,1683514.3032305003,1.3572109637320778e+28,281.32647359276285,1.6317972237462514e+28,0.8317277073288657,16.82722926711343,False,T_0p025N,N,125,T_0p025N
thin_tail,42,4,5000,8,1250,1.0,1.0,75.0,25.0,125,25830.1998535245,1756263.402181856,1.085446216127368e+28,280.35608309026935,1.3713104352539123e+28,0.7915393832224331,20.846061677756687,False,T_0p025N,N,125,T_0p025N
thin_tail,42,5,5000,8,1250,1.0,1.0,75.0,25.0,125,28277.397354549314,2203052.6147190933,2.2031650408111604e+28,283.43047031707664,2.495631111008276e+28,0.8828087737378163,11.71912262621837,False,T_0p025N,N,125,T_0p025N
thin_tail,42,6,5000,8,1250,1.0,1.0,75.0,25.0,125,26923.492082982957,1229416.7608769767,1.5577410087504938e+28,281.92495253195096,1.7967861843271083e+28,0.8669595872554329,13.304041274456713,False,T_0p025N,N,125,T_0p025N
thin_tail,42,7,5000,8,1250,1.0,1.0,75.0,25.0,125,28581.380605358976,2368064.978319456,2.4229161814221645e+28,283.84338390375444,3.0788503082564868e+28,0.7869548496478319,21.30451503521681,False,T_0p025N,N,125,T_0p025N
thin_tail,42,8,5000,8,1250,1.0,1.0,75.0,25.0,125,29670.500421194683,2863681.922678428,3.2158724271122567e+28,285.0729881206021,5.102952956050532e+28,0.6301983292437022,36.98016707562978,False,T_0p025N,N,125,T_0p025N
thin_tail,42,9,5000,8,1250,1.0,1.0,75.0,25.0,125,30103.40397047689,2041377.6571105546,3.7098502616074795e+28,285.6935638080912,4.574497987935639e+28,0.8109852209775801,18.901477902241993,False,T_0p025N,N,125,T_0p025N
thin_tail,42,10,5000,8,1250,1.0,1.0,75.0,25.0,125,26994.683188924784,1814377.1468862947,1.5530268155264649e+28,281.9117895459181,1.9213618443689015e+28,0.8082948144713359,19.17051855286641,False,T_0p025N,N,125,T_0p025N
thin_tail,42,11,5000,8,1250,1.0,1.0,75.0,25.0,125,27237.7185921806,2349658.2607854544,1.6283333783035677e+28,282.1174332532919,2.2355667634016833e+28,0.7283760901087395,27.162390989126052,False,T_0p025N,N,125,T_0p025N
thin_tail,42,12,5000,8,1250,1.0,1.0,75.0,25.0,125,24590.64734143001,2663843.972470728,6.959770405860586e+27,278.42594913013943,9.665931023105478e+27,0.7200310440064102,27.996895599358986,False,T_0p025N,N,125,T_0p025N
thin_tail,42,13,5000,8,1250,1.0,1.0,75.0,25.0,125,36279.30581093031,4018561.7447229167,1.6143695277435557e+29,292.08002951384333,1.9631357782976602e+29,0.8223422677077699,17.765773229223015,False,T_0p025N,N,125,T_0p025N
thin_tail,42,14,5000,8,1250,1.0,1.0,75.0,25.0,125,29754.09709154614,1866929.9791426205,3.4035447388836837e+28,285.3193146368826,3.4938657988653905e+28,0.9741486750833309,2.5851324916669083,False,T_0p025N,N,125,T_0p025N
thin_tail,42,15,5000,8,1250,1.0,1.0,75.0,25.0,125,32415.386821691718,2850492.7594656255,6.662099895585947e+28,288.2361114048012,8.927136833528425e+28,0.7462750957915778,25.37249042084222,False,T_0p025N,N,125,T_0p025N
thin_tail,42,16,5000,8,1250,1.0,1.0,75.0,25.0,125,24407.79247962978,1511271.3064268816,6.90659087479066e+27,278.3926373049821,9.57449342838807e+27,0.7213531375260895,27.864686247391045,False,T_0p025N,N,125,T_0p025N
thin_tail,42,17,5000,8,1250,1.0,1.0,75.0,25.0,125,27213.524858145505,1921593.7822059062,1.639354964410004e+28,282.14673000180346,1.990984178828359e+28,0.8233892473091979,17.661075269080207,False,T_0p025N,N,125,T_0p025N
thin_tail,42,18,5000,8,1250,1.0,1.0,75.0,25.0,125,29947.283295091336,2069192.7891090105,3.56619177954071e+28,285.52204694575937,4.6761863004139275e+28,0.7626282509798716,23.737174902012836,False,T_0p025N,N,125,T_0p025N
thin_tail,42,19,5000,8,1250,1.0,1.0,75.0,25.0,125,30015.342800340568,2877609.024453773,3.536132847937303e+28,285.4852857252947,4.561416667290211e+28,0.7752268880181044,22.477311198189565,False,T_0p025N,N,125,T_0p025N
thin_tail,42,20,5000,8,1250,1.0,1.0,75.0,25.0,125,30828.11085122654,2585302.7785976664,4.4495480143436e+28,286.483158975324,5.898397379850246e+28,0.7543655891249175,24.563441087508252,False,T_0p025N,N,125,T_0p025N
thin_tail,42,21,5000,8,1250,1.0,1.0,75.0,25.0,125,31482.322298305553,2882840.094367293,5.2301810460441864e+28,287.1851672250725,5.666078501116211e+28,0.923068934716285,7.693106528371496,False,T_0p025N,N,125,T_0p025N
thin_tail,42,22,5000,8,1250,1.0,1.0,75.0,25.0,125,23514.07258489764,1336016.2794317305,5.150679003553348e+27,277.1186448497485,8.525916211082691e+27,0.6041202934715766,39.587970652842344,False,T_0p025N,N,125,T_0p025N
thin_tail,42,23,5000,8,1250,1.0,1.0,75.0,25.0,125,25863.919344477697,1545883.7730962066,1.1061168996354225e+28,280.43801027677324,1.4054483018966965e+28,0.7870206952064214,21.297930479357863,False,T_0p025N,N,125,T_0p025N
thin_tail,42,24,5000,8,1250,1.0,1.0,75.0,25.0,125,27604.545617813303,1705647.822947716,1.8624972624823564e+28,282.70095643090303,2.391799076716531e+28,0.7787013886798545,22.12986113201455,False,T_0p025N,N,125,T_0p025N
thin_tail,42,25,5000,8,1250,1.0,1.0,75.0,25.0,125,39408.31168953816,3547740.8559878026,3.2147081927329265e+29,295.07141557030843,3.988379348349357e+29,0.8060186637119601,19.398133628803993,False,T_0p025N,N,125,T_0p025N
thin_tail,42,26,5000,8,1250,1.0,1.0,75.0,25.0,125,34643.578074875455,2868370.040461813,1.1459378242801178e+29,290.5916105453837,1.4548129678964009e+29,0.7876873863291831,21.23126136708169,False,T_0p025N,N,125,T_0p025N
thin_tail,42,27,5000,8,1250,1.0,1.0,75.0,25.0,125,34328.58937033381,3184778.768623696,1.0533833652963737e+29,290.22586455831754,1.3691298930889143e+29,0.7693816128138287,23.061838718617132,False,T_0p025N,N,125,T_0p025N
thin_tail,42,28,5000,8,1250,1.0,1.0,75.0,25.0,125,29608.188998140395,2007883.8600200284,3.269669578360816e+28,285.14503866560847,4.19298444424608e+28,0.7797953037597589,22.02046962402411,False,T_0p025N,N,125,T_0p025N
thin_tail,42,29,5000,8,1250,1.0,1.0,75.0,25.0,125,27654.670354674392,1970166.079771767,1.8703436296492476e+28,282.71921404798735,3.238583411454871e+28,0.5775190544834637,42.24809455165362,False,T_0p025N,N,125,T_0p025N
thin_tail,42,30,5000,8,1250,1.0,1.0,75.0,25.0,125,27030.479943353857,2366973.6360300574,1.5253898245349959e+28,281.8338084500075,2.1638434916193002e+28,0.7049446184268525,29.50553815731475,False,T_0p025N,N,125,T_0p025N
thin_tail,42,31,5000,8,1250,1.0,1.0,75.0,25.0,125,29626.214139637137,2383110.3451047423,3.2445847755973897e+28,285.1115912603466,4.403707469150068e+28,0.7367848110545833,26.321518894541672,False,T_0p025N,N,125,T_0p025N
thin_tail,42,32,5000,8,1250,1.0,1.0,75.0,25.0,125,29695.178691364763,2057777.8793191963,3.3362620395850004e+28,285.23260154038996,4.068481550401732e+28,0.8200263410941533,17.99736589058467,False,T_0p025N,N,125,T_0p025N
thin_tail,42,33,5000,8,1250,1.0,1.0,75.0,25.0,125,31094.949983190316,3019041.5815998293,4.7090238732765e+28,286.7293089218533,5.476524708243073e+28,0.8598562271048722,14.01437728951278,False,T_0p025N,N,125,T_0p025N
thin_tail,42,34,5000,8,1250,1.0,1.0,75.0,25.0,125,34984.272011712994,3556299.95889264,1.2140534884875928e+29,290.8423782120651,1.3817149151943567e+29,0.8786570045216744,12.134299547832562,False,T_0p025N,N,125,T_0p025N
thin_tail,42,35,5000,8,1250,1.0,1.0,75.0,25.0,125,35324.99856909241,3851718.7455283497,1.3039282408005454e+29,291.15253691486487,1.4604293548458927e+29,0.8928389699056264,10.716103009437361,False,T_0p025N,N,125,T_0p025N
thin_tail,42,36,5000,8,1250,1.0,1.0,75.0,25.0,125,26732.2911389114,1782852.0627513356,1.4347025593010538e+28,281.56761873025613,1.9657723093985306e+28,0.7298416772082985,27.015832279170148,False,T_0p025N,N,125,T_0p025N
thin_tail,42,37,5000,8,1250,1.0,1.0,75.0,25.0,125,18763.378287897463,683886.5488842976,8.609145714569226e+26,269.349600585552,1.1370195760187362e+27,0.757167765282817,24.283223471718294,False,T_0p025N,N,125,T_0p025N
thin_tail,42,38,5000,8,1250,1.0,1.0,75.0,25.0,125,34480.14745608084,3069742.219553723,1.0906330810770732e+29,290.37678666568604,1.2401314832914787e+29,0.8794495549636268,12.055044503637324,False,T_0p025N,N,125,T_0p025N
thin_tail,42,39,5000,8,1250,1.0,1.0,75.0,25.0,125,29369.62579765641,2083913.4753311246,3.04179602689547e+28,284.83130088295616,3.6428435664693248e+28,0.835005942855681,16.4994057144319,False,T_0p025N,N,125,T_0p025N
thin_tail,42,40,5000,8,1250,1.0,1.0,75.0,25.0,125,31984.607144934773,2561827.2994867926,6.009416032552973e+28,287.78832271310233,6.540322369746063e+28,0.9188256622259273,8.117433777407268,False,T_0p025N,N,125,T_0p025N
thin_tail,42,41,5000,8,1250,1.0,1.0,75.0,25.0,125,28233.54912587956,1979189.9016193151,2.188459237820249e+28,283.4013846186775,2.511340616274651e+28,0.871430670789147,12.856932921085296,False,T_0p025N,N,125,T_0p025N
thin_tail,42,42,5000,8,1250,1.0,1.0,75.0,25.0,125,25578.33613308061,2048035.4001594323,9.848545690806014e+27,279.9337210409265,1.25956957043282e+28,0.7818977150600585,21.810228493994156,False,T_0p025N,N,125,T_0p025N
