data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
twdp,2000,2,500,75.0,25.0,100,25,38.9,53.75,71.5,84.25,108.14999999999999,126,70.69,22.156785220630073,30.5,0.313435920506862,0.035345,0.14138
twdp,2000,2,1000,50.0,50.0,100,43,54.9,71.0,90.0,109.25,133.1,143,90.76,24.361801528979207,38.25,0.26842002566085504,0.04538,0.09076
