data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rician,42,0,1000,8,250,1.0,1.0,75.0,25.0,184,0.184,0.736,14625.639268947381,176847889.3738671,1.0409251029577736e+16,160.1741948211156,183,1.0388791070430008e+16,185,1.0064182375199786e+16,0.26797786202320556,0.48890457263869025,1.4856221101695817,1.7402039274142882,1.5379652511061084,0.13919651055040463,1,0.001,0.2792203589659206,0.1515240411149032,0.08098349023265464,0.018454386315251523
rician,42,1,1000,8,250,1.0,1.0,75.0,25.0,196,0.196,0.784,16638.990723667226,230924124.17860305,9434828746551560.0,159.74734021607188,195,9242017613812934.0,197,9167478026728012.0,0.272401246061129,0.537408351910004,1.5522626580584513,1.7968892695470573,1.3581477596389697,0.12833181780490466,999,0.999,0.2814232545829536,0.15349867980796644,0.0822319781597963,0.01857186254221036
rician,42,2,1000,8,250,1.0,1.0,75.0,25.0,116,0.116,0.464,17424.30219297407,253469019.53484294,1.178998240978191e+16,160.71513157144253,115,1.1383287509872676e+16,117,1.1452735021463896e+16,0.26520293052111393,0.48291660748342036,1.529150310308287,1.6681162426087204,1.3680605308095117,0.13716668270950128,999,0.999,0.27965971256134914,0.1517089796115724,0.08060326314668466,0.018063379329365047
rician,42,3,1000,8,250,1.0,1.0,75.0,25.0,133,0.133,0.532,16979.894013544264,239405293.87848967,2.0253201975699684e+16,163.06493693745585,132,1.950498612205824e+16,134,1.9838645856591124e+16,0.27208649301905746,0.3344563305045375,1.5290004178307322,1.6522998116853507,1.3808720386643367,0.0955397731101193,997,0.997,0.2803714467768314,0.1513536705397464,0.07973282910726445,0.01733691143903259
rician,42,4,1000,8,250,1.0,1.0,75.0,25.0,215,0.215,0.86,16683.65694851199,230930130.79986116,2.207006270320169e+16,163.43803567036412,214,2.138746909575289e+16,216,2.1135961011625204e+16,0.26067883697262584,0.397857824052681,1.4920922177972804,1.6901589715553234,1.3458708326188231,0.07560621616421415,996,0.996,0.2777793790950722,0.14932061610265593,0.07916845439847132,0.0178105164955051
rician,42,5,1000,8,250,1.0,1.0,75.0,25.0,160,0.16,0.64,19090.05226447856,302645761.985088,4.624962547715074e+16,166.6510822023472,159,4.4501781407175464e+16,161,4.4728851513661256e+16,0.24801583315069514,0.3270610192790117,1.4366199964484492,1.6928048618993974,1.2655995533433748,0.3068424999103261,999,0.999,0.2725542004201646,0.14588405550610456,0.07749819135576203,0.017341579369188877
rician,42,6,1000,8,250,1.0,1.0,75.0,25.0,85,0.085,0.34,19369.195243454113,312223670.5512187,4.132111977931934e+16,166.161720821455,84,4.113934587464707e+16,86,4.114863840496124e+16,0.25965174368777855,0.27791865011220024,1.4687303834391037,1.7074453360543491,1.291891076316789,0.05330506726034706,1,0.001,0.2759988525613615,0.14803816007186857,0.0786316446260262,0.01742104627177517
rician,42,7,1000,8,250,1.0,1.0,75.0,25.0,219,0.219,0.876,16222.81587884163,218161493.3614118,1.6772312018060898e+16,162.2459293305789,218,1.670661055350903e+16,220,1.5859582196588204e+16,0.26252039095362384,0.5184834287624065,1.5291221773248542,1.7368211313978414,1.3466469026985732,0.04993996927749404,1,0.001,0.2795421689149616,0.1512606972632985,0.08053621293982927,0.017994205068725688
rician,42,8,1000,8,250,1.0,1.0,75.0,25.0,176,0.176,0.704,19714.23287207062,322208655.0061813,8.057229827985061e+16,169.06185751828502,175,7.787815285081552e+16,177,7.920234713834782e+16,0.2573484759771932,0.25946953936148864,1.4792998875507601,1.611518926348841,1.149397834068423,0.10305460527714216,997,0.997,0.2760118808618019,0.14820985314372534,0.07755871859961914,0.01640861335434228
rician,42,9,1000,8,250,1.0,1.0,75.0,25.0,163,0.163,0.652,16605.225214971782,228076411.0074729,2.574173378425482e+16,164.10637794610972,162,2.4194263404699476e+16,164,2.426464089769038e+16,0.2588609825282651,0.4320288862479593,1.4916444593813412,1.690002084122103,1.3615973632340581,0.11655103190746607,999,0.999,0.2769927436788646,0.14930221464847887,0.07951789327497834,0.017934974183305717
rician,42,10,1000,8,250,1.0,1.0,75.0,25.0,49,0.049,0.196,18323.949725106977,280182986.77391124,1.8181636459141732e+16,162.59632969820504,48,1.8033574714760692e+16,50,1.7990424096114766e+16,0.2695145670066278,0.4293241864238055,1.483289390766003,1.7929124515174384,1.4054198499647088,0.4305510051157775,999,0.999,0.2797044047289369,0.15122039759204076,0.08090892582433606,0.018612205266474148
rician,42,11,1000,8,250,1.0,1.0,75.0,25.0,230,0.23,0.92,14896.034546498737,183232389.28430146,1.1738810036410684e+16,160.69624074695807,229,1.1608741352996128e+16,231,1.167557925154022e+16,0.26768197314348313,0.4019643787575459,1.5021357900946977,1.7316405551705034,1.4403661168856563,0.3863522719645849,999,0.999,0.27917665807344805,0.1504285227710128,0.08005278211701021,0.018224281270558234
rician,42,12,1000,8,250,1.0,1.0,75.0,25.0,203,0.203,0.812,14294.58698536525,168717848.77735147,9755015920204716.0,159.89227982500546,202,9568600513962778.0,204,9267771672472004.0,0.25501629116526237,0.4758648299285422,1.4842834446353845,1.6747121187192706,1.5463264562600745,0.17180309671034694,1,0.001,0.2754150470094905,0.1489187662421344,0.07926581913509198,0.01821310202107852
rician,42,13,1000,8,250,1.0,1.0,75.0,25.0,177,0.177,0.708,15730.659937827346,205224463.99560747,1.3381579286653694e+16,161.26507371653338,176,1.3188876143627642e+16,178,1.3298755776911276e+16,0.2634787297555177,0.5259373117851492,1.4955158838642044,1.7572401588188729,1.437408360685151,0.0985070639347505,999,0.999,0.2782237933844698,0.15089689244272111,0.08128971703013609,0.018355006411912813
