K,sigma,heuristic,K_label,K_mode,K_value,active_pct,off_pct,active_count_mean,active_count_std,u_bf_mean,u_bf_std,u_i_mean,u_i_std,u_g_mean,u_g_std,log10_u_g_mean,log10_u_g_std,u_g_vs_best_case_mean,u_bf_vs_best_case_mean,u_i_vs_best_case_mean,u_g_vs_best_h12_mean,log2_u_g_per_active_mean,min_channel_eig_mean,geom_channel_eig_mean,max_channel_eig_mean,condition_channel_eig_mean,sigma_over_geom_channel_eig_mean,elapsed_seconds_mean,elapsed_seconds_std,samples,selection_hashes
250,0.3,H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3486.6166175033295,634.7798506206374,208.60621874437203,85.30219860083348,685288425864.8171,524378017326.59326,11.728325846861347,0.3147824222810447,0.21656121442965146,0.662323330149888,0.06588002691910431,0.6924914393788391,0.15584262054672926,787.261158177514,868.5612899431052,963.7987150346038,1.226198061971126,0.0003565308304116333,0.06742862090000386,0.0011038819065020593,30,30
250,0.3,H3-Fast,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,1594.8368470435423,266.3632317016296,12.176549827492757,4.303598995660407,28730950879.448635,16558605121.038311,10.369474552832795,0.31705606464312175,0.009955918515394846,0.3044392764849662,1.0,0.03501490656018882,0.1377865953850993,352.40739558579605,396.82977981119683,445.21680275830215,1.2753848790123352,0.00078085480326618,0.30728777366667914,0.0110612104921565,30,30
250,0.3,H3-threshold-BF,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5232.245253091185,522.4931288401209,231135.03290104654,113976.7194986114,2875208611997.0386,1204921630985.6716,12.424529431384473,0.17377030351305045,0.9977322894405611,1.0,6.690796185880934e-05,3.52231349763124,0.16509357353548387,994.778117668013,1282.7465366410918,1661.9818459404885,1.6850703342104094,0.0002361462383921367,0.04733067636665277,0.0010471594426726815,30,30
250,0.3,H3-threshold-Gen,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5230.346914376297,523.7628180740321,216118.17550398616,100044.15921524946,2884665083609.958,1224064715726.8694,12.425527205499984,0.17449050542248545,1.0,0.9996120126257962,6.952207704006663e-05,3.528848445930953,0.16510683167095058,1001.8713989727083,1283.541633558118,1650.010373290632,1.6594510722654867,0.00023601902847484666,0.5369484208000249,0.012097648363716866,30,30
250,0.3,H3-threshold-Int,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3693.843271574291,705.2317539234651,179.84098532157174,71.2357712376808,872324411127.1326,650262588007.7485,11.824502289335216,0.33733581211823477,0.2783460128218389,0.7017283247427425,0.07440199889567299,0.9121637022065162,0.15712058545201033,829.7441231734805,919.9219903225688,1023.3575494737586,1.2329244323697002,0.00033821392376876333,0.5214539207999979,0.005130092596918617,30,30
250,0.3,MISO-EE,K<=250 (25% active),active_pct,25.0,25.0,75.0,223.63333333333333,14.923906610058474,3935.2508017057935,711.9361391597379,80323.08360307734,50453.46662597799,1080216986204.0764,840010904079.5858,11.92592202693411,0.31127799324721533,0.33353427845205175,0.7466131807048744,0.00021742721557873178,1.059812571039447,0.17770051277202084,798.0148278973122,972.9851042753386,1174.7520557801693,1.4790052266849592,0.0003180422337145,0.3814314472666494,0.003879990335838861,30,30
250,0.3,Pareto-H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,241.7,10.80596897632236,3620.882765873476,608.4897498542264,158.27044291878119,83.53813726436768,766161343981.4587,516459561396.6893,11.792759018041671,0.29685197479840153,0.24849410316261428,0.6887006317263195,0.08949955409461574,0.8065887185968443,0.16229887805150986,781.3759273717435,899.6556989484908,1016.9612129049186,1.313318412919629,0.00034300717299701997,0.18727112506667956,0.0010154100036228956,30,30
250,1.0,Coutino,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,4657.077442171898,577.7280371158982,102796.27701963083,55703.21046210285,1938274032161.3735,1065472835754.9557,12.23528094342884,0.2113877610507779,0.6666845250617788,0.8899658732958714,0.00015805085959329096,2.3605042675019496,0.16257889405926482,952.6889321006857,1152.3531661072172,1381.4044650669166,1.4570657946141272,0.0008803247815815167,0.3005010984999817,0.012676241863571695,30,30
250,1.0,H1,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3880.1913135877644,733.7230706239754,152193.64486767334,85854.7597611144,997478309006.657,795728358568.5717,11.881605144526462,0.3285065641492205,0.3039250812003655,0.7355167019532723,0.0001061034637586277,0.9634460211466995,0.15787935176784265,716.926758660192,949.3598819942607,1231.8681974212807,1.735017781587885,0.0010904019338779133,0.00558701540000642,0.00045114357553728546,30,30
250,1.0,H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3486.6166175033295,634.7798506206374,208.60621874437203,85.30219860083348,687314106851.0085,525506567398.6876,11.729774741483721,0.3145205699428926,0.21676638759346822,0.662323330149888,0.06588002691910431,0.6926466310507293,0.15586187304173965,787.261158177514,868.5612899431052,963.7987150346038,1.226198061971126,0.00118843610137223,0.06806383189999538,0.0035527627724664607,30,30
250,1.0,H3-Fast,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,1594.8368470435423,266.3632317016296,12.176549827492757,4.303598995660407,28921494149.186817,16643385460.46166,10.372650075515072,0.3164141106348783,0.010001906590761337,0.3044392764849662,1.0,0.035148511688982254,0.1378287908171561,352.40739558579605,396.82977981119683,445.21680275830215,1.2753848790123352,0.0026028493442207235,0.304888601333304,0.006309538593950334,30,30
250,1.0,H3-threshold-BF,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5232.245253091185,522.4931288401209,231135.03290104654,113976.7194986114,2881422928784.022,1206837297938.1946,12.425505257600014,0.17367207464550188,0.9977355165535705,1.0,6.690796185880934e-05,3.519046205226141,0.16510654003356842,994.778117668013,1282.7465366410918,1661.9818459404885,1.6850703342104094,0.0007871541279739267,0.0472783666666727,0.0008933997812894032,30,30
250,1.0,H3-threshold-Gen,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5230.346914376297,523.7628180740321,216118.17550398616,100044.15921524946,2890887002093.2285,1225996754413.5574,12.42650160223519,0.17439214549844662,1.0,0.9996120126257962,6.952207704006663e-05,3.5255651501804186,0.16511977917451157,1001.8713989727083,1283.541633558118,1650.010373290632,1.6594510722654867,0.0007867300949163067,0.545977229066685,0.06664346860558203,30,30
250,1.0,H3-threshold-Int,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3693.843271574291,705.2317539234651,179.84098532157174,71.2357712376808,874749556042.8698,651614688812.2391,11.825877032704147,0.3370639819664399,0.27855286237230964,0.7017283247427425,0.07440199889567299,0.9121302023005787,0.15713885264649236,829.7441231734805,919.9219903225688,1023.3575494737586,1.2329244323697002,0.0011273797458959932,0.5220402222000229,0.006637126650914645,30,30
250,1.0,MISO-EE,K<=250 (25% active),active_pct,25.0,25.0,75.0,223.63333333333333,14.923906610058474,3935.2264352126,712.082275665794,80179.96879272403,50498.04553089219,1083083550484.5834,841624806202.4839,11.927223122565643,0.31104836528763874,0.3337536828340222,0.7466059642342964,0.00021641716193058512,1.0597349097106405,0.1777201040178291,797.8708988783062,972.9843194538345,1174.741791446516,1.4788789073678628,0.0010601419324110766,0.3844180555666563,0.017049622090501156,30,30
250,1.0,Pareto-H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,241.7,10.80596897632236,3620.882765873476,608.4897498542264,158.27044291878119,83.53813726436768,768387048616.3828,517566123575.0477,11.79415713662848,0.29660882231332636,0.24870676639520728,0.6887006317263195,0.08949955409461574,0.8066725480441395,0.1623182323523985,781.3759273717435,899.6556989484908,1016.9612129049186,1.313318412919629,0.0011433572433235102,0.1888103251666631,0.006888755714405949,30,30
250,3.0,Coutino,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,4657.077442171898,577.7280371158982,102796.27701963083,55703.21046210285,1951278488502.482,1070608064985.2126,12.238366340414268,0.211016452760911,0.6670689450235866,0.8899658732958714,0.00015805085959329096,2.35551430316318,0.16261989192698395,952.6889321006857,1152.3531661072172,1381.4044650669166,1.4570657946141272,0.0026409743447446633,0.2978210402666876,0.002546715182027171,30,30
250,3.0,H1,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3880.1913135877644,733.7230706239754,152193.64486767334,85854.7597611144,1005269327585.9362,800231770202.7264,11.885469772924244,0.3277795642705439,0.30457851011911447,0.7355167019532723,0.0001061034637586277,0.9635356231028194,0.15793070383844623,716.926758660192,949.3598819942607,1231.8681974212807,1.735017781587885,0.00327120580163386,0.0055176986999516935,0.00011838325795297408,30,30
250,3.0,H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3486.6166175033295,634.7798506206374,208.60621874437203,85.30219860083348,693127191152.1704,528740253801.97784,11.733907537254987,0.31377490636097827,0.2173522785915219,0.662323330149888,0.06588002691910431,0.6930892081471769,0.15591678844327164,787.261158177514,868.5612899431052,963.7987150346038,1.226198061971126,0.0035653083041167766,0.06734768746669516,0.0006286402764095325,30,30
250,3.0,H3-Fast,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,1594.8368470435423,266.3632317016296,12.176549827492757,4.303598995660407,29471213758.40172,16887260603.902014,10.381689523245806,0.3145950461538636,0.010133919105004217,0.3044392764849662,1.0,0.03553123968248332,0.13794890439867208,352.40739558579605,396.82977981119683,445.21680275830215,1.2753848790123352,0.007808548032662246,0.3057250264666782,0.011659763513969025,30,30
250,3.0,H3-threshold-BF,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5232.245253091185,522.4931288401209,231135.03290104654,113976.7194986114,2899233489323.2935,1212321818454.5068,12.428290165279936,0.1733920636322298,0.997744704255848,1.0,6.690796185880934e-05,3.5097569803402053,0.16514354508582282,994.778117668013,1282.7465366410918,1661.9818459404885,1.6850703342104094,0.0023614623839218834,0.04720330136667653,0.0006165888747233551,30,30
250,3.0,H3-threshold-Gen,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5230.346914376297,523.7628180740321,216118.17550398616,100044.15921524946,2908719283600.8765,1231528099657.9639,12.429282440308157,0.17411175683083624,1.0,0.9996120126257962,6.952207704006663e-05,3.5162304959792663,0.16515673015099924,1001.8713989727083,1283.541633558118,1650.010373290632,1.6594510722654867,0.00236019028474901,0.5404179973000407,0.03534299974295198,30,30
250,3.0,H3-threshold-Int,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3693.843271574291,705.2317539234651,179.84098532157174,71.2357712376808,881707155252.1819,655488512123.6423,11.829798616110937,0.33628983782604177,0.2791434070468139,0.7017283247427425,0.07440199889567299,0.9120356558294104,0.1571909615188742,829.7441231734805,919.9219903225688,1023.3575494737586,1.2329244323697002,0.0033821392376880833,0.5227397680000281,0.007869116814924458,30,30
250,3.0,MISO-EE,K<=250 (25% active),active_pct,25.0,25.0,75.0,223.63333333333333,14.923906610058474,3935.3790717013376,711.8917175236901,80449.00793927479,50282.551046193585,1091315102756.257,846240133010.5535,11.930945610652673,0.3103804130428286,0.3343850049367341,0.7466388033525483,0.0002132966670490351,1.0595400597130678,0.1777761688753636,797.4607812803393,972.9866745723959,1174.8809107556453,1.480130353678811,0.0031804122296292064,0.3807545709000089,0.0023760956025462056,30,30
250,3.0,Pareto-H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,241.7,10.80596897632236,3620.882765873476,608.4897498542264,158.27044291878119,83.53813726436768,774773454872.8341,520736730539.5295,11.798145306527324,0.29591637865826514,0.24931393414180436,0.6887006317263195,0.08949955409461574,0.806911758245541,0.1623734405361415,781.3759273717435,899.6556989484908,1016.9612129049186,1.313318412919629,0.0034300717299706367,0.18741928196670796,0.0008906841650549118,30,30
250,10.0,Coutino,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,4657.395800904832,577.6045987817914,103408.42618519926,55736.23365811268,1997315644175.3228,1088712868083.5706,12.249121048344932,0.20972736487881277,0.6684079600709012,0.8900293437088138,0.00015746997862626488,2.3383378730734488,0.16276279739269267,952.0014208155079,1152.352615230471,1382.3254528095072,1.4592080044192755,0.008803252399750794,0.29839669023332493,0.004117749124395225,30,30
250,10.0,H1,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3880.1913135877644,733.7230706239754,152193.64486767334,85854.7597611144,1032904202478.375,816131780552.8479,11.898923242699205,0.3252620159013285,0.3068576974428786,0.7355167019532723,0.0001061034637586277,0.9638457444954547,0.15810946967532286,716.926758660192,949.3598819942607,1231.8681974212807,1.735017781587885,0.010904019338779642,0.00560382919996728,0.000572089596347102,30,30
250,10.0,H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3486.6166175033295,634.7798506206374,208.60621874437203,85.30219860083348,713771742923.5509,540166550328.85675,11.748292448164058,0.31119373177705173,0.21939916317999533,0.662323330149888,0.06588002691910431,0.6946286280409357,0.15610793100203682,787.261158177514,868.5612899431052,963.7987150346038,1.226198061971126,0.011884361013722727,0.06832658470001429,0.005702531819677449,30,30
250,10.0,H3-Fast,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,1594.8368470435423,266.3632317016296,12.176549827492757,4.303598995660407,31458168850.415833,17760185007.670883,10.412944251094952,0.30839898394538273,0.010603153701249677,0.3044392764849662,1.0,0.03688228212970743,0.13836420823283263,352.40739558579605,396.82977981119683,445.21680275830215,1.2753848790123352,0.026028493442207586,0.30527118046664525,0.006020391379436381,30,30
250,10.0,H3-threshold-BF,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5232.245253091185,522.4931288401209,231135.03290104654,113976.7194986114,2962219637433.3394,1231648467115.287,12.438000600895217,0.17241946126343444,0.9977764849243282,1.0,6.690796185880934e-05,3.4777708502749545,0.16527257456135883,994.778117668013,1282.7465366410918,1661.9818459404885,1.6850703342104094,0.007871541279739713,0.04723440003332165,0.0005640449240305598,30,30
250,10.0,H3-threshold-Gen,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5230.346914376297,523.7628180740321,216118.17550398616,100044.15921524946,2971781475361.6177,1251019199695.92,12.438978800946101,0.1731377961256599,1.0,0.9996120126257962,6.952207704006663e-05,3.4840887303262753,0.16528557260228463,1001.8713989727083,1283.541633558118,1650.010373290632,1.6594510722654867,0.00786730094916346,0.5348637639333341,0.004739587206993322,30,30
250,10.0,H3-threshold-Int,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3693.843271574291,705.2317539234651,179.84098532157174,71.2357712376808,906394845448.5052,669171903260.536,11.843451762909528,0.33360930527452537,0.2812050099607032,0.7017283247427425,0.07440199889567299,0.9117180912956804,0.15737238060660966,829.7441231734805,919.9219903225688,1023.3575494737586,1.2329244323697002,0.011273797458960406,0.521743909666693,0.004348216509991631,30,30
250,10.0,MISO-EE,K<=250 (25% active),active_pct,25.0,25.0,75.0,223.66666666666666,14.847113578375952,3936.443668419285,710.5001366895917,81065.59083006789,50502.57094110905,1120735325106.5042,862261700893.9742,11.944367229677896,0.30715077853183737,0.3367589658193071,0.7468689431215125,0.00021223017276390512,1.0599962465409374,0.17794475255448602,797.3107541825012,973.1759275340439,1175.9174699152768,1.481944823510311,0.010597271426465002,0.38164109300002463,0.006157344985970414,30,30
250,10.0,Pareto-H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,241.7,10.80596897632236,3620.882765873476,608.4897498542264,158.27044291878119,83.53813726436768,797446016725.0707,531939235765.2189,11.812029200832425,0.2935190776464205,0.25143385974055754,0.6887006317263195,0.08949955409461574,0.8077454599388815,0.1625656297364535,781.3759273717435,899.6556989484908,1016.9612129049186,1.313318412919629,0.011433572433235572,0.18806330263332743,0.0030652719119415484,30,30
250,30.0,Coutino,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,4658.309699343477,577.4441025381318,105961.95891526215,57412.659642691164,2133390214182.8352,1141573648876.3855,12.279475861525798,0.2061319466214097,0.6721782031737153,0.8902098892361472,0.00015585372723687804,2.291602722533396,0.16316614341957494,951.4089760929431,1152.3470161545602,1385.5622766429062,1.4639654154818909,0.026409892720220055,0.29780424450000864,0.0026681098479188225,30,30
250,30.0,H1,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3880.1913135877644,733.7230706239754,152193.64486767334,85854.7597611144,1115062239563.8296,862755340964.1522,11.936753500041533,0.31829183551074525,0.31330298742762447,0.7355167019532723,0.0001061034637586277,0.9647029941395796,0.15861214725413206,716.926758660192,949.3598819942607,1231.8681974212807,1.735017781587885,0.03271205801633903,0.005498274900002137,3.488455862177781e-05,30,30
250,30.0,H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3486.6166175033295,634.7798506206374,208.60621874437203,85.30219860083348,775372237875.0101,573752159228.6641,11.788724046186976,0.3040557492577532,0.22521482975460705,0.662323330149888,0.06588002691910431,0.6989461145680641,0.1566451744476109,787.261158177514,868.5612899431052,963.7987150346038,1.226198061971126,0.03565308304116825,0.0673484612333215,0.0003477750548478234,30,30
250,30.0,H3-Fast,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,1594.8368470435423,266.3632317016296,12.176549827492757,4.303598995660407,37700302953.44046,20424379504.892593,10.49913021294432,0.292033529648977,0.01200492347732351,0.3044392764849662,1.0,0.04083685032782174,0.13950942250504184,352.40739558579605,396.82977981119683,445.21680275830215,1.2753848790123352,0.07808548032662285,0.30366067080004316,0.005664329742795563,30,30
250,30.0,H3-threshold-BF,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5232.245253091185,522.4931288401209,231135.03290104654,113976.7194986114,3147827139942.0874,1287997017355.2625,12.465435042180644,0.16970273363122365,0.9978641677204896,1.0,6.690796185880934e-05,3.3906657503440147,0.16563711552645322,994.778117668013,1282.7465366410918,1661.9818459404885,1.6850703342104094,0.023614623839219265,0.04721638756667571,0.0006208995724427334,30,30
250,30.0,H3-threshold-Gen,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5230.346914376297,523.7628180740321,216118.17550398616,100044.15921524946,3157606389384.755,1307842473055.9272,12.466374425243437,0.17041689558838427,1.0,0.9996120126257962,6.952207704006663e-05,3.3965661440025725,0.16564959777840585,1001.8713989727083,1283.541633558118,1650.010373290632,1.6594510722654867,0.023601902847490492,0.5345056527333192,0.005090119439611967,30,30
250,30.0,H3-threshold-Int,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3693.843271574291,705.2317539234651,179.84098532157174,71.2357712376808,979870434609.9069,709349863533.0352,11.881854609858145,0.32619029825921797,0.2870497040806748,0.7017283247427425,0.07440199889567299,0.9109185308273731,0.15788266659141872,829.7441231734805,919.9219903225688,1023.3575494737586,1.2329244323697002,0.03382139237688132,0.5212945874333593,0.004099432665534253,30,30
250,30.0,MISO-EE,K<=250 (25% active),active_pct,25.0,25.0,75.0,223.73333333333332,14.790335458957848,3938.9418899968528,709.0177678259566,82497.6460905233,50599.79531229884,1208519415938.6953,909334652062.4873,11.981622577180213,0.3000797333527475,0.34344886955155624,0.7473742789117971,0.0002077927598124505,1.0600436208373647,0.17844758783564796,795.7736593255646,973.579457485297,1178.7561498150233,1.4888896215713083,0.03177362776411276,0.38105047636669165,0.003062690738530928,30,30
250,30.0,Pareto-H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,241.7,10.80596897632236,3620.882765873476,608.4897498542264,158.27044291878119,83.53813726436768,865026213692.6382,564859196085.5818,11.851072217494314,0.28688672411798594,0.2574462956059534,0.6887006317263195,0.08949955409461574,0.8100970875506249,0.16310604247624594,781.3759273717435,899.6556989484908,1016.9612129049186,1.313318412919629,0.03430071729970681,0.1875354875000179,0.0016878008098230705,30,30
250,100.0,Coutino,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,4660.330261127873,577.5880344920006,110281.82990545308,59300.3455624293,2665745578080.7476,1340319085050.9297,12.381639520160254,0.1944949871174005,0.6847987552165318,0.8906000246623799,0.00014648417346964802,2.1513070542085946,0.16452366473115204,946.8512493917078,1152.3200760469974,1391.4798505178458,1.4775848291995586,0.08803517369484554,0.297912306933331,0.002017148956495046,30,30
250,100.0,H1,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3880.1913135877644,733.7230706239754,152193.64486767334,85854.7597611144,1442421877823.674,1040327938035.9945,12.062600820931573,0.29621332551778023,0.33509702688733983,0.7355167019532723,0.0001061034637586277,0.9674040250076088,0.16028437025785577,716.926758660192,949.3598819942607,1231.8681974212807,1.735017781587885,0.10904019338779689,0.005519879066657013,6.867997900590251e-05,30,30
250,100.0,H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3486.6166175033295,634.7798506206374,208.60621874437203,85.30219860083348,1023712744307.7388,702645791396.0333,11.92302593342334,0.28153317481003,0.24517093409067517,0.662323330149888,0.06588002691910431,0.7131677265637554,0.15842973929723841,787.261158177514,868.5612899431052,963.7987150346038,1.226198061971126,0.11884361013722762,0.0672812291333143,0.0002531198532214077,30,30
250,100.0,H3-Fast,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,1594.8368470435423,266.3632317016296,12.176549827492757,4.303598995660407,67202825879.40474,31896601606.635338,10.769967970664814,0.24669453107026615,0.01759868219677111,0.3044392764849662,1.0,0.055628493897429,0.14310823673115386,352.40739558579605,396.82977981119683,445.21680275830215,1.2753848790123352,0.2602849344220763,0.304212366733332,0.006932702958550813,30,30
250,100.0,H3-threshold-BF,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5232.245253091185,522.4931288401209,231135.03290104654,113976.7194986114,3866620803364.0386,1498714325550.0864,12.55803527531604,0.16086182102212865,0.9981383959938189,1.0,6.690796185880934e-05,3.1283002247339273,0.16686756079063558,994.778117668013,1282.7465366410918,1661.9818459404885,1.6850703342104094,0.07871541279739763,0.04705176946666239,0.00011836996527261323,30,30
250,100.0,H3-threshold-Gen,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5230.346914376297,523.7628180740321,216118.17550398616,100044.15921524946,3877161512343.6787,1520278839778.8022,12.558853407349913,0.16155868678501895,1.0,0.9996120126257962,6.952207704006663e-05,3.1330020777765353,0.16687843189379017,1001.8713989727083,1283.541633558118,1650.010373290632,1.6594510722654867,0.07867300949163505,0.5351085540333536,0.005462123150209673,30,30
250,100.0,H3-threshold-Int,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3693.843271574291,705.2317539234651,179.84098532157174,71.2357712376808,1273671891936.989,863033651402.4371,12.009705882528042,0.30271961143013204,0.30697090448128744,0.7017283247427425,0.07440199889567299,0.9091576335921226,0.15958151753001568,829.7441231734805,919.9219903225688,1023.3575494737586,1.2329244323697002,0.11273797458960448,0.5207376305333253,0.002134411307413879,30,30
250,100.0,MISO-EE,K<=250 (25% active),active_pct,25.0,25.0,75.0,223.96666666666667,14.821892785576562,3948.734429067657,709.1015427161133,89555.11898137358,53925.034419617354,1561364268865.1194,1090744123793.3961,12.105692761591596,0.2798354572978892,0.3665145282797456,0.7492553413334831,0.00018823890159798496,1.0601635519363692,0.18012797380277112,789.2227872390805,975.0681906035838,1189.2578583511245,1.5155120864544502,0.10574550206382215,0.38088978073328644,0.0025217655572912262,30,30
250,100.0,Pareto-H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,241.7,10.80596897632236,3620.882765873476,608.4897498542264,158.27044291878119,83.53813726436768,1136540581384.4248,691100610205.871,11.980963753571997,0.2659316288778055,0.2779636678890468,0.6887006317263195,0.08949955409461574,0.8179739188093027,0.16490348198010255,781.3759273717435,899.6556989484908,1016.9612129049186,1.313318412919629,0.11433572433235613,0.18730964446668444,0.0005794655230923957,30,30
250,300.0,Coutino,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,4668.925733878167,578.8942735547796,131902.74657458902,71938.67903399891,4748068623170.83,2035195472772.7988,12.6437012681924,0.16764340639383615,0.7163918081212733,0.8922283478262905,0.00012070415819805592,1.8801469945882898,0.1680058658646852,928.7309153838224,1151.945807420437,1414.3593386956395,1.5326388617738254,0.2641946683128224,0.2988945195333359,0.004557425004957112,30,30
250,300.0,H1,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3880.1913135877644,733.7230706239754,152193.64486767334,85854.7597611144,2786587969914.776,1682524468913.411,12.376589774227659,0.2477877265633991,0.3911950302948426,0.7355167019532723,0.0001061034637586277,0.973237637176249,0.16445656515960996,716.926758660192,949.3598819942607,1231.8681974212807,1.735017781587885,0.3271205801633908,0.00553099299997177,7.952226362808627e-05,30,30
250,300.0,H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3486.6166175033295,634.7798506206374,208.60621874437203,85.30219860083348,2075365928368.0962,1178100020491.909,12.256653550414223,0.23267762835935316,0.2984839301167335,0.662323330149888,0.06588002691910431,0.7473819743771223,0.16286288711368774,787.261158177514,868.5612899431052,963.7987150346038,1.226198061971126,0.35653083041168293,0.06766423183331448,0.0014228039015522892,30,30
250,300.0,H3-Fast,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,1594.8368470435423,266.3632317016296,12.176549827492757,4.303598995660407,248976038395.817,87253459818.20108,11.366541587407868,0.17176535591363334,0.038634063193684585,0.3044392764849662,1.0,0.10284536942583843,0.15103533536366315,352.40739558579605,396.82977981119683,445.21680275830215,1.2753848790123352,0.7808548032662289,0.3080095069333638,0.009471171118030171,30,30
250,300.0,H3-threshold-BF,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5232.245253091185,522.4931288401209,231135.03290104654,113976.7194986114,6602007813587.315,2224636941176.3364,12.797401429310977,0.14017024072555836,0.9986107579418336,1.0,6.690796185880934e-05,2.618428477017853,0.17004818939831923,994.778117668013,1282.7465366410918,1661.9818459404885,1.6850703342104094,0.236146238392193,0.04723958469999122,0.0005070620178911781,30,30
250,300.0,H3-threshold-Gen,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,5231.737987533929,523.142360638187,220473.6428053868,103881.08662027589,6615246922961.231,2251306948196.2397,12.798010552936312,0.14078377285735538,1.0,0.999888776099397,6.891786441681035e-05,2.6213804869303794,0.1700562832578563,1001.2123619131576,1283.5115834080095,1653.5177881920056,1.6652538715451086,0.2360251595067694,0.5365575345666839,0.013226218306582029,30,30
250,300.0,H3-threshold-Int,K<=250 (25% active),active_pct,25.0,25.0,75.0,250.0,0.0,3693.843271574291,705.2317539234651,179.84098532157174,71.2357712376808,2491871143608.725,1425129079385.006,12.329085622197166,0.2514725870395093,0.3593111468456496,0.7017283247427425,0.07440199889567299,0.9093967476793975,0.16382534365059437,829.7441231734805,919.9219903225688,1023.3575494737586,1.2329244323697002,0.3382139237688135,0.5231781666999856,0.009263879527164143,30,30
250,300.0,MISO-EE,K<=250 (25% active),active_pct,25.0,25.0,75.0,224.36666666666667,14.737901720612633,3968.7174489429685,709.1526716768863,109418.0525233296,61597.744427423735,2999573471899.133,1749512676898.6282,12.414512582281638,0.23515262563545933,0.4243131008084957,0.7530936488507775,0.00014650319903973272,1.0566782975670703,0.18442333209377298,773.3240979556152,977.3059097504146,1216.848607436829,1.5877446372714765,0.31650629257386315,0.3824251139999735,0.006841154493699427,30,30
250,300.0,Pareto-H2,K<=250 (25% active),active_pct,25.0,25.0,75.0,241.7,10.80596897632236,3620.882765873476,608.4897498542264,158.27044291878119,83.53813726436768,2275749441519.931,1155797337675.031,12.304881547382726,0.2203250951693936,0.33202613318717344,0.6887006317263195,0.08949955409461574,0.8376236217271136,0.1693831441537701,781.3759273717435,899.6556989484908,1016.9612129049186,1.313318412919629,0.34300717299706845,0.18821612223332648,0.0032554754325060126,30,30
