data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
rayleigh,5000,10,1250,75.0,25.0,T_0p025N,N,125,100,1.5447203531661798e+38,0.8554955435025074,0.771058110208474,14.450445649749252,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p05K,K,62,100,1.1622730610768414e+38,0.6511771292337231,0.5391399461234149,34.882287076627705,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p05N,N,250,100,1.73784600550299e+38,0.9623195258301551,0.9198196595122217,3.7680474169844986,0.02
rayleigh,5000,10,1250,75.0,25.0,T_0p05NL_over_Lp2,N_L,208,100,1.721630170107207e+38,0.954187485488156,0.909728942589638,4.58125145118439,0.01
rayleigh,5000,10,1250,75.0,25.0,T_0p075N,N,375,100,1.6437040102243176e+38,0.9114257483628886,0.8452756515016866,8.857425163711135,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p075NL_over_Lp2,N_L,312,100,1.712045600900283e+38,0.9495072517189337,0.9026319600317146,5.049274828106639,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p10K,K,125,100,1.5447203531661798e+38,0.8554955435025074,0.771058110208474,14.450445649749252,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p10N,N,500,100,1.4543620224121856e+38,0.8117772422372205,0.7422563612211981,18.822275776277955,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p10NL_over_Lp2,N_L,417,100,1.585664552482285e+38,0.8806223505924656,0.8068152505961088,11.937764940753443,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p125NL_over_Lp2,N_L,521,100,1.4225534362440167e+38,0.7937209233092746,0.718561986547619,20.627907669072542,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p15K,K,188,100,1.703686910652651e+38,0.9447414209367321,0.8832745154179045,5.525857906326783,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p15NL_over_Lp2,N_L,625,100,1.2655107508091659e+38,0.7054107416854012,0.6392934203803651,29.458925831459872,0.0
rayleigh,5000,10,1250,75.0,25.0,T_0p20K,K,250,100,1.73784600550299e+38,0.9623195258301551,0.9198196595122217,3.7680474169844986,0.02
rayleigh,5000,10,1250,75.0,25.0,legacy_T100,legacy,100,100,1.4417237990781733e+38,0.797389043462076,0.7000866763612301,20.26109565379241,0.0
rayleigh,5000,10,1250,75.0,25.0,legacy_T25,legacy,25,100,7.02600391648248e+37,0.3902291365059606,0.2960080167444065,60.97708634940393,0.0
rayleigh,5000,10,1250,75.0,25.0,legacy_T50,legacy,50,100,1.042482900648292e+38,0.5824322125494037,0.4568889773521423,41.75677874505962,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p025N,N,125,100,1.5463061569177103e+43,0.718260382961353,0.6477304824792863,28.173961703864702,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p05K,K,125,100,1.5463061569177103e+43,0.718260382961353,0.6477304824792863,28.173961703864702,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p05N,N,250,100,1.9959097074624042e+43,0.927490048490098,0.8489545348201283,7.250995150990204,0.01
rayleigh,5000,10,2500,50.0,50.0,T_0p05NL_over_Lp2,N_L,208,100,1.9005214762923182e+43,0.8840254253269191,0.8031396154697871,11.597457467308118,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p075N,N,375,100,2.076552150259122e+43,0.9638705170477772,0.9325532577335719,3.612948295222285,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p075NL_over_Lp2,N_L,312,100,2.070225790549272e+43,0.9620523466401343,0.9155106456742473,3.7947653359865607,0.01
rayleigh,5000,10,2500,50.0,50.0,T_0p10K,K,250,100,1.9959097074624042e+43,0.927490048490098,0.8489545348201283,7.250995150990204,0.01
rayleigh,5000,10,2500,50.0,50.0,T_0p10N,N,500,100,1.9665024603702589e+43,0.9176458790574692,0.8708673786000221,8.235412094253077,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p10NL_over_Lp2,N_L,417,100,2.053645511016371e+43,0.954292573401725,0.9065614857020976,4.570742659827501,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p125NL_over_Lp2,N_L,521,100,1.9414746779779737e+43,0.9054295150786715,0.844060893638912,9.457048492132838,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p15K,K,375,100,2.076552150259122e+43,0.9638705170477772,0.9325532577335719,3.612948295222285,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p15NL_over_Lp2,N_L,625,100,1.7957056668442938e+43,0.8366415140752055,0.7816436508780886,16.335848592479433,0.0
rayleigh,5000,10,2500,50.0,50.0,T_0p20K,K,500,100,1.9665024603702589e+43,0.9176458790574692,0.8708673786000221,8.235412094253077,0.0
rayleigh,5000,10,2500,50.0,50.0,legacy_T100,legacy,100,100,1.3918123606908914e+43,0.6456674586344636,0.5562841369104767,35.43325413655365,0.0
rayleigh,5000,10,2500,50.0,50.0,legacy_T25,legacy,25,100,5.878082496697284e+42,0.27383170395025896,0.20691196321094774,72.61682960497411,0.0
rayleigh,5000,10,2500,50.0,50.0,legacy_T50,legacy,50,100,9.225634989681009e+42,0.4323383376544339,0.34902843848946696,56.76616623455661,0.0
