data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
rayleigh,5000,8,1250,75.0,25.0,0,100,0.0,52271.16986158227,7108207.485468893,5.23512813057902e+30,4.402525052218929e+29,2.7757925042031545e+30,1.5389738542843942e+31,304.40083358380883,0.06048360690550608,0.017991396701818246,93.95163930944938,0.00013482541951816528
rayleigh,5000,8,1250,75.0,25.0,1,100,0.0,56132.74814648901,8081523.978121898,7.741647661999278e+30,8.175703099473784e+29,6.078404190333312e+30,2.21479333626178e+31,307.04353639689214,0.10182829676538892,0.03953881044445792,89.8171703234611,3.718631895026192e-05
rayleigh,5000,8,1250,75.0,25.0,2,100,0.0,57855.98985147283,8555764.011255423,9.263489875486632e+30,1.0381136935914841e+30,7.144824823109838e+30,2.331934682576786e+31,308.1406651336311,0.12732163687821824,0.058956904783600377,87.26783631217818,3.354065818712115e-05
rayleigh,5000,8,1250,75.0,25.0,3,100,0.0,59324.737427726264,8957324.237191526,1.0925254051374653e+31,1.8946929796943444e+30,8.210028592418778e+30,2.785577174771531e+31,309.0459051376305,0.1537762975904147,0.08309250598592569,84.62237024095853,3.1983959779608994e-05
rayleigh,5000,8,1250,75.0,25.0,4,100,0.0,60213.52032499426,9215727.286477908,1.2077059662307163e+31,2.1804180803134252e+30,9.225572972459724e+30,2.9558443356817955e+31,309.57589631520926,0.1727812519100899,0.10501949308419503,82.72187480899102,3.128422133158892e-05
rayleigh,5000,8,1250,75.0,25.0,5,100,0.0,60900.478551557244,9409803.40134681,1.3062014821870192e+31,2.3876178003676326e+30,1.065751883211792e+31,2.952054693730585e+31,309.9765268246435,0.1887856747933557,0.11341872392041644,81.12143252066443,3.149656928144395e-05
rayleigh,5000,8,1250,75.0,25.0,6,100,0.0,61578.56284131364,9605247.2977393,1.4154839076940274e+31,2.391657593376278e+30,1.1687596854109222e+31,3.386668893458539e+31,310.36769497013995,0.20588789986808054,0.13209137907868612,79.41121001319195,3.126681927824393e-05
rayleigh,5000,8,1250,75.0,25.0,7,100,0.0,62203.58534619241,9786929.957197657,1.5131814068732095e+31,3.2703402765790296e+30,1.2997769992644621e+31,3.4245366565876894e+31,310.7336605164123,0.2226490746657452,0.14254668608118096,77.73509253342547,3.085052099777386e-05
rayleigh,5000,8,1250,75.0,25.0,8,100,0.0,62740.75035920228,9962758.19797858,1.613916415054107e+31,3.6933091234311494e+30,1.3764401648502001e+31,3.8876611978000437e+31,311.03626960558614,0.23792976178486278,0.15977612120778723,76.20702382151372,3.125137969618663e-05
rayleigh,5000,8,1250,75.0,25.0,9,100,0.0,63274.62613499856,10165840.83848142,1.7132528308843143e+31,3.6843202622023137e+30,1.4028577855167743e+31,3.9788198116452585e+31,311.33656654483116,0.25419546433885015,0.18205225210026968,74.58045356611498,3.1131332798395305e-05
