data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,2000,4,500,75.0,25.0,100,23,39.0,56.75,79.5,103.25,124.19999999999999,168,80.17,28.370583356709464,46.5,0.3538802963291688,0.04008500000000001,0.16034000000000004
lognormal,2000,4,1000,50.0,50.0,100,40,63.75,93.0,108.5,131.25,170.14999999999998,205,112.67,32.18916782479046,38.25,0.2856942205093677,0.05633499999999999,0.11266999999999998
