data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
nakagami,500,2,125,75.0,25.0,0,100,0.0,2281.712980888928,68884.79066163414,1326227.7556512977,525983.1309904059,1219683.3564827598,2267315.715005085,60.812747451735675,0.6175952289847539,0.404029715901744,38.24047710152461,5.7251092221122236e-05
nakagami,500,2,125,75.0,25.0,1,100,0.0,2441.9713302530336,77700.56566554535,1496060.0217587,801184.6512505232,1427796.9484611477,2495756.723049493,61.47279960533351,0.711833950647612,0.5458393991666853,28.816604935238807,3.462151827989146e-05
nakagami,500,2,125,75.0,25.0,2,100,0.0,2530.769030847393,82047.66685073014,1600260.924605772,874895.7753325098,1546112.6887284857,2512793.330038205,61.804933710446775,0.7659535070854909,0.5999076982455156,23.404649291450905,3.152889112243429e-05
nakagami,500,2,125,75.0,25.0,3,100,0.0,2594.1410246827077,89098.2842675912,1675125.2282540905,962026.0210471998,1594707.7795917357,2484335.9384632707,62.031527529850976,0.8049924551328678,0.6542678360740822,19.500754486713223,3.089467907557264e-05
nakagami,500,2,125,75.0,25.0,4,100,0.01,2648.4714079768537,90032.25364767556,1741760.7728393131,1072770.9100015438,1672329.3138907212,2585101.235866232,62.23076165546984,0.8412958151543384,0.7312075013973338,15.870418484566153,3.058878006413579e-05
nakagami,500,2,125,75.0,25.0,5,100,0.0,2675.4626778421593,92545.74691751011,1776498.6660743929,1079636.0823239048,1730642.7484833887,2579570.381510432,62.316002195273626,0.8575603192963858,0.7544060802645596,14.243968070361412,3.159515996230766e-05
nakagami,500,2,125,75.0,25.0,6,100,0.0,2701.2416728161957,94792.04159327576,1808405.0718367784,1075192.8898623954,1745594.6777599193,2619351.94525247,62.40099660894294,0.8742853555492132,0.770201388681524,12.571464445078686,3.0455370142590256e-05
nakagami,500,2,125,75.0,25.0,7,100,0.03,2725.3435545045795,94247.86046977616,1839482.2424610674,1087680.3073410294,1787495.5588488774,2694995.269338562,62.482757913549506,0.8908201834108886,0.8030689963126707,10.917981658911128,3.0388319864869117e-05
nakagami,500,2,125,75.0,25.0,8,100,0.02,2744.285318019471,97976.55561194797,1863191.6971434974,1076921.9561184782,1815058.5598937608,2735117.961370418,62.5425438191897,0.9028751818416109,0.8046046901864858,9.712481815838911,3.0365990533027798e-05
nakagami,500,2,125,75.0,25.0,9,100,0.01,2760.0201607834274,97099.61516849388,1885044.799379126,1139691.9455853314,1826799.0089175177,2736392.25896263,62.59506312875701,0.91331854711183,0.8157452556854491,8.668145288817007,3.022705146577209e-05
nakagami,500,2,125,75.0,25.0,10,100,0.01,2775.475917579826,96964.79068262907,1904278.6359051622,1187454.3190644311,1859723.2219752492,2720573.819192118,62.64739430738008,0.9240303316688313,0.83645551505761,7.596966833116859,3.0484789749607444e-05
nakagami,500,2,125,75.0,25.0,11,100,0.05,2790.053381243288,98378.83851878358,1923374.5498644074,1214313.2672533162,1892375.018036136,2825649.3856732487,62.69460984510076,0.93385577376225,0.8493783483128743,6.614422623774995,2.9795480659231545e-05
nakagami,500,2,125,75.0,25.0,12,100,0.01,2795.2939942756097,97021.3203473233,1930551.6173055435,1204070.8871538218,1882093.1546274242,2777928.713988157,62.71585435763578,0.9382485615989736,0.8583983057678171,6.175143840102628,3.01112188026309e-05
nakagami,500,2,125,75.0,25.0,13,100,0.05,2804.6709643487766,99512.71996305096,1943576.1071551454,1183639.6041203912,1913540.0771898043,2765461.231343557,62.742656573827226,0.9440191173302215,0.8513529578295825,5.598088266977853,2.985966915730387e-05
nakagami,500,2,125,75.0,25.0,14,100,0.04,2809.517704970807,101354.68309643297,1949495.1737777274,1232582.5616191442,1906555.3763609477,2764128.936291742,62.75578537984657,0.946698564364162,0.8671075941663886,5.3301435635838095,3.0438008543569595e-05
nakagami,500,2,125,75.0,25.0,15,100,0.04,2813.978240812748,102117.80843076503,1956701.4595311948,1222091.0614267313,1918465.779454589,2799875.7572731846,62.76767918158381,0.9491440370128411,0.8767275070021381,5.085596298715881,3.0406531295739113e-05
