data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rician,500,2,125,75.0,25.0,100,7,12.95,24.75,39.0,54.5,98.49999999999997,122,44.06,26.582374353368554,29.75,0.6033221596316058,0.08811999999999999,0.35247999999999996
rician,500,2,250,50.0,50.0,100,7,16.0,27.0,40.0,55.25,88.0,101,43.0,20.646128602297967,28.25,0.48014252563483645,0.08600000000000002,0.17200000000000004
