data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,500,8,125,75.0,25.0,100,3,8.95,16.0,24.5,34.25,52.0,65,26.29,13.075766003017053,18.25,0.49736652731141323,0.05258000000000001,0.21032000000000003
nakagami,500,8,250,50.0,50.0,100,16,18.0,27.0,35.5,43.0,54.099999999999994,67,35.42,11.549786827365073,16.0,0.3260809380961342,0.07084000000000001,0.14168000000000003
