data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
thin_tail,500,4,125,75.0,25.0,100,4,7.0,14.0,19.0,27.0,41.14999999999999,52,20.84,10.010822426582425,13.0,0.4803657594329379,0.04168,0.16672
thin_tail,500,4,250,50.0,50.0,100,8,12.95,21.0,29.0,42.25,50.0,59,30.9,12.392976179508237,21.25,0.4010671902753475,0.06180000000000001,0.12360000000000002
