data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
thin_tail,42,0,500,4,125,1.0,1.0,75.0,25.0,12,772.478945149986,8486.522665518029,1274632752.3396492,91.05385073705773,1420542198.3468776,0.8972860882436108,10.271391175638922,False,T_0p025N,N,12,T_0p025N
thin_tail,42,1,500,4,125,1.0,1.0,75.0,25.0,12,790.043910552341,4860.011110131886,1447744436.6560214,91.60691904716285,1858683628.6821375,0.7789084781913723,22.10915218086277,False,T_0p025N,N,12,T_0p025N
thin_tail,42,2,500,4,125,1.0,1.0,75.0,25.0,12,897.1205519489502,13572.11893503097,2187965790.1948333,93.40040527329693,2381304338.1107616,0.9188098115718732,8.119018842812675,False,T_0p025N,N,12,T_0p025N
thin_tail,42,3,500,4,125,1.0,1.0,75.0,25.0,12,802.2285407725311,7407.363964154289,1479060945.3751514,91.69986069666129,1781343166.5047488,0.8303065760637696,16.969342393623045,False,T_0p025N,N,12,T_0p025N
thin_tail,42,4,500,4,125,1.0,1.0,75.0,25.0,12,954.3100424286885,30113.5486721278,2436114098.9395914,93.86697625249593,3002046598.864207,0.811484438603075,18.851556139692505,False,T_0p025N,N,12,T_0p025N
thin_tail,42,5,500,4,125,1.0,1.0,75.0,25.0,12,720.489265601277,7088.362217061218,946786751.4756008,89.7625217215386,1149520319.6015534,0.823636377131442,17.6363622868558,False,T_0p025N,N,12,T_0p025N
thin_tail,42,6,500,4,125,1.0,1.0,75.0,25.0,12,667.2162424321504,4999.748913635758,724043508.1336305,88.59764663952157,854653768.1495768,0.8471775766007181,15.282242339928187,False,T_0p025N,N,12,T_0p025N
thin_tail,42,7,500,4,125,1.0,1.0,75.0,25.0,12,559.9246617676206,5556.677403647548,336729731.71517694,85.2728146432326,391936953.847895,0.8591425952804053,14.085740471959474,False,T_0p025N,N,12,T_0p025N
thin_tail,42,8,500,4,125,1.0,1.0,75.0,25.0,12,764.798958721726,17139.61137352739,1065361197.6936455,90.2749687497705,1443790034.9892657,0.7378920562376414,26.210794376235857,False,T_0p025N,N,12,T_0p025N
thin_tail,42,9,500,4,125,1.0,1.0,75.0,25.0,12,694.4671254271336,10266.906573342118,767371139.1181172,88.85005461323797,845414649.7923886,0.9076861150993341,9.231388490066594,False,T_0p025N,N,12,T_0p025N
