data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
nakagami,500,4,125,75.0,25.0,T_0p025N,N,12,100,37583749989.0318,0.8898038416719448,0.766144881707892,11.019615832805501,0.01
nakagami,500,4,125,75.0,25.0,T_0p05K,K,6,100,33668503514.305008,0.7922634565271551,0.6297897745780197,20.773654347284488,0.02
nakagami,500,4,125,75.0,25.0,T_0p05N,N,25,100,39647458171.83594,0.9374392412970028,0.8740511135328699,6.256075870299691,0.03
nakagami,500,4,125,75.0,25.0,T_0p05NL_over_Lp2,N_L,17,100,39274840200.486946,0.9260751760263446,0.839184046180731,7.392482397365521,0.01
nakagami,500,4,125,75.0,25.0,T_0p075N,N,38,100,38368532874.09316,0.9073692801905014,0.8123808993556356,9.263071980949865,0.01
nakagami,500,4,125,75.0,25.0,T_0p075NL_over_Lp2,N_L,25,100,39647458171.83594,0.9374392412970028,0.8740511135328699,6.256075870299691,0.03
nakagami,500,4,125,75.0,25.0,T_0p10K,K,12,100,37583749989.0318,0.8898038416719448,0.766144881707892,11.019615832805501,0.01
nakagami,500,4,125,75.0,25.0,T_0p10N,N,50,100,36285068289.745735,0.861234718636423,0.7713949762302643,13.876528136357715,0.01
nakagami,500,4,125,75.0,25.0,T_0p10NL_over_Lp2,N_L,33,100,39139982846.6131,0.9254792932160545,0.8278260013445733,7.452070678394543,0.02
nakagami,500,4,125,75.0,25.0,T_0p125NL_over_Lp2,N_L,42,100,37926393252.839516,0.8989456061940889,0.799470829239098,10.105439380591111,0.03
nakagami,500,4,125,75.0,25.0,T_0p15K,K,19,100,39385903886.8342,0.9291027071505542,0.8417186902080727,7.089729284944561,0.02
nakagami,500,4,125,75.0,25.0,T_0p15NL_over_Lp2,N_L,50,100,36285068289.745735,0.861234718636423,0.7713949762302643,13.876528136357715,0.01
nakagami,500,4,125,75.0,25.0,T_0p20K,K,25,100,39647458171.83594,0.9374392412970028,0.8740511135328699,6.256075870299691,0.03
nakagami,500,4,125,75.0,25.0,legacy_T100,legacy,100,100,26805589647.401955,0.6434024940975291,0.5406379390278631,35.65975059024707,0.0
nakagami,500,4,125,75.0,25.0,legacy_T25,legacy,25,100,39647458171.83594,0.9374392412970028,0.8740511135328699,6.256075870299691,0.03
nakagami,500,4,125,75.0,25.0,legacy_T50,legacy,50,100,36285068289.745735,0.861234718636423,0.7713949762302643,13.876528136357715,0.01
nakagami,500,4,250,50.0,50.0,T_0p025N,N,12,100,3509510338711.957,0.8347884927637861,0.718454021133678,16.521150723621396,0.0
nakagami,500,4,250,50.0,50.0,T_0p05K,K,12,100,3509510338711.957,0.8347884927637861,0.718454021133678,16.521150723621396,0.0
nakagami,500,4,250,50.0,50.0,T_0p05N,N,25,100,3930066568060.1455,0.9347795534360401,0.8600227891637572,6.52204465639598,0.03
nakagami,500,4,250,50.0,50.0,T_0p05NL_over_Lp2,N_L,17,100,3759464758311.064,0.8915253260726579,0.7641410649188358,10.847467392734199,0.0
nakagami,500,4,250,50.0,50.0,T_0p075N,N,38,100,3958114834960.0874,0.9410999373073483,0.8661087680799924,5.890006269265171,0.02
nakagami,500,4,250,50.0,50.0,T_0p075NL_over_Lp2,N_L,25,100,3930066568060.1455,0.9347795534360401,0.8600227891637572,6.52204465639598,0.03
nakagami,500,4,250,50.0,50.0,T_0p10K,K,25,100,3930066568060.1455,0.9347795534360401,0.8600227891637572,6.52204465639598,0.03
nakagami,500,4,250,50.0,50.0,T_0p10N,N,50,100,3843603796721.1313,0.9171455852976123,0.8415525581353646,8.285441470238776,0.01
nakagami,500,4,250,50.0,50.0,T_0p10NL_over_Lp2,N_L,33,100,3983748833488.334,0.9474156317592805,0.8876452114822396,5.258436824071946,0.03
nakagami,500,4,250,50.0,50.0,T_0p125NL_over_Lp2,N_L,42,100,3948907528501.4263,0.9406123025623085,0.8816175867881267,5.938769743769147,0.03
nakagami,500,4,250,50.0,50.0,T_0p15K,K,38,100,3958114834960.0874,0.9410999373073483,0.8661087680799924,5.890006269265171,0.02
nakagami,500,4,250,50.0,50.0,T_0p15NL_over_Lp2,N_L,50,100,3843603796721.1313,0.9171455852976123,0.8415525581353646,8.285441470238776,0.01
nakagami,500,4,250,50.0,50.0,T_0p20K,K,50,100,3843603796721.1313,0.9171455852976123,0.8415525581353646,8.285441470238776,0.01
nakagami,500,4,250,50.0,50.0,legacy_T100,legacy,100,100,2979148094646.3223,0.718155559950267,0.6033949163228122,28.184444004973294,0.0
nakagami,500,4,250,50.0,50.0,legacy_T25,legacy,25,100,3930066568060.1455,0.9347795534360401,0.8600227891637572,6.52204465639598,0.03
nakagami,500,4,250,50.0,50.0,legacy_T50,legacy,50,100,3843603796721.1313,0.9171455852976123,0.8415525581353646,8.285441470238776,0.01
