N,L,K,off_pct,sample,seed,sigma,P,heuristic,active_count,u_bf,u_i,u_g,log2_u_g_per_active,u_bf_per_active,elapsed_seconds
1000,5,750,25,2,44,1.0,1.0,S-threshold-BF,750,25815.410079771078,2817840.444992572,3.4789123177324984e+18,0.08212445603440222,34.42054677302811,0.033690899988869205
1000,5,750,25,2,44,1.0,1.0,S-threshold-Int,750,22154.85707589145,524.398825392127,1.7065837940781012e+18,0.08075442261488387,29.539809434521935,0.3276052000001073
1000,5,750,25,2,44,1.0,1.0,S-threshold-Gen,750,25815.410079771078,2817840.444992572,3.4789123177324984e+18,0.08212445603440222,34.42054677302811,0.35795979999238625
1000,5,750,25,2,44,1.0,1.0,Frame-BF,750,25815.410079771078,2817840.444992572,3.4789123177324984e+18,0.08212445603440222,34.42054677302811,0.03082029998768121
1000,5,750,25,2,44,1.0,1.0,Frame-Int,750,16907.56737785683,226.47383198142052,4.423925930528219e+17,0.0781574731252284,22.543423170475773,1.052206299995305
1000,5,750,25,2,44,1.0,1.0,Frame-Gen,750,25874.858696053023,2521604.497004658,3.539430489267359e+18,0.08215763060086846,34.499811594737366,0.05955440000980161
1000,5,750,25,2,44,1.0,1.0,N-H3-Fast,750,16392.240440172292,281.2717945724726,3.785779702180966e+17,0.07785782409985065,21.85632058689639,0.6795543000043835
1000,5,750,25,3,45,1.0,1.0,H1,750,20690.404228210733,1868642.9602594972,1.1480711794724838e+18,0.07999189039822603,27.58720563761431,0.027286399999866262
1000,5,750,25,3,45,1.0,1.0,H2,750,17594.542741345635,432.55414145439863,5.397313982940656e+17,0.07854002564009412,23.459390321794178,0.20712300000013784
1000,5,750,25,3,45,1.0,1.0,Coutino,750,20653.6769552818,1467375.148529902,1.1519683968983962e+18,0.07999840912853218,27.538235940375735,0.5859162000124343
1000,5,750,25,3,45,1.0,1.0,MISO-EE,750,20653.6769552818,1467375.148529902,1.1519683968983962e+18,0.07999840912853218,27.538235940375735,0.8118971000076272
1000,5,750,25,3,45,1.0,1.0,Pareto-H2,749,17663.12371739591,294.72796639055014,5.500294399597501e+17,0.07868129032454084,23.582274656069306,0.6033910999831278
1000,5,750,25,3,45,1.0,1.0,S-threshold-BF,750,26909.347828970353,3481233.841579318,4.2511866173982305e+18,0.08251009506581615,35.879130438627136,0.03503579998505302
1000,5,750,25,3,45,1.0,1.0,S-threshold-Int,750,17602.96222126937,363.82255558669567,5.411415800503779e+17,0.07854504494929244,23.470616295025824,0.3249719999730587
1000,5,750,25,3,45,1.0,1.0,S-threshold-Gen,750,26909.347828970353,3481233.841579318,4.2511866173982305e+18,0.08251009506581615,35.879130438627136,0.3821063000068534
1000,5,750,25,3,45,1.0,1.0,Frame-BF,750,26909.347828970353,3481233.841579318,4.2511866173982305e+18,0.08251009506581615,35.879130438627136,0.03429729997878894
1000,5,750,25,3,45,1.0,1.0,Frame-Int,750,15129.585612924588,121.66036674380302,2.5356721796474848e+17,0.07708686113877336,20.172780817232784,1.055446899990784
1000,5,750,25,3,45,1.0,1.0,Frame-Gen,750,26952.456390203373,3414007.6068419516,4.2900316742892247e+18,0.0825275920099807,35.936608520271164,0.05997579998802394
1000,5,750,25,3,45,1.0,1.0,N-H3-Fast,750,14928.277588800931,246.61674146354198,2.3609302116408755e+17,0.07694951067955669,19.904370118401243,0.6990823999803979
1000,5,750,25,4,46,1.0,1.0,H1,750,17221.6042661553,1313355.1012390852,4.59851621656151e+17,0.07823192805485336,22.9621390215404,0.02723760000662878
1000,5,750,25,4,46,1.0,1.0,H2,750,15407.57854536243,476.23008109629154,2.7759502855354902e+17,0.07726101245869647,20.54343806048324,0.193731100007426
1000,5,750,25,4,46,1.0,1.0,Coutino,750,21712.53737284,1636964.5936879814,1.483281044591794e+18,0.08048466358163507,28.950049830453334,0.5731771999853663
1000,5,750,25,4,46,1.0,1.0,MISO-EE,626,17358.29297242869,947189.6784107983,4.859910303734958e+17,0.09385576246047868,27.72890251186692,0.7969601999793667
1000,5,750,25,4,46,1.0,1.0,Pareto-H2,741,17278.006387080866,340.6216453164816,4.921550990962838e+17,0.0793142923821103,23.317147620891856,0.5854769999859855
1000,5,750,25,4,46,1.0,1.0,S-threshold-BF,750,24343.718704097886,2346227.8977633566,2.596483540594802e+18,0.08156168638402515,32.45829160546385,0.0861237000208348
1000,5,750,25,4,46,1.0,1.0,S-threshold-Int,750,15132.551596796942,436.192135900259,2.5387137052434234e+17,0.07708916709632514,20.17673546239592,0.33029320000787266
1000,5,750,25,4,46,1.0,1.0,S-threshold-Gen,750,24343.718704097886,2346227.8977633566,2.596483540594802e+18,0.08156168638402515,32.45829160546385,0.3647808999812696
1000,5,750,25,4,46,1.0,1.0,Frame-BF,750,24343.718704097886,2346227.8977633566,2.596483540594802e+18,0.08156168638402515,32.45829160546385,0.031366300012450665
1000,5,750,25,4,46,1.0,1.0,Frame-Int,750,13136.534864724006,114.76921807229519,1.2528518143994043e+17,0.07573065786378355,17.51537981963201,1.1095305999915581
1000,5,750,25,4,46,1.0,1.0,Frame-Gen,750,24448.07020253057,2131076.314596623,2.6660936772724444e+18,0.08161257757411097,32.59742693670743,0.061427999986335635
1000,5,750,25,4,46,1.0,1.0,N-H3-Fast,750,12573.777098969873,152.98725878447294,1.0060712531488008e+17,0.0753086801307649,16.765036131959832,0.7503392999933567
1000,5,750,25,5,47,1.0,1.0,H1,750,18436.94893121213,1011181.0087193102,6.573821716194196e+17,0.0789193465916773,24.582598574949508,0.02990020002471283
1000,5,750,25,5,47,1.0,1.0,H2,750,17398.596716640608,330.1871596351266,5.099814353244046e+17,0.07843096312427043,23.19812895552081,0.19592279999051243
1000,5,750,25,5,47,1.0,1.0,Coutino,750,20804.388853274686,1221998.732843399,1.2047330882744476e+18,0.0800845590093598,27.739185137699582,0.5574008999974467
1000,5,750,25,5,47,1.0,1.0,MISO-EE,684,18639.42457250305,973726.6869821101,6.953192584294947e+17,0.08665270930095023,27.250620720033698,0.8037632999767084
1000,5,750,25,5,47,1.0,1.0,Pareto-H2,750,17398.596716640608,330.1871596351266,5.099814353244046e+17,0.07843096312427043,23.19812895552081,0.6114875999919605
1000,5,750,25,5,47,1.0,1.0,S-threshold-BF,750,24356.68419524843,1781015.6161252558,2.6355963119010376e+18,0.08159044682803694,32.475578926997905,0.034480800008168444
1000,5,750,25,5,47,1.0,1.0,S-threshold-Int,750,17398.596716640608,330.1871596351266,5.099814353244046e+17,0.07843096312427043,23.19812895552081,0.3224998000077903
1000,5,750,25,5,47,1.0,1.0,S-threshold-Gen,750,24356.68419524843,1781015.6161252558,2.6355963119010376e+18,0.08159044682803694,32.475578926997905,0.3643986000097357
1000,5,750,25,5,47,1.0,1.0,Frame-BF,750,24356.68419524843,1781015.6161252558,2.6355963119010376e+18,0.08159044682803694,32.475578926997905,0.03101570002036169
1000,5,750,25,5,47,1.0,1.0,Frame-Int,750,13991.016956229985,91.64749224483967,1.7122058997611216e+17,0.07633151175364632,18.654689274973315,1.0221231000032276
1000,5,750,25,5,47,1.0,1.0,Frame-Gen,750,24356.68419524843,1781015.6161252558,2.6355963119010376e+18,0.08159044682803694,32.475578926997905,0.0522488999995403
1000,5,750,25,5,47,1.0,1.0,N-H3-Fast,750,12967.067496876603,259.57794565707445,1.1738632349615826e+17,0.07560538926012889,17.289423329168805,0.7118169000023045
1000,5,750,25,6,48,1.0,1.0,H1,750,10611.511823266197,328499.43596963584,4.153606784189143e+16,0.07360695221738542,14.148682431021596,0.02715639999951236
1000,5,750,25,6,48,1.0,1.0,H2,750,9417.096960090952,109.84848434850574,2.3553260753412092e+16,0.07251570176135161,12.556129280121269,0.19613070000195876
1000,5,750,25,6,48,1.0,1.0,Coutino,750,15710.158922296552,745617.4850174263,2.9504178904895744e+17,0.07737826256277514,20.946878563062068,0.5649386000004597
1000,5,750,25,6,48,1.0,1.0,MISO-EE,557,10757.030603617117,453898.69804133475,4.382485991388914e+16,0.09925062656663744,19.312442735398772,0.7938890999939758
1000,5,750,25,6,48,1.0,1.0,Pareto-H2,750,9417.096960090952,109.84848434850574,2.3553260753412092e+16,0.07251570176135161,12.556129280121269,0.6262927999778185
1000,5,750,25,6,48,1.0,1.0,S-threshold-BF,750,18336.492515251168,964487.7675758004,6.380819246354534e+17,0.07886202570602203,24.448656687001556,0.03371839999454096
1000,5,750,25,6,48,1.0,1.0,S-threshold-Int,750,9417.096960090952,109.84848434850574,2.3553260753412092e+16,0.07251570176135161,12.556129280121269,0.32934779999777675
1000,5,750,25,6,48,1.0,1.0,S-threshold-Gen,750,18336.492515251168,964487.7675758004,6.380819246354534e+17,0.07886202570602203,24.448656687001556,0.3654979999992065
1000,5,750,25,6,48,1.0,1.0,Frame-BF,750,18336.492515251168,964487.7675758004,6.380819246354534e+17,0.07886202570602203,24.448656687001556,0.033985799993388355
1000,5,750,25,6,48,1.0,1.0,Frame-Int,750,7684.293456514967,34.510404866188765,8594041629507364.0,0.07057634425179854,10.245724608686622,1.0596420000074431
1000,5,750,25,6,48,1.0,1.0,Frame-Gen,750,18362.627123656155,895106.570701167,6.447801871254353e+17,0.07888211336845945,24.48350283154154,0.06871389999287203
1000,5,750,25,6,48,1.0,1.0,N-H3-Fast,750,7605.264274882494,45.40200012922287,8140491346563236.0,0.0704720497321482,10.140352366509992,0.6820846000046004
1000,5,750,25,7,49,1.0,1.0,H1,750,14400.1746368244,842173.9172996581,1.888638763625133e+17,0.07652016586618339,19.2002328490992,0.02721529998234473
1000,5,750,25,7,49,1.0,1.0,H2,750,12592.436343470514,216.0523545332253,1.0125054106056768e+17,0.07532094297406298,16.789915124627353,0.19563669999479316
1000,5,750,25,7,49,1.0,1.0,Coutino,750,17698.240094834913,1094911.621747315,5.3289578242666874e+17,0.07851550803746736,23.597653459779885,0.5574334000120871
1000,5,750,25,7,49,1.0,1.0,MISO-EE,636,14564.940501849356,847757.3061885238,1.9987904972534832e+17,0.09036463031031025,22.90084984567509,0.8389935000159312
1000,5,750,25,7,49,1.0,1.0,Pareto-H2,723,13615.460837605862,206.4347859621048,1.4913126808660666e+17,0.07890644590555224,18.831896040948635,0.5877812000107951
1000,5,750,25,7,49,1.0,1.0,S-threshold-BF,750,20712.86286213311,1537235.1969188154,1.1647088327580733e+18,0.08001956672868057,27.61715048284415,0.03431690001161769
1000,5,750,25,7,49,1.0,1.0,S-threshold-Int,750,14497.47406672281,207.2621477469802,2.0405362277591722e+17,0.07666896791676286,19.329965422297082,0.3262424000131432
1000,5,750,25,7,49,1.0,1.0,S-threshold-Gen,750,20712.86286213311,1537235.1969188154,1.1647088327580733e+18,0.08001956672868057,27.61715048284415,0.35955039999680594
1000,5,750,25,7,49,1.0,1.0,Frame-BF,750,20739.521641554617,1729035.326799035,1.1684942619112678e+18,0.08002580847668349,27.652695522072822,0.03092249998007901
1000,5,750,25,7,49,1.0,1.0,Frame-Int,750,11795.838249116372,71.59577050060034,7.30417895271084e+16,0.07469276217339456,15.727784332155164,1.0701885999878868
1000,5,750,25,7,49,1.0,1.0,Frame-Gen,750,20829.083289286777,1456549.5246846825,1.2022836213796472e+18,0.0800806439721852,27.772111052382368,0.060611900000367314
1000,5,750,25,7,49,1.0,1.0,N-H3-Fast,750,11539.93979236938,126.29622839391232,6.500003830906621e+16,0.07446838678216024,15.386586389825839,0.6846695999847725
1000,5,750,25,8,50,1.0,1.0,H1,750,12523.301242898146,411288.6378985159,9.553615583108256e+16,0.07520919512698283,16.69773499053086,0.027047600015066564
1000,5,750,25,8,50,1.0,1.0,H2,750,10923.171072416504,194.75119660794735,4.971060623813953e+16,0.0739525376210048,14.56422809655534,0.19354000000748783
1000,5,750,25,8,50,1.0,1.0,Coutino,750,17237.009395067515,782449.8470113948,4.7102768121361024e+17,0.07827811927904588,22.98267919342335,0.565250699990429
1000,5,750,25,8,50,1.0,1.0,MISO-EE,587,12668.690708449776,492276.5564350672,1.003715645869494e+17,0.096214869203772,21.582096607239823,0.8017296000034548
1000,5,750,25,8,50,1.0,1.0,Pareto-H2,627,12193.545915168737,186.87388967722654,8.545149548990952e+16,0.08970646771767395,19.44744165098682,0.5890022999956273
1000,5,750,25,8,50,1.0,1.0,S-threshold-BF,750,19665.009366250135,1071748.7887371033,9.081683669318688e+17,0.07954098319889319,26.220012488333513,0.033944099996006116
1000,5,750,25,8,50,1.0,1.0,S-threshold-Int,750,10923.171072416504,194.75119660794735,4.971060623813953e+16,0.0739525376210048,14.56422809655534,0.3273367999936454
1000,5,750,25,8,50,1.0,1.0,S-threshold-Gen,750,19665.009366250135,1071748.7887371033,9.081683669318688e+17,0.07954098319889319,26.220012488333513,0.3616798999719322
1000,5,750,25,8,50,1.0,1.0,Frame-BF,750,19799.995814759804,1074819.7913226187,9.402240452529588e+17,0.0796077095860202,26.39999441967974,0.03458959999261424
1000,5,750,25,8,50,1.0,1.0,Frame-Int,750,9067.947030328403,74.27535789087415,1.9569119022795572e+16,0.07215923776973653,12.090596040437871,1.0613195000041742
1000,5,750,25,8,50,1.0,1.0,Frame-Gen,750,19806.9519202808,1048979.4266070426,9.428236123711453e+17,0.07961302067124552,26.40926922704107,0.0681410999968648
1000,5,750,25,8,50,1.0,1.0,N-H3-Fast,750,8916.69296533547,94.79082634486258,1.806189335635276e+16,0.07200506486789272,11.888923953780626,0.6734017999842763
1000,5,750,25,9,51,1.0,1.0,H1,750,18817.204193943206,1309776.8630829304,7.202811936750026e+17,0.07909511713271128,25.089605591924276,0.027109399990877137
1000,5,750,25,9,51,1.0,1.0,H2,750,16058.887420949477,334.2754613906145,3.415049124639662e+17,0.07765957859274966,21.411849894599303,0.1934670000046026
1000,5,750,25,9,51,1.0,1.0,Coutino,750,21037.723864163057,1411877.684503287,1.2652540819796127e+18,0.08017884378235823,28.050298485550744,0.5761708999925759
1000,5,750,25,9,51,1.0,1.0,MISO-EE,689,18987.553708016978,1133197.388051778,7.587107049247222e+17,0.08620657112693622,27.558133103072535,0.8030358000250999
1000,5,750,25,9,51,1.0,1.0,Pareto-H2,733,17120.913157916228,283.86757288873196,4.7062776967867616e+17,0.08009190185983632,23.357316722941647,0.5962761999981012
1000,5,750,25,9,51,1.0,1.0,S-threshold-BF,750,25285.09066766642,2542902.688745767,3.135812709660594e+18,0.08192472680430868,33.713454223555225,0.03412399999797344
1000,5,750,25,9,51,1.0,1.0,S-threshold-Int,750,16058.887420949477,334.2754613906145,3.415049124639662e+17,0.07765957859274966,21.411849894599303,0.3224717999983113
1000,5,750,25,9,51,1.0,1.0,S-threshold-Gen,750,25285.09066766642,2542902.688745767,3.135812709660594e+18,0.08192472680430868,33.713454223555225,0.3838252999994438
1000,5,750,25,9,51,1.0,1.0,Frame-BF,750,25285.09066766642,2542902.688745767,3.135812709660594e+18,0.08192472680430868,33.713454223555225,0.033188799978233874
1000,5,750,25,9,51,1.0,1.0,Frame-Int,750,14545.431919642739,113.00752142816782,2.0803723249769165e+17,0.07670615915227373,19.393909226190317,1.046509799984051
1000,5,750,25,9,51,1.0,1.0,Frame-Gen,750,25285.09066766642,2542902.688745767,3.135812709660594e+18,0.08192472680430868,33.713454223555225,0.051080400007776916
1000,5,750,25,9,51,1.0,1.0,N-H3-Fast,750,13578.17919871988,156.3117183074355,1.476704164656928e+17,0.07604687792800675,18.104238931626504,0.6972765999962576
1000,6,750,25,0,42,1.0,1.0,H1,750,16554.11598109974,1245863.6000536382,4.067457529491357e+20,0.09128358557302657,22.072154641466323,0.028243100008694455
1000,6,750,25,0,42,1.0,1.0,H2,750,13861.158183403119,328.06026086211205,1.510753796134195e+20,0.08937844061987933,18.481544244537492,0.26531240000622347
1000,6,750,25,0,42,1.0,1.0,Coutino,750,18369.04621548493,1287790.7732941061,7.699650672301981e+20,0.0925111398546497,24.492061620646574,0.732022699987283
1000,6,750,25,0,42,1.0,1.0,MISO-EE,693,16687.759642445708,1135801.3121664077,4.3104264330931955e+20,0.09891254329121901,24.080461244510403,0.9669075999991037
1000,6,750,25,0,42,1.0,1.0,Pareto-H2,719,14820.32358907368,421.02737636864185,2.2557632343541114e+20,0.09403640827216624,20.61241111136812,0.6665280000015628
1000,6,750,25,0,42,1.0,1.0,S-threshold-BF,750,23143.630891755205,2543010.2541777343,3.0221943851747555e+21,0.09514144859884832,30.858174522340274,0.04409680000389926
1000,6,750,25,0,42,1.0,1.0,S-threshold-Int,750,13861.158183403119,328.06026086211205,1.510753796134195e+20,0.08937844061987933,18.481544244537492,0.3917902000248432
1000,6,750,25,0,42,1.0,1.0,S-threshold-Gen,750,23143.630891755205,2543010.2541777343,3.0221943851747555e+21,0.09514144859884832,30.858174522340274,0.4375208000128623
1000,6,750,25,0,42,1.0,1.0,Frame-BF,750,23143.630891755205,2543010.2541777343,3.0221943851747555e+21,0.09514144859884832,30.858174522340274,0.031210799992550164
1000,6,750,25,0,42,1.0,1.0,Frame-Int,750,13386.035033819031,216.0513863041997,1.2310862836688957e+20,0.08898465837052699,17.84804671175871,1.2345955000200775
1000,6,750,25,0,42,1.0,1.0,Frame-Gen,750,23132.935068599505,2421887.227023393,3.0266151657311175e+21,0.09514426032095326,30.84391342479934,0.06517929999972694
1000,6,750,25,0,42,1.0,1.0,N-H3-Fast,750,11896.396520641616,201.0737010985613,6.0744865713954636e+19,0.08762586170274542,15.861862027522154,0.7938855999964289
1000,6,750,25,1,43,1.0,1.0,H1,750,12831.635745032767,984259.0515138656,8.638865936218186e+19,0.08830330098459399,17.10884766004369,0.027093499986222014
1000,6,750,25,1,43,1.0,1.0,H2,750,10744.92005928688,282.7792819775641,3.30703351705662e+19,0.08645622862706118,14.326560079049173,0.23237480001989752
1000,6,750,25,1,43,1.0,1.0,Coutino,750,17887.977512521775,1798145.288709782,6.370758271875475e+20,0.0921467026606648,23.850636683362367,0.6952992999868002
1000,6,750,25,1,43,1.0,1.0,MISO-EE,589,12938.709457898467,946977.1547049619,9.100297065327891e+19,0.11256799226404193,21.967248655175666,0.9755689000012353
1000,6,750,25,1,43,1.0,1.0,Pareto-H2,720,12243.737751235389,283.24539144709706,7.228062088535769e+19,0.09162533708578155,17.00519132116026,0.6540437999938149
1000,6,750,25,1,43,1.0,1.0,S-threshold-BF,750,19823.34079984021,2636170.6079514846,1.1524986272929112e+21,0.09328700669991837,26.431121066453613,0.04389939998509362
1000,6,750,25,1,43,1.0,1.0,S-threshold-Int,750,10744.92005928688,282.7792819775641,3.30703351705662e+19,0.08645622862706118,14.326560079049173,0.3836289000173565
1000,6,750,25,1,43,1.0,1.0,S-threshold-Gen,750,19823.34079984021,2636170.6079514846,1.1524986272929112e+21,0.09328700669991837,26.431121066453613,0.45398979997844435
1000,6,750,25,1,43,1.0,1.0,Frame-BF,750,19823.34079984021,2636170.6079514846,1.1524986272929112e+21,0.09328700669991837,26.431121066453613,0.032169300015084445
1000,6,750,25,1,43,1.0,1.0,Frame-Int,750,9061.05456103702,105.33363190293312,1.185997122098002e+19,0.08448364574926831,12.081406081382694,1.2158830999978818
1000,6,750,25,1,43,1.0,1.0,Frame-Gen,750,19823.34079984021,2636170.6079514846,1.1524986272929112e+21,0.09328700669991837,26.431121066453613,0.056803899991791695
1000,6,750,25,1,43,1.0,1.0,N-H3-Fast,750,9134.57740958267,197.93024087138474,1.24700041457528e+19,0.08458012766355077,12.179436546110226,0.8157517999934498
1000,6,750,25,2,44,1.0,1.0,H1,750,10490.604116448803,463501.4993203692,2.6551906454355653e+19,0.08603393233947326,13.98747215526507,0.030624200007878244
1000,6,750,25,2,44,1.0,1.0,H2,750,12037.389251399574,372.69143679365516,6.467504469975417e+19,0.08774645726517324,16.049852335199432,0.2202374000044074
1000,6,750,25,2,44,1.0,1.0,Coutino,750,15225.186093257214,774791.6487596333,2.515483277622733e+20,0.09035919666224604,20.300248124342954,0.6734528000233695
1000,6,750,25,2,44,1.0,1.0,MISO-EE,634,12277.753089289312,572304.6371127665,6.860806131833847e+19,0.10393535000500793,19.3655411502986,0.9344378000241704
1000,6,750,25,2,44,1.0,1.0,Pareto-H2,749,12607.570655062853,253.00605749338865,8.53549440360854e+19,0.08839800871044617,16.832537590204076,0.670245800021803
1000,6,750,25,2,44,1.0,1.0,S-threshold-BF,750,17688.077675607412,1255556.474679321,6.100219883850742e+20,0.09206323085818637,23.58410356747655,0.0430062000232283
1000,6,750,25,2,44,1.0,1.0,S-threshold-Int,750,11175.706931469453,351.65934128314257,4.148756549549903e+19,0.08689241707295453,14.900942575292603,0.39413850000710227
1000,6,750,25,2,44,1.0,1.0,S-threshold-Gen,750,17688.077675607412,1255556.474679321,6.100219883850742e+20,0.09206323085818637,23.58410356747655,0.43223350000334904
1000,6,750,25,2,44,1.0,1.0,Frame-BF,750,17688.077675607412,1255556.474679321,6.100219883850742e+20,0.09206323085818637,23.58410356747655,0.03251660001114942
1000,6,750,25,2,44,1.0,1.0,Frame-Int,750,10486.20012339433,160.7568296827376,2.8326465296624067e+19,0.08615837918646654,13.981600164525773,1.2553534000180662
1000,6,750,25,2,44,1.0,1.0,Frame-Gen,750,17688.077675607412,1255556.474679321,6.100219883850742e+20,0.09206323085818637,23.58410356747655,0.06828500001574866
1000,6,750,25,2,44,1.0,1.0,N-H3-Fast,750,10095.623651012416,181.8429786041379,2.2612392859052917e+19,0.08572499662668621,13.460831534683221,0.8030672000022605
1000,6,750,25,3,45,1.0,1.0,H1,750,13758.268838154907,878685.5317445472,1.341337412314057e+20,0.0891496454525113,18.34435845087321,0.027243199991062284
1000,6,750,25,3,45,1.0,1.0,H2,750,14112.086635360383,608.9818332456052,1.6930725185472e+20,0.08959760755540717,18.816115513813845,0.21980550000444055
1000,6,750,25,3,45,1.0,1.0,Coutino,750,18478.527315619147,1228424.0504003912,8.01627600230906e+20,0.09258865877262991,24.63803642082553,0.7008391999988817
1000,6,750,25,3,45,1.0,1.0,MISO-EE,619,14427.049108034316,865992.9804127365,1.799482915387256e+20,0.1087013639787885,23.307026022672563,0.9456331000255886
1000,6,750,25,3,45,1.0,1.0,Pareto-H2,750,14112.086635360383,608.9818332456052,1.6930725185472e+20,0.08959760755540717,18.816115513813845,0.6506646999914665
1000,6,750,25,3,45,1.0,1.0,S-threshold-BF,750,20695.730066043732,1508279.2283038497,1.5769849603810156e+21,0.093890211858567,27.594306754724975,0.04481250001117587
1000,6,750,25,3,45,1.0,1.0,S-threshold-Int,750,15051.537834188199,423.7025122269988,2.4870310753821655e+20,0.09033731524246397,20.068717112250933,0.3853248000086751
1000,6,750,25,3,45,1.0,1.0,S-threshold-Gen,750,20695.730066043732,1508279.2283038497,1.5769849603810156e+21,0.093890211858567,27.594306754724975,0.4532857000012882
1000,6,750,25,3,45,1.0,1.0,Frame-BF,750,20695.730066043732,1508279.2283038497,1.5769849603810156e+21,0.093890211858567,27.594306754724975,0.03251400002045557
1000,6,750,25,3,45,1.0,1.0,Frame-Int,750,12026.898158684011,162.69053350016475,6.479436890900412e+19,0.08775000298795851,16.03586421157868,1.1997019999835175
1000,6,750,25,3,45,1.0,1.0,Frame-Gen,750,20735.369597791385,1417096.1625410616,1.6017593812966873e+21,0.0939201965771187,27.647159463721845,0.06712329998845235
1000,6,750,25,3,45,1.0,1.0,N-H3-Fast,750,12127.36852105755,249.5491803921759,6.8130777046344155e+19,0.08784658728529426,16.1698246947434,0.8030792000063229
1000,6,750,25,4,46,1.0,1.0,H1,750,18078.048227259886,1290513.2694716007,6.988172682506905e+20,0.09232463620855938,24.104064303013182,0.027350100019248202
1000,6,750,25,4,46,1.0,1.0,H2,750,15694.871364050661,522.0744102299213,3.1935814024693855e+20,0.09081831616287502,20.92649515206755,0.22376429999712855
1000,6,750,25,4,46,1.0,1.0,Coutino,750,19938.19693353394,1350028.2651766986,1.2692161875011895e+21,0.09347257042554587,26.584262578045255,0.6872373999794945
1000,6,750,25,4,46,1.0,1.0,MISO-EE,699,18229.183983851075,1173806.6825373918,7.390442678615299e+20,0.0991762842351963,26.078947044136015,0.9588992999924812
1000,6,750,25,4,46,1.0,1.0,Pareto-H2,750,15694.871364050661,522.0744102299213,3.1935814024693855e+20,0.09081831616287502,20.92649515206755,0.6660801999969408
1000,6,750,25,4,46,1.0,1.0,S-threshold-BF,750,22985.94055724856,2227553.071911484,2.9260210852410604e+21,0.09507924021116423,30.64792074299808,0.044547999976202846
1000,6,750,25,4,46,1.0,1.0,S-threshold-Int,750,15694.871364050661,522.0744102299213,3.1935814024693855e+20,0.09081831616287502,20.92649515206755,0.392941800004337
1000,6,750,25,4,46,1.0,1.0,S-threshold-Gen,750,22985.94055724856,2227553.071911484,2.9260210852410604e+21,0.09507924021116423,30.64792074299808,0.4385078999912366
1000,6,750,25,4,46,1.0,1.0,Frame-BF,750,23026.51377094372,2223219.6313729733,2.9597256629191867e+21,0.09510127126830578,30.70201836125829,0.032437400019261986
1000,6,750,25,4,46,1.0,1.0,Frame-Int,750,13656.370163830754,238.93794782459736,1.3897290074911456e+20,0.08921782064988337,18.20849355177434,1.2396434000111185
1000,6,750,25,4,46,1.0,1.0,Frame-Gen,750,23032.428175925656,2166811.216980651,2.971149617215364e+21,0.09510868166528312,30.709904234567542,0.07710600001155399
1000,6,750,25,4,46,1.0,1.0,N-H3-Fast,750,13554.729184881448,359.97614835575223,1.3313711503381234e+20,0.0891352996126671,18.072972246508595,0.7866510000021663
1000,6,750,25,5,47,1.0,1.0,H1,750,18599.259320134886,1174684.756378591,8.330477905043355e+20,0.09266261488082672,24.799012426846517,0.02707489999011159
1000,6,750,25,5,47,1.0,1.0,H2,750,15840.504919151506,594.930783547461,3.378162123677563e+20,0.09092640061987677,21.12067322553534,0.2203055999998469
1000,6,750,25,5,47,1.0,1.0,Coutino,750,22185.209736207893,1672006.7196665853,2.4028135399008056e+21,0.0947002862549987,29.58027964827719,0.7027199000003748
1000,6,750,25,5,47,1.0,1.0,MISO-EE,659,18793.437325691157,1271082.4251576737,8.848438557617889e+20,0.10559026523488156,28.51811430302148,0.9400130999856628
1000,6,750,25,5,47,1.0,1.0,Pareto-H2,750,15840.504919151506,594.930783547461,3.378162123677563e+20,0.09092640061987677,21.12067322553534,0.6521494000044186
1000,6,750,25,5,47,1.0,1.0,S-threshold-BF,750,23791.43395129139,2173147.1102104187,3.62011390082077e+21,0.09548870011018715,31.721911935055186,0.046315799991134554
1000,6,750,25,5,47,1.0,1.0,S-threshold-Int,750,15840.504919151506,594.930783547461,3.378162123677563e+20,0.09092640061987677,21.12067322553534,0.3957755000155885
1000,6,750,25,5,47,1.0,1.0,S-threshold-Gen,750,23791.43395129139,2173147.1102104187,3.62011390082077e+21,0.09548870011018715,31.721911935055186,0.45295390000683255
1000,6,750,25,5,47,1.0,1.0,Frame-BF,750,23797.09068728002,2298767.008035958,3.6103282637694855e+21,0.09548349334750456,31.72945424970669,0.03393299999879673
1000,6,750,25,5,47,1.0,1.0,Frame-Int,750,13335.52507606002,241.6955112144351,1.2030425001340346e+20,0.08894033267673464,17.78070010141336,1.204707699973369
1000,6,750,25,5,47,1.0,1.0,Frame-Gen,750,23782.0035596956,2077403.6378759146,3.6244385603804316e+21,0.09549099670133379,31.709338079594133,0.06644100000266917
1000,6,750,25,5,47,1.0,1.0,N-H3-Fast,750,14107.529481298636,520.5470386594534,1.689217318689176e+20,0.08959322245506147,18.81003930839818,0.7988120999943931
1000,6,750,25,6,48,1.0,1.0,H1,750,12208.635674554189,508852.1401449181,6.675940476915212e+19,0.08780747319261656,16.278180899405584,0.027269700018223375
1000,6,750,25,6,48,1.0,1.0,H2,750,10397.829964407572,261.3367909230292,2.6944758792085713e+19,0.08606218463296428,13.863773285876762,0.21958120001363568
1000,6,750,25,6,48,1.0,1.0,Coutino,750,15536.474024411464,775758.1567399055,2.8494027383927066e+20,0.09059896192835595,20.715298699215285,0.7053578999766614
