data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
nakagami,42,0,5000,2,1250,1.0,1.0,75.0,25.0,1875,134161.37159311873,1655099.3187432587,4497168959.165322,96.52939204369085,9522131255.513542,0.47228596608152756,52.77140339184725,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,1,5000,2,1250,1.0,1.0,75.0,25.0,1875,155997.4161355121,7926006.99498734,6079023449.321773,97.83833818642117,12786050841.58822,0.47544183302861526,52.45581669713848,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,2,5000,2,1250,1.0,1.0,75.0,25.0,1875,156186.83087860973,22216628.876799796,6087543614.688516,97.8444208577106,12701986158.114964,0.47925919135090106,52.0740808649099,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,3,5000,2,1250,1.0,1.0,75.0,25.0,1875,151298.67677207492,83614481.9271133,5681103892.021633,97.54432731421097,11660931239.110077,0.4871912693359811,51.28087306640189,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,4,5000,2,1250,1.0,1.0,75.0,25.0,1875,129317.56293601543,15046781.17909623,4172196712.7207255,96.20364776560612,8556234907.829652,0.48762063660767724,51.237936339232284,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,5,5000,2,1250,1.0,1.0,75.0,25.0,1875,136718.99591750832,29173409.553089034,4658315275.755095,96.68228878335016,9688792325.903175,0.4807942124325441,51.920578756745584,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,6,5000,2,1250,1.0,1.0,75.0,25.0,1875,162818.20273904575,24334351.004507404,6587403716.769027,98.18714280504246,13700523958.145164,0.4808139992961888,51.91860007038112,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,7,5000,2,1250,1.0,1.0,75.0,25.0,1875,159703.0214551386,53729589.74429618,6349271296.342969,98.02723884325489,13480417580.293118,0.4709996006076921,52.900039939230794,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,8,5000,2,1250,1.0,1.0,75.0,25.0,1875,179400.81931835687,40852912.84542602,8021302784.9297,99.04244910223917,16170684122.632416,0.4960397917675679,50.39602082324321,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,9,5000,2,1250,1.0,1.0,75.0,25.0,1875,153380.0811941058,120666634.65293281,5820613495.327845,97.64968761899672,11942353603.38668,0.48739249302392135,51.26075069760787,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,10,5000,2,1250,1.0,1.0,75.0,25.0,1875,173423.4017549987,10644496.001138575,7512109363.404215,98.75761901885483,15434222972.193748,0.4867176907407655,51.32823092592345,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
