data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
twdp,42,0,2000,10,500,1.0,1.0,75.0,25.0,50,14953.796520681335,1765876.8579418703,3.731216691210146e+31,315.71850471518485,3.873538658152385e+31,0.9632578942660859,3.674210573391412,False,T_0p025N,N,50,T_0p025N
twdp,42,1,2000,10,500,1.0,1.0,75.0,25.0,50,13813.325244094678,1668398.2691607962,1.6315153255022637e+31,312.12591157651815,1.7759601226473174e+31,0.9186666438603709,8.133335613962911,False,T_0p025N,N,50,T_0p025N
twdp,42,2,2000,10,500,1.0,1.0,75.0,25.0,50,15032.32209586619,1833682.1695546121,3.8822164725178794e+31,315.89079748002075,4.565785572257046e+31,0.8502844496481134,14.971555035188654,False,T_0p025N,N,50,T_0p025N
twdp,42,3,2000,10,500,1.0,1.0,75.0,25.0,50,15171.107762326135,1465107.5737394844,4.618921967412738e+31,316.6454062528869,5.200913669110274e+31,0.8880981806804153,11.190181931958465,False,T_0p025N,N,50,T_0p025N
twdp,42,4,2000,10,500,1.0,1.0,75.0,25.0,50,13865.628759167537,1382259.8908567142,1.8157271555778945e+31,312.59050588827444,2.165148332632441e+31,0.8386155942351943,16.138440576480573,False,T_0p025N,N,50,T_0p025N
twdp,42,5,2000,10,500,1.0,1.0,75.0,25.0,50,13796.416655470646,1311777.7967610583,1.7260286065009914e+31,312.37047989260174,2.0442077072691776e+31,0.8443508946587251,15.564910534127485,False,T_0p025N,N,50,T_0p025N
twdp,42,6,2000,10,500,1.0,1.0,75.0,25.0,50,15355.546454318554,1684573.0716196848,4.9401144466916155e+31,316.93737010257837,5.941506805785425e+31,0.8314581819348043,16.854181806519573,False,T_0p025N,N,50,T_0p025N
twdp,42,7,2000,10,500,1.0,1.0,75.0,25.0,50,13807.539012259842,1405246.637395487,1.7524207503535947e+31,312.43638387002545,1.9698040346377442e+31,0.8896421773630252,11.035782263697481,False,T_0p025N,N,50,T_0p025N
twdp,42,8,2000,10,500,1.0,1.0,75.0,25.0,50,14969.981107088191,1700687.516299453,3.8220656095959267e+31,315.82298137884067,4.2016035102307895e+31,0.909668320746901,9.033167925309904,False,T_0p025N,N,50,T_0p025N
twdp,42,9,2000,10,500,1.0,1.0,75.0,25.0,50,15249.249378004975,1908439.9218588187,4.538348058902617e+31,316.5689780011308,5.0175279392674175e+31,0.9044988117326234,9.550118826737663,False,T_0p025N,N,50,T_0p025N
twdp,42,10,2000,10,500,1.0,1.0,75.0,25.0,50,15028.125543381779,1169086.4773818287,4.460213787761907e+31,316.4935567589153,5.148206701239698e+31,0.8663626086901054,13.36373913098946,False,T_0p025N,N,50,T_0p025N
twdp,42,11,2000,10,500,1.0,1.0,75.0,25.0,50,14311.61709788142,1453942.3975334791,2.5336820055189048e+31,314.03752107029464,2.7355048036127364e+31,0.9262210039524378,7.377899604756221,False,T_0p025N,N,50,T_0p025N
twdp,42,12,2000,10,500,1.0,1.0,75.0,25.0,50,15276.226163419127,1723382.662470392,4.822761309441042e+31,316.83295768130085,5.500842378265968e+31,0.8767314127188867,12.326858728111334,False,T_0p025N,N,50,T_0p025N
twdp,42,13,2000,10,500,1.0,1.0,75.0,25.0,50,14353.273781639891,1667475.0153091105,2.515598776281291e+31,314.0064137479303,2.999625455396328e+31,0.8386376278264099,16.136237217359007,False,T_0p025N,N,50,T_0p025N
twdp,42,14,2000,10,500,1.0,1.0,75.0,25.0,50,13714.036767544849,1457273.1506587851,1.6010378461333965e+31,312.04401598110826,1.8351568499821464e+31,0.8724256164528784,12.757438354712159,False,T_0p025N,N,50,T_0p025N
twdp,42,15,2000,10,500,1.0,1.0,75.0,25.0,50,15071.413342590626,1881863.6708760846,4.0141536850897834e+31,316.03593995781944,4.143189627896017e+31,0.9688558925863694,3.1144107413630606,False,T_0p025N,N,50,T_0p025N
