data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
rayleigh,500,10,125,75.0,25.0,T_0p025N,N,12,100,5.450307382544041e+18,0.7847185511938802,0.5590026550118116,21.528144880611993,0.01
rayleigh,500,10,125,75.0,25.0,T_0p05K,K,6,100,4.510675867801549e+18,0.6329321970461887,0.3264505925941423,36.70678029538113,0.01
rayleigh,500,10,125,75.0,25.0,T_0p05N,N,25,100,6.039070887276091e+18,0.8584101768493528,0.6711067701981891,14.158982315064712,0.03
rayleigh,500,10,125,75.0,25.0,T_0p05NL_over_Lp2,N_L,21,100,5.989987710656443e+18,0.8590265794683897,0.6850028955286446,14.097342053161023,0.06
rayleigh,500,10,125,75.0,25.0,T_0p075N,N,38,100,5.516027384615657e+18,0.7995578180820014,0.6079624866578571,20.044218191799843,0.0
rayleigh,500,10,125,75.0,25.0,T_0p075NL_over_Lp2,N_L,31,100,5.870809106222984e+18,0.8392463088848129,0.649986985399315,16.07536911151871,0.0
rayleigh,500,10,125,75.0,25.0,T_0p10K,K,12,100,5.450307382544041e+18,0.7847185511938802,0.5590026550118116,21.528144880611993,0.01
rayleigh,500,10,125,75.0,25.0,T_0p10N,N,50,100,4.919506982444846e+18,0.7156179624222372,0.5021719435512828,28.438203757776286,0.0
rayleigh,500,10,125,75.0,25.0,T_0p10NL_over_Lp2,N_L,42,100,5.365582586337157e+18,0.7706878647429876,0.560248192512569,22.931213525701214,0.01
rayleigh,500,10,125,75.0,25.0,T_0p125NL_over_Lp2,N_L,52,100,4.798741158243971e+18,0.6972905748835071,0.4815464595352237,30.27094251164931,0.0
rayleigh,500,10,125,75.0,25.0,T_0p15K,K,19,100,5.909181291357062e+18,0.8492330955703912,0.672492314731617,15.076690442960889,0.03
rayleigh,500,10,125,75.0,25.0,T_0p15NL_over_Lp2,N_L,62,100,4.206688970903571e+18,0.6109539801502848,0.4055445523928464,38.904601984971514,0.0
rayleigh,500,10,125,75.0,25.0,T_0p20K,K,25,100,6.039070887276091e+18,0.8584101768493528,0.6711067701981891,14.158982315064712,0.03
rayleigh,500,10,125,75.0,25.0,legacy_T100,legacy,100,100,2.493878640385595e+18,0.3808057069876456,0.22788460259756987,61.919429301235425,0.0
rayleigh,500,10,125,75.0,25.0,legacy_T25,legacy,25,100,6.039070887276091e+18,0.8584101768493528,0.6711067701981891,14.158982315064712,0.03
rayleigh,500,10,125,75.0,25.0,legacy_T50,legacy,50,100,4.919506982444846e+18,0.7156179624222372,0.5021719435512828,28.438203757776286,0.0
rayleigh,500,10,250,50.0,50.0,T_0p025N,N,12,100,6.818424781227879e+23,0.6854668124472909,0.47271026779164144,31.45331875527092,0.0
rayleigh,500,10,250,50.0,50.0,T_0p05K,K,12,100,6.818424781227879e+23,0.6854668124472909,0.47271026779164144,31.45331875527092,0.0
rayleigh,500,10,250,50.0,50.0,T_0p05N,N,25,100,8.687592070691651e+23,0.8648458883091078,0.7157148915907182,13.515411169089223,0.06
rayleigh,500,10,250,50.0,50.0,T_0p05NL_over_Lp2,N_L,21,100,8.336602986034355e+23,0.8352376719212508,0.6202196223320181,16.476232807874894,0.03
rayleigh,500,10,250,50.0,50.0,T_0p075N,N,38,100,8.727075000037027e+23,0.8797030141414018,0.7354467058220275,12.029698585859812,0.0
rayleigh,500,10,250,50.0,50.0,T_0p075NL_over_Lp2,N_L,31,100,8.828292436688941e+23,0.8817005826776184,0.7774161990598604,11.829941732238156,0.01
rayleigh,500,10,250,50.0,50.0,T_0p10K,K,25,100,8.687592070691651e+23,0.8648458883091078,0.7157148915907182,13.515411169089223,0.06
rayleigh,500,10,250,50.0,50.0,T_0p10N,N,50,100,8.293681448776407e+23,0.8374635047710938,0.679314207066512,16.25364952289063,0.01
rayleigh,500,10,250,50.0,50.0,T_0p10NL_over_Lp2,N_L,42,100,8.661171372350493e+23,0.8671253353542171,0.7410755013179421,13.28746646457829,0.03
rayleigh,500,10,250,50.0,50.0,T_0p125NL_over_Lp2,N_L,52,100,8.127854467363818e+23,0.8219409870626885,0.6598281014943614,17.80590129373115,0.01
rayleigh,500,10,250,50.0,50.0,T_0p15K,K,38,100,8.727075000037027e+23,0.8797030141414018,0.7354467058220275,12.029698585859812,0.0
rayleigh,500,10,250,50.0,50.0,T_0p15NL_over_Lp2,N_L,62,100,7.400333940351585e+23,0.7477342396249231,0.6053662625934788,25.226576037507698,0.0
rayleigh,500,10,250,50.0,50.0,T_0p20K,K,50,100,8.293681448776407e+23,0.8374635047710938,0.679314207066512,16.25364952289063,0.01
rayleigh,500,10,250,50.0,50.0,legacy_T100,legacy,100,100,4.692936021691416e+23,0.488200100197562,0.3527034778767925,51.17998998024381,0.0
rayleigh,500,10,250,50.0,50.0,legacy_T25,legacy,25,100,8.687592070691651e+23,0.8648458883091078,0.7157148915907182,13.515411169089223,0.06
rayleigh,500,10,250,50.0,50.0,legacy_T50,legacy,50,100,8.293681448776407e+23,0.8374635047710938,0.679314207066512,16.25364952289063,0.01
