data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,1000,10,250,75.0,25.0,100,18,23.85,36.0,48.0,60.0,76.05,108,49.06,17.70169198099151,24.0,0.3608172030369243,0.049060000000000006,0.19624000000000003
gaussian,1000,10,500,50.0,50.0,100,23,36.0,57.0,69.0,82.0,107.05,129,70.4,20.37526724122938,25.0,0.28942140967655366,0.0704,0.1408
