data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
thin_tail,42,0,2000,10,500,1.0,1.0,75.0,25.0,107,0.0535,0.214,4786.830121395598,191264.73146881492,4.160089820244767e+26,266.1910270755356,106,3.99572123191216e+26,108,4.065548668193997e+26,0.6556941518635494,1.8015563911449348,2.7669884996724043,3.9830695719742373,2.6639938912109553,0.20613584029094414,1,0.0005,0.40953018072959974,0.2475490335603891,0.14515612770386355,0.03953937912816467
thin_tail,42,1,2000,10,500,1.0,1.0,75.0,25.0,69,0.0345,0.138,4927.7221048338715,188714.9159090969,5.7492228325978e+26,267.5960914167644,68,5.732438594391384e+26,70,5.6358740569091865e+26,0.6563175314080733,1.890928445699566,2.7235020325127945,3.996351950517646,2.543393632616363,0.11362697210497608,1998,0.999,0.4084323093567165,0.24744037034459299,0.1453363922102133,0.040570205989516536
thin_tail,42,2,2000,10,500,1.0,1.0,75.0,25.0,70,0.035,0.14,5723.825185122972,272290.78573140857,2.494293271389689e+27,273.96947515164294,69,2.320714744473031e+27,71,2.4085488357010723e+27,0.6733411857101171,1.7862875335965194,2.933341209754683,4.36157944319829,2.0293255183704138,0.590585574473661,1999,0.9995,0.4160131201341137,0.254884127982686,0.1506366617229647,0.039711618110868895
thin_tail,42,3,2000,10,500,1.0,1.0,75.0,25.0,58,0.029,0.116,4688.079159062286,164006.6379196741,3.510979089170261e+26,265.454282428846,57,3.2844674287171574e+26,59,3.494686835405199e+26,0.6889135264008039,1.999278810194012,2.974362098081032,4.416341982008814,2.3631249509108616,0.12109104049291641,1995,0.9975,0.41982541123671024,0.2593886970066161,0.1539638641471762,0.04222480526945499
thin_tail,42,4,2000,10,500,1.0,1.0,75.0,25.0,40,0.02,0.08,4318.410105348194,100844.44923327565,1.736717137696442e+26,262.3972908986848,39,1.7033769813703744e+26,41,1.691921864815697e+26,0.6681534179312314,1.8952270389638761,2.861524362482111,4.020103914215005,2.679899632154878,0.17254464074408998,1,0.0005,0.4130031054060021,0.25221068192804896,0.148581933593827,0.04017188678837113
thin_tail,42,5,2000,10,500,1.0,1.0,75.0,25.0,98,0.049,0.196,3489.714329616485,79563.3803455381,1.9900656233157314e+25,252.98867397703177,97,1.8631544236485891e+25,99,1.9712806160296966e+25,0.6903112219162879,2.60408146720224,2.732488261986779,4.193195975065206,3.3803810637349136,0.21716578693882738,3,0.0015,0.41128546858797305,0.25496973655765864,0.15371513925025473,0.045666630720665256
thin_tail,42,6,2000,10,500,1.0,1.0,75.0,25.0,88,0.044,0.176,5363.0634310774585,173842.9756375657,1.462697848005339e+27,271.6515462243665,87,1.4292640120289137e+27,89,1.4488404207963009e+27,0.6398650860008326,1.6926730287469147,2.770705969856916,3.868138848591452,2.29558253737208,0.10004446167904477,2,0.001,0.40569077630777894,0.2447319848924669,0.14273234389065936,0.0377023491405686
thin_tail,42,7,2000,10,500,1.0,1.0,75.0,25.0,86,0.043,0.172,5781.960576289897,179277.7234766954,3.1560210884185626e+27,274.9913989648707,85,3.0589683288517054e+27,87,3.096560822282429e+27,0.6322237087610626,1.581017727577712,2.6734664959993304,3.7503307502162158,2.2143719092078893,0.17647517652923117,1999,0.9995,0.4029792398529617,0.2414617774087849,0.14013384564451048,0.03709605409501198
thin_tail,42,8,2000,10,500,1.0,1.0,75.0,25.0,65,0.0325,0.13,4071.337262682278,90403.00456019846,9.524543446517915e+25,259.78844167191744,64,9.425091509516304e+25,66,9.24536055290185e+25,0.6918262475780591,2.087379952918747,2.909083806009541,4.2749039008883285,2.84586969277782,0.2922920888363869,1998,0.999,0.4208259346509052,0.2592982985866037,0.15263260746584378,0.042736030387859385
thin_tail,42,9,2000,10,500,1.0,1.0,75.0,25.0,74,0.037,0.148,3799.1131251550364,102478.38146962856,4.2372038134278825e+25,256.27079354470237,73,4.217455978619752e+25,75,4.147244549942206e+25,0.6574158389145724,2.052557185529346,2.7187916470185858,3.8778724873189048,3.28160092543563,0.3448674672648575,1,0.0005,0.4089989656275805,0.24687698654989393,0.14514882321053443,0.039956985172980956
thin_tail,42,10,2000,10,500,1.0,1.0,75.0,25.0,45,0.0225,0.09,5093.127497400139,176416.5974300927,8.454794484564854e+26,269.2710305542233,44,8.306161753126953e+26,46,8.25718136465329e+26,0.6769491611767697,1.8763999191760006,2.88228067848692,4.1739509770938215,2.3570125719786814,0.1117963797520356,1999,0.9995,0.41732982842908517,0.2532983373211186,0.14846478618336584,0.04137348799729302
thin_tail,42,11,2000,10,500,1.0,1.0,75.0,25.0,72,0.036,0.144,5716.515156939772,193951.48939910874,2.7819408078882445e+27,274.44347885152433,71,2.780099425854465e+27,73,2.7657125370215837e+27,0.6501555678980655,1.6821626280670274,2.83970477404709,3.8783016252361917,2.079159949147274,0.09059260134733446,2,0.001,0.4110078239294267,0.2487153768436339,0.14435407512177412,0.038115907687406296
thin_tail,42,12,2000,10,500,1.0,1.0,75.0,25.0,108,0.054,0.216,4778.803887145661,128339.64984789547,4.590218947326859e+26,266.61833401299367,107,4.2277318248949374e+26,109,4.554895096115252e+26,0.6677965305059678,1.875250965810027,2.810666145842155,4.057787520404947,2.494909602316268,0.1996585728687661,1997,0.9985,0.41147195367374234,0.2515362114699515,0.14970221778542872,0.04033678937819677
thin_tail,42,13,2000,10,500,1.0,1.0,75.0,25.0,102,0.051,0.204,4961.963256341505,159553.69893073774,6.436630035383702e+26,268.08658547468434,101,6.37859428920307e+26,103,6.300261267230895e+26,0.6563675258013728,1.7615647391615938,2.800031319790889,3.9545115301066094,2.390762986316012,0.16255311777270487,2,0.001,0.4119594456529206,0.25100166574615423,0.1469702558494186,0.038139836725222226
thin_tail,42,14,2000,10,500,1.0,1.0,75.0,25.0,107,0.0535,0.214,5587.191370748542,222256.67989660686,2.0587636238942647e+27,273.13606486136536,106,1.9660105042237838e+27,108,2.0031253448079447e+27,0.6247252994797036,1.5542803947912294,2.6423619822818676,3.6038820486659255,2.279609823066452,0.14059619546803415,1999,0.9995,0.400130721985281,0.2383415989959784,0.13861492168967374,0.03623226600790942
thin_tail,42,15,2000,10,500,1.0,1.0,75.0,25.0,100,0.05,0.2,5510.989061645675,204926.08064374886,1.8416659424150283e+27,272.65210856847324,99,1.8262116965966104e+27,101,1.8118098711682766e+27,0.6571958463061739,1.6706833081584462,2.8293179852750927,3.9689002291293733,2.19052877756033,0.3295051688303108,1999,0.9995,0.4143532135113779,0.2505358963611545,0.14701641625172232,0.037145300898642784
thin_tail,42,16,2000,10,500,1.0,1.0,75.0,25.0,146,0.073,0.292,5066.1863446742345,178353.66835779735,7.872517583077994e+26,268.9611363929591,145,7.561840402661883e+26,147,7.820892360056738e+26,0.649485883650935,1.6998982222557788,2.8184740112435267,3.9678828414053156,2.3510326211483537,0.1422036720072707,3,0.0015,0.4075467982869542,0.24683377115042276,0.1453114077584875,0.037224262432109384
thin_tail,42,17,2000,10,500,1.0,1.0,75.0,25.0,71,0.0355,0.142,4550.510275860123,129058.68212026927,2.8357982693302536e+26,264.52675333128514,70,2.624518169047495e+26,72,2.7856404995053348e+26,0.6633826861389793,2.065650690813019,2.7907045426501256,4.090442141606617,2.655024296997177,0.15556605646783117,1998,0.999,0.4097761905103731,0.2495687499490124,0.14817925901998152,0.041625502045838134
thin_tail,42,18,2000,10,500,1.0,1.0,75.0,25.0,64,0.032,0.128,3859.799868918509,98156.52218094148,5.116572204867117e+25,257.0897910725309,63,4.851322214364562e+25,65,5.031122610828292e+25,0.6709897512473273,2.1348622174494327,2.8461799438540596,4.077071509404911,3.1315492654226253,0.21379531290524417,1,0.0005,0.4139535023786286,0.2524681285923925,0.1476889525740083,0.04153861758591573
thin_tail,42,19,2000,10,500,1.0,1.0,75.0,25.0,124,0.062,0.248,3771.6671584174383,117556.82948928737,3.8383390579307865e+25,255.84143335299015,123,3.504621617699474e+25,125,3.733487903676488e+25,0.6691232042874498,2.153430156621488,2.7323920369654378,4.087285720462574,3.232200805731583,0.2719926957076052,1,0.0005,0.4089046954087679,0.24957610499631835,0.1493796057129416,0.04195381670349087
thin_tail,42,20,2000,10,500,1.0,1.0,75.0,25.0,153,0.0765,0.306,3892.281500357015,104285.63816533775,5.6728963613216305e+25,257.5380484947035,152,5.0795499357746986e+25,154,5.5864260865270515e+25,0.6738528169910918,2.1519673859946558,2.8278130787200046,4.274693041683629,2.948455993172951,0.27881630626005943,1,0.0005,0.411535348091615,0.25325978140007366,0.15163247470601338,0.04278707545146961
thin_tail,42,21,2000,10,500,1.0,1.0,75.0,25.0,139,0.0695,0.278,5098.9051374616465,161658.21526229108,8.705771701736974e+26,269.398072741267,138,8.061120306568633e+26,140,8.616443093019927e+26,0.6918187416600201,1.9714807567462098,3.0008786274697603,4.650563479927076,2.173488008019438,0.20221184759696742,1999,0.9995,0.4208553421940768,0.260036167465945,0.15616057490311902,0.041873393401744764
thin_tail,42,22,2000,10,500,1.0,1.0,75.0,25.0,55,0.0275,0.11,3864.739092873698,106751.54390072598,5.283249818996743e+25,257.2290114683054,54,5.159567366143153e+25,56,5.2322403193218e+25,0.7021234278708072,2.248911239619364,2.938190375633042,4.191759592569855,2.931499097153836,0.2562985808777407,1999,0.9995,0.4213511615816181,0.26036132457023303,0.15505890470612688,0.04379965142566912
thin_tail,42,23,2000,10,500,1.0,1.0,75.0,25.0,37,0.0185,0.074,3048.680775401572,77154.93232592157,4.6504372958711514e+24,246.67493792944651,36,3.942929444330146e+24,38,4.482104942306828e+24,0.6972710302709676,2.321748684999939,3.013577310667674,3.9453154029632804,3.6872951041790087,0.4729393456270531,1,0.0005,0.42168592112680725,0.25817525493249927,0.1524715223186109,0.0417727285336704
thin_tail,42,24,2000,10,500,1.0,1.0,75.0,25.0,43,0.0215,0.086,6708.6711671614385,343209.0717944305,1.2620749482482228e+28,281.0108514622676,42,1.2584295021189718e+28,44,1.2565525014400027e+28,0.6193590118289711,1.386268278762711,2.7683638520099345,3.6286349069023007,1.8822650128063163,0.2734232616904251,1996,0.998,0.40223992566534295,0.2389989926863605,0.13589708255402974,0.03400979947349519
thin_tail,42,25,2000,10,500,1.0,1.0,75.0,25.0,64,0.032,0.128,5500.38543763219,221738.22867893532,1.7896815811517398e+27,272.52775768493854,63,1.7302090023896358e+27,65,1.7699098039822334e+27,0.6496338595787675,1.7583639087349805,2.775640324899594,4.002607466025243,2.2789045711260543,0.10173459263101892,1996,0.998,0.4096612947133318,0.2460809516203698,0.1438679764375692,0.038982444198685524
