data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
gaussian,42,0,5000,6,1250,1.0,1.0,75.0,25.0,229,0.0458,0.1832,82034.8748143607,12112200.697109982,6.295845837864638e+24,247.99054085204818,228,6.235651178922959e+24,230,6.295755089643846e+24,0.4036041705908451,0.8063343931485295,1.8328825676370373,2.252974826967898,2.0325897179932344,0.23023024338643694,4999,0.9998,0.3231966095743829,0.181493635103403,0.09982861179608757,0.02392285683982257
gaussian,42,1,5000,6,1250,1.0,1.0,75.0,25.0,294,0.0588,0.2352,93303.18854504,19889392.94351001,1.3556533869385235e+25,251.32148663437889,293,1.3516692830143434e+25,295,1.3524393000966355e+25,0.4035428531555708,0.7648804401392151,1.832661377037448,2.2514338072936373,1.7859546642785626,0.23240805513790797,4998,0.9996,0.32330125737351983,0.18134483952002858,0.09992852715067277,0.02384504503135988
gaussian,42,2,5000,6,1250,1.0,1.0,75.0,25.0,181,0.0362,0.1448,85869.60054036956,10920189.80429872,8.353628349793536e+24,249.21875149738742,180,8.199451836707283e+24,182,8.352955779875607e+24,0.40518163067977114,0.8080522269895468,1.8612334216364725,2.2997919494724712,1.9194909367208224,0.09103959424596964,4998,0.9996,0.32413478436107035,0.18243510403840058,0.10042446794390852,0.023983622663848327
gaussian,42,3,5000,6,1250,1.0,1.0,75.0,25.0,217,0.0434,0.1736,89869.46797032974,27788663.35612338,1.0570220301792638e+25,250.24084038854812,216,1.046568476136547e+25,218,1.0531880057863975e+25,0.4108824291255471,0.845321199151886,1.8422281774152376,2.315911393192425,1.8732814757605727,0.1336325343139224,4999,0.9998,0.32551548787578,0.1832477421223351,0.10113349417756966,0.024690236284899948
gaussian,42,4,5000,6,1250,1.0,1.0,75.0,25.0,224,0.0448,0.1792,95648.92576757567,21002146.86784613,1.565841501147117e+25,251.94747799445474,223,1.5593378813105714e+25,225,1.5635682037698731e+25,0.41224038356647347,0.7598316384180633,1.8657891035057554,2.2831136249220663,1.738718132789847,0.15323083460313658,4999,0.9998,0.32620179890605683,0.18347411901481503,0.10084892376640295,0.023978267859610942
gaussian,42,5,5000,6,1250,1.0,1.0,75.0,25.0,160,0.032,0.128,92730.72960112372,25623369.79171128,1.2818384570049455e+25,251.0783329690517,159,1.2479307882968614e+25,161,1.279658839027366e+25,0.4117094831025396,0.8719107556769201,1.8597530411361713,2.3623006122756594,1.7784439444512685,0.2092028700256967,4996,0.9992,0.32599290279961646,0.18400455123688825,0.10199956299474154,0.02483736260202951
gaussian,42,6,5000,6,1250,1.0,1.0,75.0,25.0,262,0.0524,0.2096,89970.96219067818,25892045.841633666,1.0709825676985143e+25,250.29782401911262,261,1.057554687245866e+25,263,1.0681619504585852e+25,0.4050397914561659,0.8109331375898261,1.8513806359238365,2.3112827316392757,1.8318324268606185,0.6509927820496739,4999,0.9998,0.3234910610138466,0.18238866960235173,0.10064274229677177,0.024166489543007527
gaussian,42,7,5000,6,1250,1.0,1.0,75.0,25.0,298,0.0596,0.2384,87055.77170459204,16717695.253976874,8.938854727824593e+24,249.51281879282726,297,8.813148610025024e+24,299,8.906482671776321e+24,0.4074027296335916,0.8717938118511289,1.8423803985866505,2.3215501580236717,1.907486126594514,0.2634584797478734,4999,0.9998,0.3242807716160155,0.18288798008223517,0.10145719049627001,0.02471538825758881
gaussian,42,8,5000,6,1250,1.0,1.0,75.0,25.0,257,0.0514,0.2056,96832.83265278867,28810936.075026132,1.6645165324645871e+25,252.21288113053805,256,1.6369252669181817e+25,258,1.659904357034977e+25,0.40901161098058375,0.8236999907275616,1.8429340183759828,2.346268122926206,1.727122346390548,0.12533483633812992,4997,0.9994,0.3258899116517215,0.18346617895010517,0.10122290062338658,0.024334611737876745
gaussian,42,9,5000,6,1250,1.0,1.0,75.0,25.0,406,0.0812,0.3248,78349.71808326404,17212481.297363695,4.6804340341426046e+24,246.70286128692229,405,4.670615767253889e+24,407,4.6652653701805255e+24,0.40513801440038494,0.8315458420989539,1.8424777052207832,2.269476971714708,2.1038255010577105,0.18127829125648853,4999,0.9998,0.32329316502265754,0.18183189403924746,0.10063607790511096,0.024342772699752872
gaussian,42,10,5000,6,1250,1.0,1.0,75.0,25.0,245,0.049,0.196,101482.48470676872,24408684.992972936,2.233322644865349e+25,253.48951469494398,244,2.2254109415750665e+25,246,2.2292995126631775e+25,0.3975039831229795,0.7809441606117487,1.8296283666890993,2.26074518453578,1.659263179905263,0.12853820586361087,4998,0.9996,0.3221996498760113,0.1804677264832633,0.09936761647021504,0.02364395645359748
