target_obj,exact_objective,target_metric,target_direction,algorithm,active_count_mean,active_count_std,u_bf_mean,u_bf_std,u_i_mean,u_i_std,u_g_mean,u_g_std,target_value_mean,target_value_std,objective_gap_pct_mean,objective_gap_pct_std,elapsed_seconds_mean,elapsed_seconds_std,enumeration_seconds_mean,gurobi_model_seconds_mean,direct_scan_seconds_mean,samples
bf,bf,u_bf,max,MISO-EE,8.8,0.42163702135578407,11.640841815760904,3.591411084963274,25.76873165700734,19.996556889171494,123.34137377132558,104.44295397042673,11.640841815760904,3.591411084963274,11.600782499101603,7.650460563089805,0.0014195209999979142,0.00017952855299804341,0.0,0.0,0.0,10
bf,bf,u_bf,max,Pareto-H2,9.0,0.0,5.991433275171419,2.2644042839528224,1.7692785418090888,1.2371898070913858,39.77492811225246,35.05951999284608,5.991433275171419,2.2644042839528224,54.90354881673702,10.080631997073596,0.0013648875999972888,2.913680145015636e-05,0.0,0.0,0.0,10
gen,general,u_g,max,Coutino,9.0,0.0,11.841848618878192,3.3584958526184736,25.996752930640497,19.782451245406232,126.1325316847679,101.98691261317474,126.1325316847679,101.98691261317474,0.0,0.0,0.0006291500000017436,6.426913129690719e-05,0.0,0.0,0.0,10
gen,general,u_g,max,Gurobi-BF,9.0,0.0,13.284602272925516,4.388784543727217,60.45082436483966,49.644697940492314,87.05452306050609,54.307759994591194,87.05452306050609,54.307759994591194,20.6220820440745,19.041172377743674,7.029410412500002,0.09333808693973593,5.685359020800001,1.3440513917000012,0.0585348834999996,10
gen,general,u_g,max,Gurobi-Gen,9.0,0.0,11.841848618878192,3.3584958526184736,25.996752930640497,19.782451245406232,126.1325316847679,101.98691261317474,126.1325316847679,101.98691261317474,0.0,0.0,7.018244195900001,0.09360728627189882,5.685359020800001,1.332885175100001,0.05600825840000336,10
gen,general,u_g,max,Gurobi-Int,4.0,0.0,1.1530263180504474,0.3186926558222786,0.1438614605351673,0.07303013975710264,2.472285800251016,0.4814037946535218,2.472285800251016,0.4814037946535218,97.05694118706708,1.519347682851366,6.995465383400003,0.09553129330839351,5.685359020800001,1.310106362600002,0.061001929100000754,10
gen,general,u_g,max,H1,9.0,0.0,11.775040398552079,4.298636055286902,35.01306661637992,30.22515920422291,107.66200037761425,90.59265148435036,107.66200037761425,90.59265148435036,17.438531628298627,11.907243066315116,0.0002300749999987417,2.450427136215869e-05,0.0,0.0,0.0,10
gen,general,u_g,max,H2,9.0,0.0,5.991433275171419,2.2644042839528224,1.7692785418090888,1.2371898070913858,39.77492811225246,35.05951999284608,39.77492811225246,35.05951999284608,68.90833326062997,11.884175125046774,0.00044058749999962286,1.882467445230356e-05,0.0,0.0,0.0,10
gen,general,u_g,max,H3-Fast,9.0,0.0,5.512834134601969,1.713344690629018,1.7405916554296599,0.9520942392376933,27.52038812443543,17.507853247866635,27.52038812443543,17.507853247866635,74.56115678562404,9.121548878526868,0.0007720044000004478,6.234741414703378e-05,0.0,0.0,0.0,10
gen,general,u_g,max,H3-threshold-BF,9.0,0.0,12.421490781840246,3.9057828335212172,37.59862291332452,29.04590721091821,117.96905151841352,96.20555759432139,117.96905151841352,96.20555759432139,5.453860657771608,6.432416448320014,0.0003032540000006634,6.593138215751745e-06,0.0,0.0,0.0,10
gen,general,u_g,max,H3-threshold-Gen,9.0,0.0,12.354329948230763,3.9342039568115372,35.963067804576774,29.900180247233887,119.84392445391452,95.90049969816808,119.84392445391452,95.90049969816808,3.8879423631568386,3.403486038880832,0.0017122830000017685,2.4995470394282977e-05,0.0,0.0,0.0,10
gen,general,u_g,max,H3-threshold-Int,9.0,0.0,5.5988129049178585,2.3789468459624934,1.5436034674481163,1.2721921494212969,36.27546374205856,36.51003061276525,36.27546374205856,36.51003061276525,73.67137591593594,10.52264699044329,0.0009353543999965908,2.0790315498360326e-05,0.0,0.0,0.0,10
gen,general,u_g,max,MISO-EE,8.8,0.42163702135578407,11.640841815760904,3.591411084963274,25.76873165700734,19.996556889171494,123.34137377132558,104.44295397042673,123.34137377132558,104.44295397042673,5.605667391454938,11.843123997815187,0.0013405042999972139,3.805704404517284e-05,0.0,0.0,0.0,10
gen,general,u_g,max,Pareto-H2,9.0,0.0,5.991433275171419,2.2644042839528224,1.7692785418090888,1.2371898070913858,39.77492811225246,35.05951999284608,39.77492811225246,35.05951999284608,68.90833326062997,11.884175125046774,0.0013340500999989402,3.4373455138885095e-05,0.0,0.0,0.0,10
int,interference,u_i,min,Coutino,9.0,0.0,11.841848618878192,3.3584958526184736,25.996752930640497,19.782451245406232,126.1325316847679,101.98691261317474,25.996752930640497,19.782451245406232,17929.761619613062,10492.360286593688,0.0006291915999998565,2.3918690853963264e-05,0.0,0.0,0.0,10
int,interference,u_i,min,Gurobi-BF,9.0,0.0,13.284602272925516,4.388784543727217,60.45082436483966,49.644697940492314,87.05452306050609,54.307759994591194,60.45082436483966,49.644697940492314,38109.842866979925,21736.28625288808,7.029410412500002,0.09333808693973593,5.685359020800001,1.3440513917000012,0.0585348834999996,10
int,interference,u_i,min,Gurobi-Gen,9.0,0.0,11.841848618878192,3.3584958526184736,25.996752930640497,19.782451245406232,126.1325316847679,101.98691261317474,25.996752930640497,19.782451245406232,17929.761619613062,10492.360286593688,7.018244195900001,0.09360728627189882,5.685359020800001,1.332885175100001,0.05600825840000336,10
int,interference,u_i,min,Gurobi-Int,4.0,0.0,1.1530263180504474,0.3186926558222786,0.1438614605351673,0.07303013975710264,2.472285800251016,0.4814037946535218,0.1438614605351673,0.07303013975710264,0.0,0.0,6.995465383400003,0.09553129330839351,5.685359020800001,1.310106362600002,0.061001929100000754,10
int,interference,u_i,min,H1,9.0,0.0,11.775040398552079,4.298636055286902,35.01306661637992,30.22515920422291,107.66200037761425,90.59265148435036,35.01306661637992,30.22515920422291,22810.284685157032,15049.776772902414,0.00025692490000235325,3.3158983598681483e-05,0.0,0.0,0.0,10
int,interference,u_i,min,H2,9.0,0.0,5.991433275171419,2.2644042839528224,1.7692785418090888,1.2371898070913858,39.77492811225246,35.05951999284608,1.7692785418090888,1.2371898070913858,1130.2343852090673,726.4303098469306,0.00044941260000008754,1.8363122145617084e-05,0.0,0.0,0.0,10
int,interference,u_i,min,H3-Fast,9.0,0.0,5.512834134601969,1.713344690629018,1.7405916554296599,0.9520942392376933,27.52038812443543,17.507853247866635,1.7405916554296599,0.9520942392376933,1142.0507010920037,621.4356799424405,0.0008181081999996565,7.923772768910349e-05,0.0,0.0,0.0,10
int,interference,u_i,min,H3-threshold-BF,9.0,0.0,12.421490781840246,3.9057828335212172,37.59862291332452,29.04590721091821,117.96905151841352,96.20555759432139,37.59862291332452,29.04590721091821,24968.231057863577,14364.531212659907,0.0003254127000005269,4.914346705980544e-05,0.0,0.0,0.0,10
int,interference,u_i,min,H3-threshold-Gen,9.0,0.0,12.354329948230763,3.9342039568115372,35.963067804576774,29.900180247233887,119.84392445391452,95.90049969816808,35.963067804576774,29.900180247233887,23799.88025134318,15066.930802075582,0.0017295624999977832,2.037520562083793e-05,0.0,0.0,0.0,10
int,interference,u_i,min,H3-threshold-Int,9.0,0.0,5.5988129049178585,2.3789468459624934,1.5436034674481163,1.2721921494212969,36.27546374205856,36.51003061276525,1.5436034674481163,1.2721921494212969,922.3700474421883,642.2132388894275,0.0009553998000003006,2.68763333093947e-05,0.0,0.0,0.0,10
int,interference,u_i,min,MISO-EE,8.8,0.42163702135578407,11.640841815760904,3.591411084963274,25.76873165700734,19.996556889171494,123.34137377132558,104.44295397042673,25.76873165700734,19.996556889171494,17645.989914714042,10699.117112620834,0.0013492458000003537,2.7870132202078917e-05,0.0,0.0,0.0,10
int,interference,u_i,min,Pareto-H2,9.0,0.0,5.991433275171419,2.2644042839528224,1.7692785418090888,1.2371898070913858,39.77492811225246,35.05951999284608,1.7692785418090888,1.2371898070913858,1130.2343852090673,726.4303098469306,0.0013648875999988873,4.9056574308941325e-05,0.0,0.0,0.0,10
