target_obj,exact_objective,sample,seed,N,L,K,algorithm,active_count,valid,u_bf,u_i,u_g,meets_bf_floor,meets_interference_ceiling,objective_gap_pct,subset,elapsed_seconds,enumeration_seconds,gurobi_model_seconds,direct_scan_seconds,target_metric,target_direction,target_value,candidate_count
gen,general,0,42,18,4,9,H1,9,True,16.14124538608322,36.93971753570732,251.7363154402397,True,True,18.01865842149672,0 3 5 7 9 11 12 13 15,0.00021774999999912836,,,,u_g,max,251.7363154402397,154394
gen,general,0,42,18,4,9,H2,9,True,9.654131202518979,3.4007105503002713,115.8678972922278,True,True,62.26604949990995,1 4 6 7 9 12 13 14 16,0.0004700409999998101,,,,u_g,max,115.8678972922278,154394
gen,general,0,42,18,4,9,Coutino,9,True,15.166587198403548,19.985939088955206,307.06537682014306,True,True,0.0,3 7 9 11 12 13 15 16 17,0.0008064579999995658,,,,u_g,max,307.06537682014306,154394
gen,general,0,42,18,4,9,MISO-EE,9,True,15.166587198403548,19.985939088955206,307.06537682014306,True,True,0.0,3 7 9 11 12 13 15 16 17,0.001433125000000146,,,,u_g,max,307.06537682014306,154394
gen,general,0,42,18,4,9,Pareto-H2,9,True,9.654131202518979,3.4007105503002713,115.8678972922278,True,True,62.26604949990995,1 4 6 7 9 12 13 14 16,0.0013898329999992853,,,,u_g,max,115.8678972922278,154394
gen,general,0,42,18,4,9,H3-threshold-BF,9,True,17.259571976452694,43.756823446283136,302.72457577253925,True,True,1.4136406691485557,3 5 7 9 11 12 13 15 16,0.0003138329999998746,,,,u_g,max,302.72457577253925,154394
gen,general,0,42,18,4,9,H3-threshold-Int,9,True,9.654131202518979,3.4007105503002713,115.8678972922278,True,True,62.26604949990995,1 4 6 7 9 12 13 14 16,0.000964250000000888,,,,u_g,max,115.8678972922278,154394
gen,general,0,42,18,4,9,H3-threshold-Gen,9,True,17.259571976452694,43.756823446283136,302.72457577253925,True,True,1.4136406691485557,3 5 7 9 11 12 13 15 16,0.0017343749999998437,,,,u_g,max,302.72457577253925,154394
gen,general,0,42,18,4,9,H3-Fast,9,True,8.782581038576161,3.519082082871492,53.973179487424645,True,True,82.42290288590944,1 2 4 5 6 7 8 14 16,0.0007775419999997979,,,,u_g,max,53.973179487424645,154394
bf,bf,1,43,18,4,9,Gurobi-BF,9,True,18.467933893410308,103.84190007335445,177.83161931974692,True,True,0.0,0 1 3 7 8 9 10 12 16,7.144174126000001,5.777917292,1.3662568340000014,0.05768841700000138,u_bf,max,18.467933893410308,154394
bf,bf,1,43,18,4,9,Gurobi-Int,4,True,1.1649102259125066,0.17475772115387578,2.4434339009762063,True,True,93.69225473387596,2 6 13 15,7.073999417000001,5.777917292,1.2960821250000016,0.0589497080000001,u_bf,max,1.1649102259125066,154394
bf,bf,1,43,18,4,9,Gurobi-Gen,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,7.233825781372943,1 3 4 7 8 9 10 12 16,7.145802291999997,5.777917292,1.3678849999999976,0.05662120799999926,u_bf,max,17.13199573014188,154394
bf,bf,1,43,18,4,9,H1,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,2.5541708601124093,0 3 4 7 8 9 10 12 16,0.00030837499999947227,,,,u_bf,max,17.99623130744,154394
bf,bf,1,43,18,4,9,H2,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,66.09265425805476,4 5 6 7 8 14 15 16 17,0.00046879199999949606,,,,u_bf,max,6.26198619663252,154394
bf,bf,1,43,18,4,9,Coutino,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,7.233825781372943,1 3 4 7 8 9 10 12 16,0.0007590409999984615,,,,u_bf,max,17.13199573014188,154394
bf,bf,1,43,18,4,9,MISO-EE,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,7.233825781372943,1 3 4 7 8 9 10 12 16,0.0013707089999996924,,,,u_bf,max,17.13199573014188,154394
bf,bf,1,43,18,4,9,Pareto-H2,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,66.09265425805476,4 5 6 7 8 14 15 16 17,0.0013465420000002837,,,,u_bf,max,6.26198619663252,154394
bf,bf,1,43,18,4,9,H3-threshold-BF,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,2.5541708601124093,0 3 4 7 8 9 10 12 16,0.00031200000000097816,,,,u_bf,max,17.99623130744,154394
bf,bf,1,43,18,4,9,H3-threshold-Int,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,66.09265425805476,4 5 6 7 8 14 15 16 17,0.0009620000000012396,,,,u_bf,max,6.26198619663252,154394
bf,bf,1,43,18,4,9,H3-threshold-Gen,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,2.5541708601124093,0 3 4 7 8 9 10 12 16,0.0017242919999986839,,,,u_bf,max,17.99623130744,154394
bf,bf,1,43,18,4,9,H3-Fast,9,True,5.68642300631746,2.1491344808342863,27.373166810184102,True,True,69.20920857126049,0 1 2 6 11 13 14 15 17,0.0007824999999996862,,,,u_bf,max,5.68642300631746,154394
int,interference,1,43,18,4,9,Gurobi-BF,9,True,18.467933893410308,103.84190007335445,177.83161931974692,True,True,59320.4933479996,0 1 3 7 8 9 10 12 16,7.144174126000001,5.777917292,1.3662568340000014,0.05768841700000138,u_i,min,103.84190007335445,154394
int,interference,1,43,18,4,9,Gurobi-Int,4,True,1.1649102259125066,0.17475772115387578,2.4434339009762063,True,True,0.0,2 6 13 15,7.073999417000001,5.777917292,1.2960821250000016,0.0589497080000001,u_i,min,0.17475772115387578,154394
int,interference,1,43,18,4,9,Gurobi-Gen,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,41407.55076152001,1 3 4 7 8 9 10 12 16,7.145802291999997,5.777917292,1.3678849999999976,0.05662120799999926,u_i,min,72.53764981762059,154394
int,interference,1,43,18,4,9,H1,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,57692.65831793757,0 3 4 7 8 9 10 12 16,0.00029795800000087524,,,,u_i,min,100.99713267067354,154394
int,interference,1,43,18,4,9,H2,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,277.0104183910689,4 5 6 7 8 14 15 16 17,0.00046158399999995936,,,,u_i,min,0.6588548156929246,154394
int,interference,1,43,18,4,9,Coutino,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,41407.55076152001,1 3 4 7 8 9 10 12 16,0.0006594999999975926,,,,u_i,min,72.53764981762059,154394
int,interference,1,43,18,4,9,MISO-EE,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,41407.55076152001,1 3 4 7 8 9 10 12 16,0.0013478750000004425,,,,u_i,min,72.53764981762059,154394
int,interference,1,43,18,4,9,Pareto-H2,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,277.0104183910689,4 5 6 7 8 14 15 16 17,0.0013477080000008357,,,,u_i,min,0.6588548156929246,154394
int,interference,1,43,18,4,9,H3-threshold-BF,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,57692.65831793757,0 3 4 7 8 9 10 12 16,0.00030616700000152264,,,,u_i,min,100.99713267067354,154394
int,interference,1,43,18,4,9,H3-threshold-Int,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,277.0104183910689,4 5 6 7 8 14 15 16 17,0.0009532089999986226,,,,u_i,min,0.6588548156929246,154394
int,interference,1,43,18,4,9,H3-threshold-Gen,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,57692.65831793757,0 3 4 7 8 9 10 12 16,0.0017579159999989713,,,,u_i,min,100.99713267067354,154394
int,interference,1,43,18,4,9,H3-Fast,9,True,5.68642300631746,2.1491344808342863,27.373166810184102,True,True,1129.7794149775812,0 1 2 6 11 13 14 15 17,0.0009094999999987863,,,,u_i,min,2.1491344808342863,154394
gen,general,1,43,18,4,9,Gurobi-BF,9,True,18.467933893410308,103.84190007335445,177.83161931974692,True,True,11.933783287154808,0 1 3 7 8 9 10 12 16,7.144174126000001,5.777917292,1.3662568340000014,0.05768841700000138,u_g,max,177.83161931974692,154394
gen,general,1,43,18,4,9,Gurobi-Int,4,True,1.1649102259125066,0.17475772115387578,2.4434339009762063,True,True,98.78995658775409,2 6 13 15,7.073999417000001,5.777917292,1.2960821250000016,0.0589497080000001,u_g,max,2.4434339009762063,154394
gen,general,1,43,18,4,9,Gurobi-Gen,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,0.0,1 3 4 7 8 9 10 12 16,7.145802291999997,5.777917292,1.3678849999999976,0.05662120799999926,u_g,max,201.9294412289755,154394
gen,general,1,43,18,4,9,H1,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,7.724032127202931,0 3 4 7 8 9 10 12 16,0.0002529589999973325,,,,u_g,max,186.33234631416806,154394
gen,general,1,43,18,4,9,H2,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,82.09188714093887,4 5 6 7 8 14 15 16 17,0.0004542920000005779,,,,u_g,max,36.16175223095645,154394
gen,general,1,43,18,4,9,Coutino,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,0.0,1 3 4 7 8 9 10 12 16,0.0006315420000007066,,,,u_g,max,201.9294412289755,154394
gen,general,1,43,18,4,9,MISO-EE,9,True,17.13199573014188,72.53764981762059,201.9294412289755,True,True,0.0,1 3 4 7 8 9 10 12 16,0.0013424999999998022,,,,u_g,max,201.9294412289755,154394
gen,general,1,43,18,4,9,Pareto-H2,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,82.09188714093887,4 5 6 7 8 14 15 16 17,0.0013877079999993214,,,,u_g,max,36.16175223095645,154394
gen,general,1,43,18,4,9,H3-threshold-BF,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,7.724032127202931,0 3 4 7 8 9 10 12 16,0.00031174999999805664,,,,u_g,max,186.33234631416806,154394
gen,general,1,43,18,4,9,H3-threshold-Int,9,True,6.26198619663252,0.6588548156929246,36.16175223095645,True,True,82.09188714093887,4 5 6 7 8 14 15 16 17,0.0009662089999977752,,,,u_g,max,36.16175223095645,154394
gen,general,1,43,18,4,9,H3-threshold-Gen,9,True,17.99623130744,100.99713267067354,186.33234631416806,True,True,7.724032127202931,0 3 4 7 8 9 10 12 16,0.0017214579999986768,,,,u_g,max,186.33234631416806,154394
gen,general,1,43,18,4,9,H3-Fast,9,True,5.68642300631746,2.1491344808342863,27.373166810184102,True,True,86.44419226657266,0 1 2 6 11 13 14 15 17,0.0007551670000012223,,,,u_g,max,27.373166810184102,154394
bf,bf,2,44,18,4,9,Gurobi-BF,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,7.132573916999998,5.803978208,1.3285957089999982,0.06029845900000197,u_bf,max,10.186344575694665,154394
bf,bf,2,44,18,4,9,Gurobi-Int,4,True,0.933342059381103,0.1067442547754145,2.176907217126414,True,True,90.83732095998282,8 11 13 17,7.146509542,5.803978208,1.3425313340000002,0.06166141699999983,u_bf,max,0.933342059381103,154394
bf,bf,2,44,18,4,9,Gurobi-Gen,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,7.116999791000001,5.803978208,1.3130215830000012,0.05620091700000174,u_bf,max,10.186344575694665,154394
bf,bf,2,44,18,4,9,H1,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,1.7645759973049078,0 1 3 4 9 10 12 14 15,0.0002978750000011132,,,,u_bf,max,10.006598784309187,154394
bf,bf,2,44,18,4,9,H2,9,True,6.847251535892192,2.415700279570107,41.21902893700027,True,True,32.78009117981129,0 1 3 6 9 11 14 15 16,0.000461542000000037,,,,u_bf,max,6.847251535892192,154394
bf,bf,2,44,18,4,9,Coutino,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,0.000662375000000992,,,,u_bf,max,10.186344575694665,154394
bf,bf,2,44,18,4,9,MISO-EE,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,0.00137608300000025,,,,u_bf,max,10.186344575694665,154394
bf,bf,2,44,18,4,9,Pareto-H2,9,True,6.847251535892192,2.415700279570107,41.21902893700027,True,True,32.78009117981129,0 1 3 6 9 11 14 15 16,0.001355708999998484,,,,u_bf,max,6.847251535892192,154394
bf,bf,2,44,18,4,9,H3-threshold-BF,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,1.7645759973049078,0 1 3 4 9 10 12 14 15,0.0003143329999986122,,,,u_bf,max,10.006598784309187,154394
bf,bf,2,44,18,4,9,H3-threshold-Int,9,True,4.650907765411091,0.9467884912072035,16.33043329961158,True,True,54.34173926819162,2 3 5 8 9 11 14 15 16,0.0009655409999993481,,,,u_bf,max,4.650907765411091,154394
bf,bf,2,44,18,4,9,H3-threshold-Gen,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,1.7645759973049078,0 1 3 4 9 10 12 14 15,0.0017301250000016921,,,,u_bf,max,10.006598784309187,154394
bf,bf,2,44,18,4,9,H3-Fast,9,True,4.6304202583625695,1.297528646170079,15.686867433109983,True,True,54.542866442874136,2 5 9 11 13 14 15 16 17,0.0009327910000003214,,,,u_bf,max,4.6304202583625695,154394
int,interference,2,44,18,4,9,Gurobi-BF,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,12801.132533524958,0 1 3 4 5 9 10 12 14,7.132573916999998,5.803978208,1.3285957089999982,0.06029845900000197,u_i,min,13.771217780499768,154394
int,interference,2,44,18,4,9,Gurobi-Int,4,True,0.933342059381103,0.1067442547754145,2.176907217126414,True,True,0.0,8 11 13 17,7.146509542,5.803978208,1.3425313340000002,0.06166141699999983,u_i,min,0.1067442547754145,154394
int,interference,2,44,18,4,9,Gurobi-Gen,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,12801.132533524958,0 1 3 4 5 9 10 12 14,7.116999791000001,5.803978208,1.3130215830000012,0.05620091700000174,u_i,min,13.771217780499768,154394
int,interference,2,44,18,4,9,H1,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,12414.094212634524,0 1 3 4 9 10 12 14 15,0.00023345900000038,,,,u_i,min,13.358076609169995,154394
int,interference,2,44,18,4,9,H2,9,True,6.847251535892192,2.415700279570107,41.21902893700027,True,True,2163.0728788660717,0 1 3 6 9 11 14 15 16,0.0004330420000009383,,,,u_i,min,2.415700279570107,154394
int,interference,2,44,18,4,9,Coutino,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,12801.132533524958,0 1 3 4 5 9 10 12 14,0.0006173750000009193,,,,u_i,min,13.771217780499768,154394
int,interference,2,44,18,4,9,MISO-EE,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,12801.132533524958,0 1 3 4 5 9 10 12 14,0.0013748329999998532,,,,u_i,min,13.771217780499768,154394
int,interference,2,44,18,4,9,Pareto-H2,9,True,6.847251535892192,2.415700279570107,41.21902893700027,True,True,2163.0728788660717,0 1 3 6 9 11 14 15 16,0.0013642919999981018,,,,u_i,min,2.415700279570107,154394
int,interference,2,44,18,4,9,H3-threshold-BF,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,12414.094212634524,0 1 3 4 9 10 12 14 15,0.0003261250000008431,,,,u_i,min,13.358076609169995,154394
int,interference,2,44,18,4,9,H3-threshold-Int,9,True,4.650907765411091,0.9467884912072035,16.33043329961158,True,True,786.9690394103247,2 3 5 8 9 11 14 15 16,0.0009564170000011529,,,,u_i,min,0.9467884912072035,154394
int,interference,2,44,18,4,9,H3-threshold-Gen,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,12414.094212634524,0 1 3 4 9 10 12 14 15,0.0017351249999997265,,,,u_i,min,13.358076609169995,154394
int,interference,2,44,18,4,9,H3-Fast,9,True,4.6304202583625695,1.297528646170079,15.686867433109983,True,True,1115.5489294482647,2 5 9 11 13 14 15 16 17,0.000877958000000234,,,,u_i,min,1.297528646170079,154394
gen,general,2,44,18,4,9,Gurobi-BF,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,7.132573916999998,5.803978208,1.3285957089999982,0.06029845900000197,u_g,max,81.01212985549216,154394
gen,general,2,44,18,4,9,Gurobi-Int,4,True,0.933342059381103,0.1067442547754145,2.176907217126414,True,True,97.31286262809095,8 11 13 17,7.146509542,5.803978208,1.3425313340000002,0.06166141699999983,u_g,max,2.176907217126414,154394
gen,general,2,44,18,4,9,Gurobi-Gen,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,7.116999791000001,5.803978208,1.3130215830000012,0.05620091700000174,u_g,max,81.01212985549216,154394
gen,general,2,44,18,4,9,H1,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,2.168055243323426,0 1 3 4 9 10 12 14 15,0.0002207080000005135,,,,u_g,max,79.25574212643218,154394
gen,general,2,44,18,4,9,H2,9,True,6.847251535892192,2.415700279570107,41.21902893700027,True,True,49.119929311171106,0 1 3 6 9 11 14 15 16,0.00045008400000057236,,,,u_g,max,41.21902893700027,154394
gen,general,2,44,18,4,9,Coutino,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,0.0006048340000006647,,,,u_g,max,81.01212985549216,154394
gen,general,2,44,18,4,9,MISO-EE,9,True,10.186344575694665,13.771217780499768,81.01212985549216,True,True,0.0,0 1 3 4 5 9 10 12 14,0.0013247919999983537,,,,u_g,max,81.01212985549216,154394
gen,general,2,44,18,4,9,Pareto-H2,9,True,6.847251535892192,2.415700279570107,41.21902893700027,True,True,49.119929311171106,0 1 3 6 9 11 14 15 16,0.001321540999999371,,,,u_g,max,41.21902893700027,154394
gen,general,2,44,18,4,9,H3-threshold-BF,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,2.168055243323426,0 1 3 4 9 10 12 14 15,0.00029991599999945606,,,,u_g,max,79.25574212643218,154394
gen,general,2,44,18,4,9,H3-threshold-Int,9,True,4.650907765411091,0.9467884912072035,16.33043329961158,True,True,79.84198992330965,2 3 5 8 9 11 14 15 16,0.0009255830000007848,,,,u_g,max,16.33043329961158,154394
gen,general,2,44,18,4,9,H3-threshold-Gen,9,True,10.006598784309187,13.358076609169995,79.25574212643218,True,True,2.168055243323426,0 1 3 4 9 10 12 14 15,0.0017274580000012918,,,,u_g,max,79.25574212643218,154394
gen,general,2,44,18,4,9,H3-Fast,9,True,4.6304202583625695,1.297528646170079,15.686867433109983,True,True,80.63639672097018,2 5 9 11 13 14 15 16 17,0.0008432499999990739,,,,u_g,max,15.686867433109983,154394
bf,bf,3,45,18,4,9,Gurobi-BF,9,True,11.001880895838257,38.44275910303426,49.99218920345338,True,True,0.0,3 4 7 8 9 12 13 14 15,7.050453166000004,5.708240833000005,1.342212332999999,0.05642833400000313,u_bf,max,11.001880895838257,154394
bf,bf,3,45,18,4,9,Gurobi-Int,4,True,1.0973542091504753,0.15146793095583827,2.437042972766441,True,True,90.02575814499521,0 2 8 12,6.981736708000007,5.708240833000005,1.2734958750000018,0.06270250000000033,u_bf,max,1.0973542091504753,154394
bf,bf,3,45,18,4,9,Gurobi-Gen,9,True,10.097642708292838,26.12219978747412,52.50405400771106,True,True,8.218941798283508,6 7 8 9 10 12 13 14 15,7.033693625000005,5.708240833000005,1.325452792,0.05377091700000136,u_bf,max,10.097642708292838,154394
bf,bf,3,45,18,4,9,H1,9,True,8.998273966775631,16.418473158191453,44.881216343190864,True,True,18.211494452921603,1 3 6 7 8 10 12 13 15,0.0002969579999998473,,,,u_bf,max,8.998273966775631,154394
bf,bf,3,45,18,4,9,H2,9,True,4.597009345333044,1.9225381612984132,16.407352905697557,True,True,58.216150594104505,0 2 5 8 9 12 15 16 17,0.0004549169999989999,,,,u_bf,max,4.597009345333044,154394
bf,bf,3,45,18,4,9,Coutino,9,True,10.097642708292838,26.12219978747412,52.50405400771106,True,True,8.218941798283508,6 7 8 9 10 12 13 14 15,0.0006398330000010333,,,,u_bf,max,10.097642708292838,154394
bf,bf,3,45,18,4,9,MISO-EE,9,True,10.097642708292838,26.12219978747412,52.50405400771106,True,True,8.218941798283508,6 7 8 9 10 12 13 14 15,0.0013638339999957338,,,,u_bf,max,10.097642708292838,154394
bf,bf,3,45,18,4,9,Pareto-H2,9,True,4.597009345333044,1.9225381612984132,16.407352905697557,True,True,58.216150594104505,0 2 5 8 9 12 15 16 17,0.0013421669999971186,,,,u_bf,max,4.597009345333044,154394
bf,bf,3,45,18,4,9,H3-threshold-BF,9,True,9.542695171879963,23.630259656955786,49.20918834398008,True,True,13.263056906117464,3 6 7 8 10 12 13 15 16,0.000310708000000659,,,,u_bf,max,9.542695171879963,154394
bf,bf,3,45,18,4,9,H3-threshold-Int,9,True,4.597009345333044,1.9225381612984132,16.407352905697557,True,True,58.216150594104505,0 2 5 8 9 12 15 16 17,0.0009487499999991655,,,,u_bf,max,4.597009345333044,154394
