data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rayleigh,42,0,1000,8,250,1.0,1.0,75.0,25.0,62,0.062,0.248,3108.6485142095603,88085.81537787439,3.7987838487304654e+20,205.7964458284815,61,3.5510950057955276e+20,63,3.72686213983758e+20,0.3541029058659291,0.7125309946506109,1.7163589581874332,2.066736859803073,1.7632415534704953,0.16978057878368424,1,0.001,0.306516717832047,0.16936807856606195,0.09255904347960012,0.022099373167927268
rayleigh,42,1,1000,8,250,1.0,1.0,75.0,25.0,44,0.044,0.176,3507.9104622551267,170034.72305860964,8.926784953748655e+20,209.5069507274572,43,8.76451691715219e+20,45,8.775839707138218e+20,0.3600022580780784,0.7591979255768364,1.740863239707011,2.0783451972138516,1.5199188984542134,0.2044492748672635,999,0.999,0.3104899532553443,0.17327851158071234,0.09404780103385545,0.022196441620774412
rayleigh,42,2,1000,8,250,1.0,1.0,75.0,25.0,43,0.043,0.172,3718.6078187241706,148132.12314111585,1.5181024911825594e+21,211.8130109293789,42,1.482152021790547e+21,44,1.4848923191684146e+21,0.3327860456940912,0.5968239923721075,1.682765443083306,1.9573689770918956,1.4626104050778284,0.12659616260518702,2,0.002,0.30111416250331535,0.16584754354675468,0.08921549008305643,0.020369700444661465
rayleigh,42,3,1000,8,250,1.0,1.0,75.0,25.0,45,0.045,0.18,4036.9447815577228,256197.6559603815,2.5487561117345377e+21,214.06328280194498,44,2.395238825006625e+21,46,2.507641180993805e+21,0.33617090903882835,0.566059320207132,1.6574997505332993,1.9395171835536835,1.4183188356478424,0.6790804450328616,999,0.999,0.30278683132891426,0.16579051831152133,0.08912943630556418,0.020528836961462987
rayleigh,42,4,1000,8,250,1.0,1.0,75.0,25.0,41,0.041,0.164,3687.0958204538974,168597.0024711615,1.3343676930607337e+21,211.25275518533996,40,1.2506071453424553e+21,42,1.291636939911379e+21,0.35936991937394114,0.7509102446741056,1.7328093609099433,2.1101207703591633,1.467222968034737,0.08927319752744411,995,0.995,0.3106291958484587,0.172804175977065,0.09414131470893877,0.022393433631134753
rayleigh,42,5,1000,8,250,1.0,1.0,75.0,25.0,59,0.059,0.236,3379.6017899418102,128321.43190561752,6.760576105001514e+20,208.29983706084008,58,6.20964688265014e+20,60,6.657122686903239e+20,0.34117367450063896,0.7298703472960415,1.6211420144400581,2.045402403291708,1.692750728045962,0.13347019649498826,998,0.998,0.3030469456883072,0.16708708815313142,0.09216161510837888,0.022167495831232946
rayleigh,42,6,1000,8,250,1.0,1.0,75.0,25.0,26,0.026,0.104,2922.5406461628104,108481.67576680376,2.068871048859676e+20,203.15733422268465,25,1.959273870557075e+20,27,2.0117439132920204e+20,0.35286389147842606,0.6928282407347258,1.7179827823749787,2.040772273048703,1.861136912050301,0.2789372827659382,997,0.997,0.3053044000353543,0.16895008101903447,0.09187677573880369,0.021785532651458706
rayleigh,42,7,1000,8,250,1.0,1.0,75.0,25.0,29,0.029,0.116,3832.316542883082,200024.90564935538,1.7998042620630605e+21,212.55225275920935,28,1.6520531031945917e+21,30,1.762832684150286e+21,0.3605478855771757,0.5148790704913402,1.749340189013255,2.0557349637243556,1.4007234537054944,0.2724757990748716,999,0.999,0.3086376606511614,0.17055554152399038,0.09193081808790467,0.020830652522984786
rayleigh,42,8,1000,8,250,1.0,1.0,75.0,25.0,35,0.035,0.14,3658.8521429345674,167673.97408265574,1.2670834763093783e+21,211.02805227437753,34,1.1796212919144828e+21,36,1.2504221783548874e+21,0.34693632524733536,0.6705845178442549,1.679823625194554,1.990454263098717,1.503763166997054,0.14357651130690785,996,0.996,0.3054046737241067,0.16922994368619515,0.09174633068035862,0.021792681673884113
rayleigh,42,9,1000,8,250,1.0,1.0,75.0,25.0,36,0.036,0.144,2774.057200908125,70511.5168615175,1.498903413714783e+20,201.75773648697407,35,1.4353387157637823e+20,37,1.4698781632078109e+20,0.36315171901280735,0.8408118773862253,1.7467455146052866,2.1095673609021697,1.8849342215768727,0.24629644021526886,1,0.001,0.3100850975065364,0.1738213659525894,0.09512853296586868,0.02254150323403968
rayleigh,42,10,1000,8,250,1.0,1.0,75.0,25.0,36,0.036,0.144,3500.6313083786245,107430.49370817076,1.0124123593765333e+21,210.05357438319746,35,9.585309362572004e+20,37,9.96577124067007e+20,0.3442634758468025,0.7601355643700854,1.6954852328567407,2.0816261084319265,1.515070041598869,0.20143222216969026,999,0.999,0.30374545305880274,0.16923852991678373,0.09274224638288112,0.02215844022474496
rayleigh,42,11,1000,8,250,1.0,1.0,75.0,25.0,56,0.056,0.224,3052.9634500955767,118381.33019708381,2.7295122080185247e+20,204.36085041072178,55,2.702653528310749e+20,57,2.6834270080283473e+20,0.35865971350211434,0.7312719140143739,1.6936653113191928,2.122214979144363,1.7705307677962392,0.21718635414864682,1,0.001,0.30697903124847825,0.17110910726594275,0.09419613402188497,0.022339679100463306
rayleigh,42,12,1000,8,250,1.0,1.0,75.0,25.0,41,0.041,0.164,3490.2264987282188,90341.41361889236,1.0151677232881648e+21,210.06537801146652,40,1.0015341597265283e+21,42,9.970833877294367e+20,0.34961406891298746,0.7660666695323632,1.713855783916339,2.113307639113747,1.5237350691279579,0.09805081404734084,999,0.999,0.30521703606918776,0.17037739755748663,0.09348592535866625,0.022717757030869288
rayleigh,42,13,1000,8,250,1.0,1.0,75.0,25.0,30,0.03,0.12,3348.0536086303346,99962.53889844746,7.150593967369644e+20,208.5434211816991,29,7.054499984654311e+20,31,6.950289936636027e+20,0.3348170168222716,0.5821302893339217,1.6376528600908347,1.963982157208886,1.6894827733006739,0.18114867906502616,1,0.001,0.30038527930614023,0.16388772717514155,0.08892588375270676,0.02090869193777151
rayleigh,42,14,1000,8,250,1.0,1.0,75.0,25.0,44,0.044,0.176,2853.8453739316155,60725.09823550622,2.0668952584313346e+20,203.15318468965043,43,2.0655648024424756e+20,45,2.0385500399505336e+20,0.35320500593850745,0.8630192620895756,1.6857439477493639,2.0871031073624042,1.8771085843029356,0.24544010262867566,998,0.998,0.3061516286767419,0.1706124508834053,0.09417078999645087,0.02303294010844234
rayleigh,42,15,1000,8,250,1.0,1.0,75.0,25.0,74,0.074,0.296,3734.6186878723947,177276.80909357834,1.4448282800864234e+21,211.5981623363754,73,1.4264414592078004e+21,75,1.4308345171509688e+21,0.3545993211555602,0.54963851444971,1.700685816712682,2.047446662629577,1.484438555449595,0.1003585215671941,1,0.001,0.30592436347727525,0.1687981388790081,0.09183614876787596,0.021042573192416078
rayleigh,42,16,1000,8,250,1.0,1.0,75.0,25.0,42,0.042,0.168,3488.5336056864235,116574.71659329283,9.42722391729785e+20,209.74383822652862,41,9.132805537186238e+20,43,9.261658013105713e+20,0.35087781500921056,0.7764169257001843,1.7114580461861346,2.107576978572497,1.541748116087221,0.36960208416269325,999,0.999,0.30629954069045756,0.17058948934177706,0.09309101558452003,0.0226460624543151
rayleigh,42,17,1000,8,250,1.0,1.0,75.0,25.0,65,0.065,0.26,3435.3974922329853,153888.06172134122,7.638472243520686e+20,208.83006504837923,64,7.542569047169242e+20,66,7.521305335866303e+20,0.3528962190799233,0.6799299521313416,1.6994889507092514,2.127508093106566,1.5980179313788285,0.17825970795711799,998,0.998,0.30688227065452256,0.16954489910401666,0.09274478715789977,0.02199054271551509
rayleigh,42,18,1000,8,250,1.0,1.0,75.0,25.0,48,0.048,0.192,3665.0887090976034,177071.88755212026,1.1802789134702431e+21,210.71984648210915,47,1.1230145502217726e+21,49,1.1624846545080359e+21,0.3471387115480497,0.5655658398822744,1.641703804960996,2.0154827152602093,1.565892228180665,0.381056609779455,999,0.999,0.3033773183794803,0.16692590605117721,0.09099417507440649,0.02141421343102415
