data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
rayleigh,1000,8,250,75.0,25.0,T_0p025N,N,25,100,9.835272903488981e+20,0.8411465400171407,0.6910212900321662,15.885345998285915,0.02
rayleigh,1000,8,250,75.0,25.0,T_0p05K,K,12,100,8.131968724615999e+20,0.6629112717500706,0.4718634924109587,33.70887282499294,0.0
rayleigh,1000,8,250,75.0,25.0,T_0p05N,N,50,100,1.0563120413283098e+21,0.9122936002353196,0.8267364600268013,8.770639976468045,0.01
rayleigh,1000,8,250,75.0,25.0,T_0p05NL_over_Lp2,N_L,40,100,1.0600262793453033e+21,0.9109452311794546,0.7788642808882017,8.90547688205455,0.04
rayleigh,1000,8,250,75.0,25.0,T_0p075N,N,75,100,1.0032217131014534e+21,0.8700602131693275,0.7581777369549639,12.993978683067263,0.0
rayleigh,1000,8,250,75.0,25.0,T_0p075NL_over_Lp2,N_L,60,100,1.0435368674866051e+21,0.9024360881515193,0.7713354922663691,9.756391184848075,0.02
rayleigh,1000,8,250,75.0,25.0,T_0p10K,K,25,100,9.835272903488981e+20,0.8411465400171407,0.6910212900321662,15.885345998285915,0.02
rayleigh,1000,8,250,75.0,25.0,T_0p10N,N,100,100,8.931760436835178e+20,0.7806475025548163,0.6316416515832945,21.935249744518387,0.0
rayleigh,1000,8,250,75.0,25.0,T_0p10NL_over_Lp2,N_L,80,100,9.807320885791616e+20,0.8545253060181079,0.7350009980506443,14.54746939818921,0.01
rayleigh,1000,8,250,75.0,25.0,T_0p125NL_over_Lp2,N_L,100,100,8.931760436835178e+20,0.7806475025548163,0.6316416515832945,21.935249744518387,0.0
rayleigh,1000,8,250,75.0,25.0,T_0p15K,K,38,100,1.0585562250474801e+21,0.908453975917333,0.7758159614092867,9.154602408266703,0.03
rayleigh,1000,8,250,75.0,25.0,T_0p15NL_over_Lp2,N_L,120,100,7.954670272541744e+20,0.7028010832749558,0.587237271023599,29.719891672504417,0.0
rayleigh,1000,8,250,75.0,25.0,T_0p20K,K,50,100,1.0563120413283098e+21,0.9122936002353196,0.8267364600268013,8.770639976468045,0.01
rayleigh,1000,8,250,75.0,25.0,legacy_T100,legacy,100,100,8.931760436835178e+20,0.7806475025548163,0.6316416515832945,21.935249744518387,0.0
rayleigh,1000,8,250,75.0,25.0,legacy_T25,legacy,25,100,9.835272903488981e+20,0.8411465400171407,0.6910212900321662,15.885345998285915,0.02
rayleigh,1000,8,250,75.0,25.0,legacy_T50,legacy,50,100,1.0563120413283098e+21,0.9122936002353196,0.8267364600268013,8.770639976468045,0.01
rayleigh,1000,8,500,50.0,50.0,T_0p025N,N,25,100,8.637189470888483e+24,0.7371547429279767,0.5825222822141237,26.28452570720232,0.0
rayleigh,1000,8,500,50.0,50.0,T_0p05K,K,25,100,8.637189470888483e+24,0.7371547429279767,0.5825222822141237,26.28452570720232,0.0
rayleigh,1000,8,500,50.0,50.0,T_0p05N,N,50,100,1.0470382308309293e+25,0.8986722945537102,0.7969142239460241,10.132770544628976,0.01
rayleigh,1000,8,500,50.0,50.0,T_0p05NL_over_Lp2,N_L,40,100,1.0065179550697044e+25,0.8614961335136249,0.7164907989621433,13.850386648637512,0.01
rayleigh,1000,8,500,50.0,50.0,T_0p075N,N,75,100,1.0786695595880053e+25,0.9287211852545824,0.8377795354344836,7.12788147454178,0.01
rayleigh,1000,8,500,50.0,50.0,T_0p075NL_over_Lp2,N_L,60,100,1.0731706646461658e+25,0.9214126215504713,0.8096795776622616,7.85873784495285,0.01
rayleigh,1000,8,500,50.0,50.0,T_0p10K,K,50,100,1.0470382308309293e+25,0.8986722945537102,0.7969142239460241,10.132770544628976,0.01
rayleigh,1000,8,500,50.0,50.0,T_0p10N,N,100,100,1.022106005108554e+25,0.8830306279931053,0.7721287214377998,11.696937200689472,0.0
rayleigh,1000,8,500,50.0,50.0,T_0p10NL_over_Lp2,N_L,80,100,1.071719731662497e+25,0.9249046021925917,0.8355091889040339,7.509539780740826,0.02
rayleigh,1000,8,500,50.0,50.0,T_0p125NL_over_Lp2,N_L,100,100,1.022106005108554e+25,0.8830306279931053,0.7721287214377998,11.696937200689472,0.0
rayleigh,1000,8,500,50.0,50.0,T_0p15K,K,75,100,1.0786695595880053e+25,0.9287211852545824,0.8377795354344836,7.12788147454178,0.01
rayleigh,1000,8,500,50.0,50.0,T_0p15NL_over_Lp2,N_L,120,100,9.442736353912311e+24,0.824210138945229,0.7111769640915829,17.578986105477092,0.0
rayleigh,1000,8,500,50.0,50.0,T_0p20K,K,100,100,1.022106005108554e+25,0.8830306279931053,0.7721287214377998,11.696937200689472,0.0
rayleigh,1000,8,500,50.0,50.0,legacy_T100,legacy,100,100,1.022106005108554e+25,0.8830306279931053,0.7721287214377998,11.696937200689472,0.0
rayleigh,1000,8,500,50.0,50.0,legacy_T25,legacy,25,100,8.637189470888483e+24,0.7371547429279767,0.5825222822141237,26.28452570720232,0.0
rayleigh,1000,8,500,50.0,50.0,legacy_T50,legacy,50,100,1.0470382308309293e+25,0.8986722945537102,0.7969142239460241,10.132770544628976,0.01
