data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rayleigh,1000,8,250,75.0,25.0,100,11,23.0,34.75,43.5,58.0,78.1,109,46.63,17.38724425049187,23.25,0.37287677998052476,0.04662999999999999,0.18651999999999996
rayleigh,1000,8,500,50.0,50.0,100,11,37.0,53.0,65.0,83.0,102.24999999999999,123,68.39,20.826311543940093,30.0,0.30452275981781096,0.06838999999999999,0.13677999999999998
