data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
twdp,1000,10,250,75.0,25.0,T_0p025N,N,25,100,4.043684905534589e+25,0.870811140969072,0.7425219147035824,12.918885903092796,0.0
twdp,1000,10,250,75.0,25.0,T_0p05K,K,12,100,3.3455182490957997e+25,0.7131936814937423,0.5459012752207261,28.680631850625765,0.0
twdp,1000,10,250,75.0,25.0,T_0p05N,N,50,100,4.3375075572903415e+25,0.9384002769568451,0.8702993576876167,6.159972304315505,0.05
twdp,1000,10,250,75.0,25.0,T_0p05NL_over_Lp2,N_L,42,100,4.319423420282382e+25,0.9291850659439259,0.8440994166810339,7.081493405607389,0.03
twdp,1000,10,250,75.0,25.0,T_0p075N,N,75,100,4.12662057799248e+25,0.8930905423242262,0.8102200715703657,10.690945767577354,0.01
twdp,1000,10,250,75.0,25.0,T_0p075NL_over_Lp2,N_L,62,100,4.287532965842007e+25,0.9270029110589431,0.8471015627137608,7.2997088941056925,0.01
twdp,1000,10,250,75.0,25.0,T_0p10K,K,25,100,4.043684905534589e+25,0.870811140969072,0.7425219147035824,12.918885903092796,0.0
twdp,1000,10,250,75.0,25.0,T_0p10N,N,100,100,3.8168219247333366e+25,0.826661097106594,0.7166145694069705,17.3338902893406,0.0
twdp,1000,10,250,75.0,25.0,T_0p10NL_over_Lp2,N_L,83,100,4.048807620553745e+25,0.875504935378797,0.7772025644637662,12.449506462120302,0.0
twdp,1000,10,250,75.0,25.0,T_0p125NL_over_Lp2,N_L,104,100,3.761442258868954e+25,0.8158626498709893,0.7043194064952661,18.41373501290106,0.0
twdp,1000,10,250,75.0,25.0,T_0p15K,K,38,100,4.304331354666438e+25,0.9240350664601356,0.8168824669901386,7.596493353986451,0.02
twdp,1000,10,250,75.0,25.0,T_0p15NL_over_Lp2,N_L,125,100,3.4307503558544115e+25,0.7434351690341154,0.6350444192087393,25.656483096588467,0.0
twdp,1000,10,250,75.0,25.0,T_0p20K,K,50,100,4.3375075572903415e+25,0.9384002769568451,0.8702993576876167,6.159972304315505,0.05
twdp,1000,10,250,75.0,25.0,legacy_T100,legacy,100,100,3.8168219247333366e+25,0.826661097106594,0.7166145694069705,17.3338902893406,0.0
twdp,1000,10,250,75.0,25.0,legacy_T25,legacy,25,100,4.043684905534589e+25,0.870811140969072,0.7425219147035824,12.918885903092796,0.0
twdp,1000,10,250,75.0,25.0,legacy_T50,legacy,50,100,4.3375075572903415e+25,0.9384002769568451,0.8702993576876167,6.159972304315505,0.05
twdp,1000,10,500,50.0,50.0,T_0p025N,N,25,100,9.102973263807779e+30,0.7946061235683521,0.6717386772186779,20.539387643164773,0.0
twdp,1000,10,500,50.0,50.0,T_0p05K,K,25,100,9.102973263807779e+30,0.7946061235683521,0.6717386772186779,20.539387643164773,0.0
twdp,1000,10,500,50.0,50.0,T_0p05N,N,50,100,1.0659782408046309e+31,0.9349101587380023,0.8437614323440424,6.508984126199761,0.01
twdp,1000,10,500,50.0,50.0,T_0p05NL_over_Lp2,N_L,42,100,1.0389809460922038e+31,0.9060643758486132,0.8082254531606435,9.393562415138687,0.01
twdp,1000,10,500,50.0,50.0,T_0p075N,N,75,100,1.0695495461036456e+31,0.9409730878249821,0.8836864865058831,5.9026912175017845,0.0
twdp,1000,10,500,50.0,50.0,T_0p075NL_over_Lp2,N_L,62,100,1.0833368004579609e+31,0.9512904300961325,0.8924332376311207,4.870956990386759,0.02
twdp,1000,10,500,50.0,50.0,T_0p10K,K,50,100,1.0659782408046309e+31,0.9349101587380023,0.8437614323440424,6.508984126199761,0.01
twdp,1000,10,500,50.0,50.0,T_0p10N,N,100,100,1.0301139004642017e+31,0.9072988960091437,0.8244380657521118,9.270110399085617,0.0
twdp,1000,10,500,50.0,50.0,T_0p10NL_over_Lp2,N_L,83,100,1.0642538999927988e+31,0.9351282783094065,0.85863952536865,6.487172169059356,0.01
twdp,1000,10,500,50.0,50.0,T_0p125NL_over_Lp2,N_L,104,100,1.0205933300607562e+31,0.9002203577127775,0.8084696899823036,9.977964228722257,0.01
twdp,1000,10,500,50.0,50.0,T_0p15K,K,75,100,1.0695495461036456e+31,0.9409730878249821,0.8836864865058831,5.9026912175017845,0.0
twdp,1000,10,500,50.0,50.0,T_0p15NL_over_Lp2,N_L,125,100,9.54859539160013e+30,0.8406052912263491,0.7445012958791462,15.939470877365093,0.0
twdp,1000,10,500,50.0,50.0,T_0p20K,K,100,100,1.0301139004642017e+31,0.9072988960091437,0.8244380657521118,9.270110399085617,0.0
twdp,1000,10,500,50.0,50.0,legacy_T100,legacy,100,100,1.0301139004642017e+31,0.9072988960091437,0.8244380657521118,9.270110399085617,0.0
twdp,1000,10,500,50.0,50.0,legacy_T25,legacy,25,100,9.102973263807779e+30,0.7946061235683521,0.6717386772186779,20.539387643164773,0.0
twdp,1000,10,500,50.0,50.0,legacy_T50,legacy,50,100,1.0659782408046309e+31,0.9349101587380023,0.8437614323440424,6.508984126199761,0.01
