data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,2000,4,500,75.0,25.0,100,39,57.8,74.75,93.0,119.25,152.0,164,96.84,28.806466726284317,44.5,0.2974645469463477,0.04842,0.19368
nakagami,2000,4,1000,50.0,50.0,100,68,89.9,120.75,138.0,160.0,179.1,213,138.91,28.912300342779904,39.25,0.20813692565531572,0.06945499999999999,0.13890999999999998
