data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
nakagami,2000,4,500,75.0,25.0,T_0p025N,N,50,100,1615915056751908.5,0.9248241557831096,0.8732548049649287,7.517584421689045,0.0
nakagami,2000,4,500,75.0,25.0,T_0p05K,K,25,100,1431320443065128.8,0.8183150058966169,0.7381873576718447,18.168499410338327,0.0
nakagami,2000,4,500,75.0,25.0,T_0p05N,N,100,100,1692987575667213.8,0.9705321279842154,0.9431574382330706,2.946787201578477,0.01
nakagami,2000,4,500,75.0,25.0,T_0p05NL_over_Lp2,N_L,67,100,1666413631990326.5,0.9557376661018752,0.902108660522669,4.426233389812462,0.0
nakagami,2000,4,500,75.0,25.0,T_0p075N,N,150,100,1658631091431458.5,0.9509381235837082,0.906510762944005,4.906187641629173,0.0
nakagami,2000,4,500,75.0,25.0,T_0p075NL_over_Lp2,N_L,100,100,1692987575667213.8,0.9705321279842154,0.9431574382330706,2.946787201578477,0.01
nakagami,2000,4,500,75.0,25.0,T_0p10K,K,50,100,1615915056751908.5,0.9248241557831096,0.8732548049649287,7.517584421689045,0.0
nakagami,2000,4,500,75.0,25.0,T_0p10N,N,200,100,1571765660684769.5,0.9014340105051346,0.8418218013204691,9.856598949486548,0.0
nakagami,2000,4,500,75.0,25.0,T_0p10NL_over_Lp2,N_L,133,100,1678610887580886.5,0.9623090195079782,0.9278698390451758,3.769098049202176,0.0
nakagami,2000,4,500,75.0,25.0,T_0p125NL_over_Lp2,N_L,167,100,1632844604659517.5,0.9362128489140162,0.8846836619371358,6.378715108598376,0.0
nakagami,2000,4,500,75.0,25.0,T_0p15K,K,75,100,1683862682654933.0,0.9655702790309142,0.9194402962148503,3.4429720969085786,0.02
nakagami,2000,4,500,75.0,25.0,T_0p15NL_over_Lp2,N_L,200,100,1571765660684769.5,0.9014340105051346,0.8418218013204691,9.856598949486548,0.0
nakagami,2000,4,500,75.0,25.0,T_0p20K,K,100,100,1692987575667213.8,0.9705321279842154,0.9431574382330706,2.946787201578477,0.01
nakagami,2000,4,500,75.0,25.0,legacy_T100,legacy,100,100,1692987575667213.8,0.9705321279842154,0.9431574382330706,2.946787201578477,0.01
nakagami,2000,4,500,75.0,25.0,legacy_T25,legacy,25,100,1431320443065128.8,0.8183150058966169,0.7381873576718447,18.168499410338327,0.0
nakagami,2000,4,500,75.0,25.0,legacy_T50,legacy,50,100,1615915056751908.5,0.9248241557831096,0.8732548049649287,7.517584421689045,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p025N,N,50,100,1.4723683884001408e+17,0.8614890878472065,0.8009870991543959,13.851091215279368,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p05K,K,50,100,1.4723683884001408e+17,0.8614890878472065,0.8009870991543959,13.851091215279368,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p05N,N,100,100,1.6362111787228493e+17,0.9588977299787809,0.9153210218234438,4.110227002121892,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p05NL_over_Lp2,N_L,67,100,1.554374824301099e+17,0.9114949487191059,0.8463783546386228,8.850505128089411,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p075N,N,150,100,1.66704274003561e+17,0.9771479794278384,0.9470541949277457,2.2852020572161718,0.01
nakagami,2000,4,1000,50.0,50.0,T_0p075NL_over_Lp2,N_L,100,100,1.6362111787228493e+17,0.9588977299787809,0.9153210218234438,4.110227002121892,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p10K,K,100,100,1.6362111787228493e+17,0.9588977299787809,0.9153210218234438,4.110227002121892,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p10N,N,200,100,1.6233858216983734e+17,0.9520108063356715,0.9095264430838955,4.79891936643285,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p10NL_over_Lp2,N_L,133,100,1.667517932150607e+17,0.9772956512620999,0.9514649205135003,2.270434873790004,0.02
nakagami,2000,4,1000,50.0,50.0,T_0p125NL_over_Lp2,N_L,167,100,1.6587086389136256e+17,0.9724601520860722,0.935460103960184,2.75398479139277,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p15K,K,150,100,1.66704274003561e+17,0.9771479794278384,0.9470541949277457,2.2852020572161718,0.01
nakagami,2000,4,1000,50.0,50.0,T_0p15NL_over_Lp2,N_L,200,100,1.6233858216983734e+17,0.9520108063356715,0.9095264430838955,4.79891936643285,0.0
nakagami,2000,4,1000,50.0,50.0,T_0p20K,K,200,100,1.6233858216983734e+17,0.9520108063356715,0.9095264430838955,4.79891936643285,0.0
nakagami,2000,4,1000,50.0,50.0,legacy_T100,legacy,100,100,1.6362111787228493e+17,0.9588977299787809,0.9153210218234438,4.110227002121892,0.0
nakagami,2000,4,1000,50.0,50.0,legacy_T25,legacy,25,100,1.2479731021141973e+17,0.7291957497475242,0.6550906874012175,27.080425025247578,0.0
nakagami,2000,4,1000,50.0,50.0,legacy_T50,legacy,50,100,1.4723683884001408e+17,0.8614890878472065,0.8009870991543959,13.851091215279368,0.0
