data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
twdp,1000,6,250,75.0,25.0,100,14,17.0,30.0,39.5,55.0,75.05,96,43.27,18.019548868219243,25.0,0.4164443926096427,0.04327000000000001,0.17308000000000004
twdp,1000,6,500,50.0,50.0,100,16,36.85,55.0,64.0,78.0,94.05,99,65.27,18.328569629037194,23.0,0.2808115463311965,0.06527000000000001,0.13054000000000002
